All stim.
[999, 1000]
Reward stim.
[999]
time,whichstim,iftouch,ifreward,ifout
0.010570526123046875,999,0,0,0
0.018709421157836914,999,0,0,0
0.03438520431518555,999,0,0,0
0.05054664611816406,999,0,0,0
0.06670355796813965,999,0,0,0
0.08278632164001465,999,0,0,0
0.09891819953918457,999,0,0,0
0.11506843566894531,999,0,0,0
0.13067245483398438,999,0,0,0
0.14660215377807617,999,0,0,0
0.16300511360168457,999,0,0,0
0.17900466918945312,999,0,0,0
0.19503355026245117,999,0,0,0
0.2105872631072998,999,0,0,0
0.22663164138793945,999,0,0,0
0.24299883842468262,999,0,0,0
0.25905776023864746,999,0,0,0
0.27426791191101074,999,0,0,0
0.2909977436065674,999,0,0,0
0.3070976734161377,999,0,0,0
0.3236870765686035,999,0,0,0
0.3397033214569092,999,0,0,0
0.35579824447631836,999,0,0,0
0.3714776039123535,999,0,0,0
0.38744044303894043,999,0,0,0
0.40410709381103516,999,0,0,0
0.4211287498474121,999,0,0,0
0.4371657371520996,999,0,0,0
0.45455074310302734,999,0,0,0
0.47206997871398926,999,0,0,0
0.4877505302429199,999,0,0,0
0.5069682598114014,999,0,0,0
0.5244767665863037,999,0,0,0
0.5410218238830566,999,0,0,0
0.5570006370544434,999,0,0,0
0.572432279586792,999,0,0,0
0.5884456634521484,999,0,0,0
0.6063666343688965,999,0,0,0
0.6237680912017822,999,0,0,0
0.638514518737793,999,0,0,0
0.654609203338623,999,0,0,0
0.6707456111907959,999,0,0,0
0.6864047050476074,999,0,0,0
0.7023861408233643,999,0,0,0
0.7189967632293701,999,0,0,0
0.7351324558258057,999,0,0,0
0.7507176399230957,999,0,0,0
0.7662665843963623,999,0,0,0
0.7823319435119629,999,0,0,0
0.7990164756774902,999,0,0,0
0.8142459392547607,999,0,0,0
0.8304510116577148,999,0,0,0
0.8468594551086426,999,0,0,0
0.8628301620483398,999,0,0,0
0.8784170150756836,999,0,0,0
0.8944535255432129,999,0,0,0
0.9105498790740967,999,0,0,0
0.9271373748779297,999,0,0,0
0.94411301612854,999,0,0,0
0.9608311653137207,999,0,0,0
0.9769048690795898,999,0,0,0
0.9930083751678467,999,0,0,0
1.0163180828094482,999,0,0,0
1.0244264602661133,999,0,0,0
1.0410914421081543,999,0,0,0
1.0564095973968506,999,0,0,0
1.0726556777954102,999,0,0,0
1.0886993408203125,999,0,0,0
1.105064868927002,999,0,0,0
1.1209721565246582,999,0,0,0
1.1370248794555664,999,0,0,0
1.152240514755249,999,0,0,0
1.1690647602081299,999,0,0,0
1.1851234436035156,999,0,0,0
1.201801061630249,999,0,0,0
1.2179858684539795,999,0,0,0
1.233314037322998,999,0,0,0
1.250105857849121,999,0,0,0
1.26716947555542,999,0,0,0
1.2834358215332031,999,0,0,0
1.299973726272583,999,0,0,0
1.3159534931182861,999,0,0,0
1.3319265842437744,999,0,0,0
1.3506953716278076,999,0,0,0
1.366332769393921,999,0,0,0
1.3827412128448486,999,0,0,0
1.3986015319824219,999,0,0,0
1.415114164352417,999,0,0,0
1.430732011795044,999,0,0,0
1.4470114707946777,999,0,0,0
1.462712287902832,999,0,0,0
1.4788434505462646,999,0,0,0
1.495121955871582,999,0,0,0
1.511634349822998,999,0,0,0
1.5277173519134521,999,0,0,0
1.5435478687286377,999,0,0,0
1.5598583221435547,999,0,0,0
1.5760407447814941,999,0,0,0
1.5918776988983154,999,0,0,0
1.6078763008117676,999,0,0,0
1.623610019683838,999,0,0,0
1.6397693157196045,999,0,0,0
1.6559324264526367,999,0,0,0
1.6717116832733154,999,0,0,0
1.68780517578125,999,0,0,0
1.7035744190216064,999,0,0,0
1.7196969985961914,999,0,0,0
1.7359371185302734,999,0,0,0
1.7520267963409424,999,0,0,0
1.7681307792663574,999,0,0,0
1.7849617004394531,999,0,0,0
1.8002362251281738,999,0,0,0
1.8165292739868164,999,0,0,0
1.8322556018829346,999,0,0,0
1.8483643531799316,999,0,0,0
1.8650977611541748,999,0,0,0
1.8821630477905273,999,0,0,0
1.8984475135803223,999,0,0,0
1.915123462677002,999,0,0,0
1.9312787055969238,999,0,0,0
1.9475715160369873,999,0,0,0
1.963407039642334,999,0,0,0
1.9793765544891357,999,0,0,0
1.9961020946502686,999,0,0,0
2.0224835872650146,1000,0,0,0
2.0306901931762695,1000,0,0,0
2.0464260578155518,1000,0,0,0
2.0626490116119385,1000,0,0,0
2.0784287452697754,1000,0,0,0
2.094658613204956,1000,0,0,0
2.1109790802001953,1000,0,0,0
2.1268324851989746,1000,0,0,0
2.1431667804718018,1000,0,0,0
2.159791946411133,1000,0,0,0
2.1773548126220703,1000,0,0,0
2.1941070556640625,1000,0,0,0
2.2096054553985596,1000,0,0,0
2.230556011199951,1000,0,0,0
2.246490001678467,1000,0,0,0
2.2628347873687744,1000,0,0,0
2.278881072998047,1000,0,0,0
2.2944681644439697,1000,0,0,0
2.310563087463379,1000,0,0,0
2.3267056941986084,1000,0,0,0
2.342411756515503,1000,0,0,0
2.3585288524627686,1000,0,0,0
2.3741888999938965,1000,0,0,0
2.3903965950012207,1000,0,0,0
2.4065475463867188,1000,0,0,0
2.422485113143921,1000,0,0,0
2.438641309738159,1000,0,0,0
2.4542453289031982,1000,0,0,0
2.4704275131225586,1000,0,0,0
2.4866669178009033,1000,0,0,0
2.502401828765869,1000,0,0,0
2.518860340118408,1000,0,0,0
2.5343942642211914,1000,0,0,0
2.5505521297454834,1000,0,0,0
2.566657781600952,1000,0,0,0
2.5825252532958984,1000,0,0,0
2.59893536567688,1000,0,0,0
2.6142373085021973,1000,0,0,0
2.63031005859375,1000,0,0,0
2.6463491916656494,1000,0,0,0
2.662238836288452,1000,0,0,0
2.679170608520508,1000,0,0,0
2.696059465408325,1000,0,0,0
2.712484121322632,1000,1,0,1
2.727318525314331,1000,1,0,1
2.743220806121826,1000,1,0,1
2.7592248916625977,1000,1,0,1
2.775203227996826,1000,1,0,1
2.7916696071624756,1000,0,0,1
2.807727813720703,1000,0,0,1
2.8234856128692627,1000,0,0,1
2.839707851409912,1000,0,0,1
2.8554396629333496,1000,0,0,1
2.871170997619629,1000,0,0,1
2.8878746032714844,1000,0,0,1
2.903639793395996,1000,0,0,1
2.9198272228240967,1000,0,0,1
2.935547113418579,1000,0,0,1
2.9516611099243164,1000,0,0,1
2.968003273010254,1000,0,0,1
2.984342336654663,1000,0,0,1
3.0010595321655273,1000,0,0,1
3.017167568206787,1000,0,0,1
