
1568323083.591095,4,1
1568323083.661582,2,1
1568323085.701802,4,1
1568323085.953574,2,1
1568323086.0438175,2,1
1568323090.2397566,4,1
1568323090.7491488,2,1
1568323090.817855,2,1
1568323100.2765384,2,1
1568323241.5137432,4,1
1568323241.7826645,2,1
1568323362.1718452,4,1
1568323362.4285464,2,1
1568323366.0611393,4,1
1568323366.6484056,2,1
1568323442.8520982,4,1
1568323443.0773847,2,1
1568323443.1480777,2,1
1568323505.7460005,4,1
1568323506.0099666,2,1
1568323506.0970778,2,1
1568323516.4959712,4,1
1568323516.729202,2,1
1568323516.7784204,2,1
1568323553.7609084,4,1
1568323554.0484197,2,1
1568323557.5118995,4,1
1568323558.0056074,2,1
1568323563.0783532,4,1
1568323563.322546,2,1
1568323563.4190032,2,1
1568323599.0479343,4,1
1568323599.334211,2,1
1568323599.425242,2,1
1568323621.72285,4,1
1568323621.9815745,2,1
1568323662.2028148,4,1
1568323662.4563956,2,1
1568323664.5865026,4,1
1568323664.8385448,2,1
1568323667.5866024,4,1
1568323667.6868753,2,1
1568323722.7781286,4,1
1568323723.0067449,2,1
1568323743.5200393,4,1
1568323743.5789006,2,1
1568323781.2551043,4,1
1568323781.4892476,2,1
1568323784.1226234,4,1
1568323784.3794708,2,1
1568323870.4383607,4,1
1568323870.6714664,2,1
1568323870.751584,2,1
1568323970.0060785,4,1
1568323970.2869372,2,1
1568323972.603868,4,1
1568323972.8262343,2,1
1568323972.9129448,2,1
1568323994.2138598,4,1
1568323994.455413,2,1
1568323994.5595784,2,1
1568323994.6480577,2,1
1568324007.112748,4,1
1568324007.3786864,2,1
1568324007.4527545,2,1
1568324007.5586178,2,1
1568324007.7510867,2,1
1568324032.520614,4,1
1568324032.7782712,2,1
1568324036.0153577,4,1
1568324036.0785348,2,1
1568324060.40574,4,1
1568324060.653628,2,1
1568324063.6852045,4,1
1568324063.9009283,2,1
1568324066.645781,4,1
1568324066.8827767,2,1
1568324085.573454,4,1
1568324085.6526768,2,1
1568324085.7506979,2,1
1568324091.937232,4,1
1568324092.2186227,2,1
1568324092.3207915,2,1
1568324107.9654126,4,1
1568324108.2551563,2,1
1568324112.8805227,4,1
1568324113.1176126,2,1
1568324115.712021,4,1
1568324115.9338243,2,1
1568324116.0293536,2,1
1568324121.646862,4,1
1568324121.937561,2,1
1568324140.3418436,4,1
1568324140.5851197,2,1
1568324159.2382264,4,1
1568324160.2599223,4,2
1568324160.5152228,4,1
1568324160.5472276,2,1
1568324164.9545577,4,1
1568324165.2121944,2,1
1568324168.400489,4,1
1568324168.6415336,2,1
1568324195.771467,4,1
1568324196.0242004,2,1
1568324257.1080437,4,1
1568324257.4019141,2,1
1568324277.4324596,4,1
1568324277.6749933,2,1
1568324277.766778,2,1
1568324280.3925812,4,1
1568324280.6833122,2,1
1568324294.7172194,4,1
1568324294.8563085,2,1
1568324323.6027322,4,1
1568324323.8399847,2,1
1568324326.8976572,4,1
1568324327.1338122,2,1
1568324329.6551955,4,1
1568324329.9139028,2,1
1568324365.267922,4,1
1568324365.5144956,2,1
1568324404.716564,4,1
1568324405.315408,2,1
1568324405.3949018,2,1
1568324453.4171503,4,1
1568324453.685945,2,1
1568324472.4515848,4,1
1568324472.689715,2,1
1568324592.6530042,4,1
1568324592.7137253,2,1
1568324633.1867015,4,1
1568324633.4393697,2,1
1568324637.0100214,4,1
1568324637.2567124,2,1
1568324640.0118992,4,1
1568324640.23931,2,1
1568324642.7535782,4,1
1568324643.2279806,2,1
1568324658.0869496,4,1
1568324658.3209414,2,1
1568324660.5221002,4,1
1568324660.81169,2,1
1568324684.4681902,4,1
1568324684.753584,2,1
1568324684.8452008,2,1
1568324728.435644,4,1
1568324728.6880007,2,1
1568324728.8315685,2,1
1568324829.9201126,4,1
1568324830.204654,2,1
1568324879.6556928,4,1
1568324880.3020594,2,1
1568324883.8650568,4,1
1568324884.0584056,2,1
1568324884.1612844,2,1
1568324893.759662,4,1
1568324894.3279965,2,1
1568324916.8628902,4,1
1568324917.1082308,2,1
1568324961.264698,4,1
1568324961.5366812,2,1
1568324961.6256678,2,1
1568324968.4905581,4,1
1568324968.7704372,2,1
1568324971.325961,4,1
1568324971.572167,2,1
1568324974.1158998,4,1
1568324974.355803,2,1
1568325003.2933369,4,1
1568325003.764635,2,1
1568325016.1897936,4,1
1568325016.4102592,2,1
1568325053.4833949,4,1
1568325053.742981,2,1
1568325074.1727705,4,1
1568325074.4243474,2,1
1568325144.477724,4,1
1568325144.7335942,2,1
1568325165.5032656,4,1
1568325165.5535429,2,1
1568325184.5891058,4,1
1568325184.8229575,2,1
1568325184.9051895,2,1
1568325252.4885528,4,1
1568325252.8191104,2,1
1568325252.8916473,2,1
1568325252.972804,2,1
1568325569.079706,4,1
1568325569.3544154,2,1
1568325572.3998766,4,1
1568325572.7059925,2,1
1568325574.929359,4,1
1568325575.1506763,2,1
1568325575.2355864,2,1
1568325575.3184245,2,1
1568325575.359709,2,1
1568325586.495801,4,1
1568325586.7659504,2,1
1568325630.9807334,4,1
1568325631.221955,2,1
1568325651.5626245,4,1
1568325651.818845,2,1
1568325703.4370236,4,1
1568325703.684073,2,1
1568325705.913823,4,1
1568325706.175062,2,1
1568325706.2489371,2,1
1568325712.100875,4,1
1568325712.3968043,2,1
1568325757.1210253,4,1
1568325757.368635,2,1
1568325776.5815399,4,1
1568325777.088625,2,1
1568325777.158664,2,1
1568325850.8140135,4,1
1568325851.078719,2,1
1568325855.0061378,4,1
1568325855.244763,2,1
1568325855.3652098,2,1
1568325860.0751586,4,1
1568325860.3381135,2,1
1568325863.5174973,4,1
1568325863.5704377,2,1
1568325884.8112526,4,1
1568325885.0302446,2,1
1568325885.1034508,2,1
1568325924.446556,4,1
1568325924.7052944,2,1
1568325926.6823072,4,1
1568325926.7394133,2,1
1568325929.3018184,4,1
1568325929.525955,2,1
1568325929.629175,2,1
1568325968.491399,4,1
1568325968.791945,2,1
1568325971.0414097,4,1
1568325971.100327,2,1
1568325973.8144011,4,1
1568325974.3103776,2,1
1568325993.6164505,4,1
1568325993.8470936,2,1
1568325993.9428308,2,1
1568326017.1161003,4,1
1568326017.3719776,2,1
1568326017.4512022,2,1
1568326021.9589744,4,1
1568326022.2179055,2,1
1568326118.5122988,4,1
1568326118.614611,2,1
1568326154.8139627,4,1
1568326155.0531106,2,1
1568326183.122553,4,1
1568326183.3607304,2,1
1568326185.6157894,4,1
1568326185.8658705,2,1
1568326207.2216961,4,1
1568326207.3085635,2,1
1568326209.5706282,4,1
1568326209.805187,2,1
1568326209.8817933,2,1
1568326213.6223724,4,1
1568326213.904906,2,1
1568326246.3497312,4,1
1568326246.5671582,2,1
1568326246.6337328,2,1
1568326246.7077425,2,1
1568326302.042229,4,1
1568326302.3274236,2,1
1568326302.4049218,2,1
1568326302.4582398,2,1
1568326418.7414439,4,1
1568326419.0101736,2,1
1568326423.3849442,4,1
1568326423.6293173,2,1
1568326423.7822633,2,1
1568326437.9038563,4,1
1568326438.2276971,2,1
1568326473.0041127,4,1
1568326473.2356184,2,1
1568326475.3722703,4,1
1568326475.7443225,2,1
1568326634.7121236,4,1
1568326635.0223994,2,1
1568326638.313728,4,1
1568326638.5645573,2,1
1568326707.1498342,4,1
1568326707.3766904,2,1
1568326707.4871984,2,1
1568326716.2349036,4,1
1568326716.5462885,2,1
1568326735.433074,4,1
1568326735.6582391,2,1
1568326735.7908695,2,1
1568326767.5514445,4,1
1568326767.8494973,2,1
1568326826.9621668,4,1
1568326827.2163658,2,1
1568326901.0070322,4,1
1568326901.3092606,2,1
1568326929.1898854,4,1
1568326929.525894,2,1
1568326933.873469,4,1
1568326934.334978,2,1
1568326942.97955,4,1
1568326943.200865,2,1
1568326943.2730904,2,1
1568327003.5028043,4,1
1568327003.7696614,2,1
1568327029.1838946,4,1
1568327029.4301217,2,1
1568327079.051405,4,1
1568327079.2802815,2,1
1568327079.3511305,2,1
1568327079.391321,2,1
1568327079.5005271,2,1
1568327299.5549119,4,1
1568327299.827974,2,1
1568327302.4325159,4,1
1568327302.6669748,2,1
1568327305.165314,4,1
1568327305.4476998,2,1
1568327313.1663847,4,1
1568327313.5361176,2,1
1568327313.6946595,2,1
1568327328.762183,4,1
1568327329.0764716,2,1
1568327348.2646363,4,1
1568327348.331141,2,1
1568327353.5815861,4,1
1568327353.8133817,2,1
1568327359.3945339,4,1
1568327359.790826,2,1
1568327401.0266886,4,1
1568327401.5001872,2,1
1568327404.8999224,4,1
1568327405.1933334,2,1
1568327439.8628066,4,1
1568327440.189259,2,1
1568327462.465361,4,1
1568327462.7164342,2,1
1568327466.014916,4,1
1568327466.2727501,2,1
1568327475.0044558,4,1
1568327475.2291057,2,1
1568327475.2938325,2,1
1568327493.8534472,4,1
1568327494.1256552,2,1
1568327494.4463434,2,1
1568327500.3243792,4,1
1568327500.5867875,2,1
1568327500.6416745,2,1
1568327517.6570113,4,1
1568327517.9254522,2,1
1568327518.0117881,2,1
1568327518.0827973,2,1
1568327569.857936,4,1
1568327570.1060317,2,1
1568327570.1882823,2,1
1568327570.2291973,2,1
1568327593.83217,4,1
1568327594.0779614,2,1
1568327594.156298,2,1
1568327594.22031,2,1
1568327606.0013971,4,1
1568327606.2550588,2,1
1568327633.53399,4,1
1568327633.8898761,2,1
1568327702.3525934,4,1
1568327702.5929992,2,1
1568327706.246736,4,1
1568327706.3535893,2,1
1568327733.4475212,4,1
1568327733.6580975,2,1
1568327733.7201226,2,1
1568327733.8105366,2,1
1568327739.4889176,4,1
1568327739.7616472,2,1
1568327739.897754,2,1
1568327783.971366,4,1
1568327784.3224914,2,1
1568327786.8551946,4,1
1568327787.0878782,2,1
1568327806.641013,4,1
1568327806.8970118,2,1
1568327844.5067377,4,1
1568327844.741046,2,1
1568327898.8501062,4,1
1568327899.1320138,2,1
1568327902.8535922,4,1
1568327903.3313801,2,1
1568327913.5344646,4,1
1568327913.7707675,2,1
1568327919.9840004,4,1
1568327920.0456493,2,1
1568327925.3125644,4,1
1568327925.545515,2,1
1568327951.8391378,4,1
1568327951.9115307,2,1
1568327956.079373,4,1
1568327956.288935,2,1
1568327964.2866948,4,1
1568327964.5576127,2,1
