time,whichstim,iftouch,ifout
0.02024555206298828,5,0,0
0.05640721321105957,5,0,0
0.08719277381896973,5,0,0
0.10637927055358887,5,0,0
0.1255037784576416,5,0,0
0.14557957649230957,5,0,0
0.1650402545928955,5,0,0
0.18442606925964355,5,0,0
0.20358657836914062,5,0,0
0.224531888961792,5,0,0
0.24384498596191406,5,0,0
0.26311826705932617,5,0,0
0.28258562088012695,5,0,0
0.30441784858703613,5,0,0
0.3238370418548584,5,0,0
0.3432488441467285,5,0,0
0.3623061180114746,5,0,0
0.384246826171875,5,0,0
0.4034404754638672,5,0,0
0.4226963520050049,5,0,0
0.4423978328704834,5,0,0
0.46428680419921875,5,0,0
0.48359131813049316,5,0,0
0.5030837059020996,5,0,0
0.5222172737121582,5,0,0
0.5439436435699463,5,0,0
0.5633175373077393,5,0,0
0.5827372074127197,5,0,0
0.6018288135528564,5,0,0
0.6228680610656738,5,0,0
0.642169713973999,5,0,0
0.661421537399292,5,0,0
0.6807849407196045,5,0,0
0.7025790214538574,5,0,0
0.7220048904418945,5,0,0
0.7413041591644287,5,0,0
0.7607390880584717,5,0,0
0.7830724716186523,5,0,0
0.8036327362060547,5,0,0
0.8235678672790527,5,0,0
0.842984676361084,5,0,0
0.8627030849456787,5,0,0
0.8821120262145996,5,0,0
0.9016294479370117,5,0,0
0.9209156036376953,5,0,0
0.9418253898620605,5,0,0
0.9621057510375977,5,0,0
0.9819905757904053,5,0,0
1.0130412578582764,3,0,0
1.0325450897216797,3,0,0
1.0535366535186768,3,0,0
1.075514316558838,3,0,0
1.0954880714416504,3,0,0
1.1157166957855225,3,0,0
1.1355631351470947,3,0,0
1.1560242176055908,3,0,0
1.1762011051177979,3,0,0
1.196382761001587,3,0,0
1.2165005207061768,3,0,0
1.2368390560150146,3,0,0
1.2617154121398926,3,0,0
1.2813811302185059,3,0,0
1.3010907173156738,3,0,0
1.3205914497375488,3,0,0
1.341073989868164,3,0,0
1.3609426021575928,3,0,0
1.380815029144287,3,0,0
1.400329828262329,3,0,0
1.4206032752990723,3,0,0
1.4400432109832764,3,0,0
1.45985746383667,3,0,0
1.4792892932891846,3,0,0
1.500436782836914,3,0,0
1.5199241638183594,3,0,0
1.5394995212554932,3,0,0
1.558936595916748,3,0,0
1.579967975616455,3,0,0
1.5991857051849365,3,0,0
1.6187121868133545,3,0,0
1.6381099224090576,3,0,0
1.6591980457305908,3,0,0
1.678421974182129,3,0,0
1.698066234588623,3,0,0
1.7175488471984863,3,0,0
1.7385563850402832,3,0,0
1.7579338550567627,3,0,0
1.777390480041504,3,0,0
1.7967846393585205,3,0,0
1.8182313442230225,3,0,0
1.837566614151001,3,0,0
1.8570735454559326,3,0,0
1.876551628112793,3,0,0
1.8974542617797852,3,0,0
1.9169843196868896,3,0,0
1.936488389968872,3,0,0
1.956451177597046,3,0,0
1.9783709049224854,3,0,0
1.9976191520690918,3,0,0
2.0287041664123535,2,0,0
2.0483713150024414,2,0,0
2.068037748336792,2,0,0
2.0875515937805176,2,0,0
2.1068084239959717,2,0,0
2.1261463165283203,2,0,0
2.1472909450531006,2,0,0
2.1666505336761475,2,0,0
2.1861705780029297,2,0,0
2.205551862716675,2,0,0
2.226837158203125,2,0,0
2.246379852294922,2,0,0
2.2661867141723633,2,0,0
2.2857754230499268,2,0,0
2.307438611984253,2,0,0
2.326855421066284,2,0,0
2.3463504314422607,2,0,0
2.3658952713012695,2,0,0
2.3870937824249268,2,0,0
2.4065229892730713,2,0,0
2.426118850708008,2,0,0
2.445502996444702,2,0,0
2.4666314125061035,2,0,0
2.4860410690307617,2,0,0
2.505444049835205,2,0,0
2.5250658988952637,2,0,0
2.5459680557250977,2,0,0
2.565528392791748,2,0,0
2.584923028945923,2,0,0
2.604518413543701,2,0,0
2.626694679260254,2,0,0
2.645937442779541,2,0,0
2.6654086112976074,2,0,0
2.685091257095337,2,0,0
2.7072222232818604,2,0,0
2.7267019748687744,2,0,0
2.746211528778076,2,0,0
2.7655680179595947,2,0,0
2.786620616912842,2,0,0
2.805891752243042,2,0,0
2.825380802154541,2,0,0
2.844809055328369,2,0,0
2.8659090995788574,2,0,0
2.8852744102478027,2,0,0
2.9045603275299072,2,0,0
2.924316167831421,2,0,0
2.946340322494507,2,0,0
2.9656755924224854,2,0,0
2.98516845703125,2,0,0
3.0047130584716797,2,0,0
3.038336753845215,2,0,0
3.058211088180542,2,0,0
3.080338716506958,2,0,0
3.0996220111846924,2,0,0
3.119027614593506,2,0,0
3.1387617588043213,2,0,0
3.161083221435547,2,0,0
3.180952548980713,2,0,0
3.2004313468933105,2,0,0
3.2197277545928955,2,0,0
3.2393434047698975,2,0,0
3.2585108280181885,2,0,0
3.2780568599700928,2,0,0
3.2973172664642334,2,0,0
3.318469524383545,2,0,0
3.3378469944000244,2,0,0
3.3575801849365234,2,0,0
3.377764940261841,2,0,0
3.398209810256958,2,0,0
3.4184350967407227,2,0,0
3.4388041496276855,2,0,0
3.458949089050293,2,0,0
3.478874444961548,2,0,0
3.4990363121032715,2,0,0
3.519329309463501,2,0,0
3.5394649505615234,2,0,0
3.559629440307617,2,0,0
3.583644151687622,2,0,0
3.6039464473724365,2,0,0
3.6242709159851074,2,0,0
3.644256353378296,2,0,0
3.6645126342773438,2,0,0
3.6846604347229004,2,0,0
3.7050304412841797,2,0,0
3.7250471115112305,2,0,0
3.74524188041687,2,0,0
3.765212059020996,2,0,0
3.7853434085845947,2,0,0
3.8057141304016113,2,0,0
3.82558012008667,2,0,0
3.8490796089172363,2,0,0
3.8684492111206055,2,0,0
3.887913703918457,2,0,0
3.9076554775238037,2,0,0
3.9292757511138916,2,0,0
3.948721408843994,2,0,0
3.96816086769104,2,0,0
3.9877688884735107,2,0,0
4.00944972038269,2,0,0
4.0390520095825195,3,0,0
4.058590412139893,3,0,0
4.078330755233765,3,0,0
4.097838640213013,3,0,0
4.11738133430481,3,0,0
4.138209581375122,3,0,0
4.157650947570801,3,0,0
4.177118301391602,3,0,0
4.196857452392578,3,0,0
4.218722105026245,3,0,0
4.238245487213135,3,0,0
4.257702112197876,3,0,0
4.2770912647247314,3,0,0
4.297950983047485,3,0,0
4.3174519538879395,3,0,0
4.336859941482544,3,0,0
4.356447458267212,3,0,0
4.37820291519165,3,0,0
4.397712707519531,3,0,0
