All stim.
[842, 843, 844, 845, 638, 639, 640, 641, 642, 643, 644, 645]
Reward stim.
[842, 844, 638, 640, 642, 644]
PiReceivePC sync.
1559254964.5155292
PiSendPC sync.
1559254964.5159159
time,whichstim,iftouch,ifreward,ifout
1559254964.5319242,0,0,0,0
1559254964.568325,0,0,0,0
1559254964.5853593,0,0,0,0
1559254964.6023824,0,0,0,0
1559254964.6194985,0,0,0,0
1559254964.6363904,0,0,0,0
1559254964.6534126,0,0,0,0
1559254964.6704876,0,0,0,0
1559254964.6874847,0,0,0,0
1559254964.7044396,0,0,0,0
1559254964.7215328,0,0,0,0
1559254964.7384899,0,0,0,0
1559254964.7554538,0,0,0,0
1559254964.7723687,0,0,0,0
1559254964.789521,0,0,0,0
1559254964.8064408,0,0,0,0
1559254964.8233733,0,0,0,0
1559254964.8404272,0,0,0,0
1559254964.8573096,0,0,0,0
1559254964.8742852,0,0,0,0
1559254964.8913603,0,0,0,0
1559254964.9084108,0,0,0,0
1559254964.9253166,0,0,0,0
1559254964.9422493,0,0,0,0
1559254964.959209,0,0,0,0
1559254964.9761827,0,0,0,0
1559254964.9930859,0,0,0,0
1559254965.010165,0,0,0,0
1559254965.0270362,0,0,0,0
1559254965.0440404,0,0,0,0
1559254965.0611587,0,0,0,0
1559254965.0781903,0,0,0,0
1559254965.0952322,0,0,0,0
1559254965.1121607,0,0,0,0
1559254965.129317,0,0,0,0
1559254965.1461163,0,0,0,0
1559254965.1631012,0,0,0,0
1559254965.1800983,0,0,0,0
1559254965.1970916,0,0,0,0
1559254965.214027,0,0,0,0
1559254965.2310975,0,0,0,0
1559254965.2481537,0,0,0,0
1559254965.2650745,0,0,0,0
1559254965.2821186,0,0,0,0
1559254965.2990656,0,0,0,0
1559254965.3160627,0,0,0,0
1559254965.3329892,0,0,0,0
1559254965.350066,0,0,0,0
1559254965.366966,0,0,0,0
1559254965.3839643,0,0,0,0
1559254965.4009814,0,0,0,0
1559254965.418026,0,0,0,0
1559254965.4348395,0,0,0,0
1559254965.451845,0,0,0,0
1559254965.4688666,0,0,0,0
1559254965.485812,0,0,0,0
1559254965.5027902,0,0,0,0
1559254965.5199063,0,0,0,0
1559254965.5368483,0,0,0,0
1559254965.5537012,0,0,0,0
1559254965.570762,0,0,0,0
1559254965.587608,0,0,0,0
1559254965.6046033,0,0,0,0
1559254965.6215088,0,0,0,0
1559254965.6385117,0,0,0,0
1559254965.65539,0,0,0,0
1559254965.6723404,0,0,0,0
1559254965.68945,0,0,0,0
1559254965.7071996,0,0,0,0
1559254965.7248368,0,0,0,0
1559254965.742709,0,0,0,0
1559254965.7608538,0,0,0,0
1559254965.7787411,0,0,0,0
1559254965.796591,0,0,0,0
1559254965.814664,0,0,0,0
1559254965.8324678,0,0,0,0
1559254965.850537,0,0,0,0
1559254965.86879,0,1,0,0
1559254965.8690925,0,0,0,0
1559254965.969246,0,0,0,0
1559254965.9694078,638,0,0,0
1559254966.0177073,638,0,0,0
1559254966.0341723,638,0,0,0
1559254966.049813,638,0,0,0
1559254966.0653474,638,0,0,0
1559254966.0819888,638,0,0,0
1559254966.0975945,638,0,0,0
1559254966.1142244,638,0,0,0
1559254966.1308722,638,0,0,0
1559254966.146432,638,0,0,0
1559254966.163091,638,0,0,0
1559254966.1787026,638,0,0,0
1559254966.1943226,638,0,0,0
1559254966.211025,638,0,0,0
1559254966.226574,638,0,0,0
1559254966.2432165,638,0,0,0
1559254966.258837,638,0,0,0
1559254966.2744107,638,0,0,0
1559254966.2910562,638,0,0,0
1559254966.306589,638,0,0,0
1559254966.322493,638,0,0,0
1559254966.3390787,638,0,0,0
1559254966.3546503,638,0,0,0
1559254966.3712878,638,0,0,0
1559254966.3878334,638,0,0,0
1559254966.4034708,638,0,0,0
1559254966.4201505,638,0,0,0
1559254966.4357228,638,0,0,0
1559254966.4523103,638,0,0,0
1559254966.4688501,638,0,0,0
1559254966.4854562,638,0,0,0
1559254966.5020614,638,0,0,0
1559254966.517623,638,0,0,0
1559254966.5342894,638,0,0,0
1559254966.5509264,638,0,0,0
1559254966.5665002,638,0,0,0
1559254966.5832407,638,0,0,0
1559254966.5998428,638,0,0,0
1559254966.6154535,638,0,0,0
1559254966.6320465,638,0,0,0
1559254966.6476247,638,0,0,0
1559254966.6642923,638,0,0,0
1559254966.6809263,638,0,0,0
1559254966.6965384,638,0,0,0
1559254966.7131624,638,0,0,0
1559254966.7287228,638,0,0,0
1559254966.7453134,638,0,0,0
1559254966.7619216,638,0,0,0
1559254966.777529,638,0,0,0
1559254966.794187,638,0,0,0
1559254966.8098402,638,0,0,0
1559254966.8253956,638,0,0,0
1559254966.8419604,638,0,0,0
1559254966.8575492,638,0,0,0
1559254973.7072194,638,1,1,0
1559254973.707335,0,0,0,0
1559254973.7402127,0,0,0,0
1559254973.7574067,0,0,0,0
1559254973.775213,0,0,0,0
1559254973.793331,0,0,0,0
1559254973.8113909,0,0,0,0
1559254973.8311718,0,0,0,0
1559254973.8490708,0,0,0,0
1559254973.8672054,0,0,0,0
1559254973.885036,0,0,0,0
1559254973.9031935,0,0,0,0
1559254973.9211757,0,0,0,0
1559254973.9393756,0,0,0,0
1559254973.9571183,0,0,0,0
1559254973.975057,0,0,0,0
1559254973.9928894,0,0,0,0
1559254974.0109994,0,0,0,0
1559254974.0289469,0,0,0,0
1559254974.0467079,0,0,0,0
1559254974.0646927,0,0,0,0
1559254974.082653,0,0,0,0
1559254974.1007118,0,0,0,0
