All stim.
[957, 958, 959, 960, 961, 962, 963, 964]
Reward stim.
[957, 959, 961, 963]
1551653464.3278997,961,0,0,0
1551653464.343736,961,0,0,0
1551653464.3603475,961,0,0,0
1551653464.3770735,961,0,0,0
1551653464.3929036,961,0,0,0
1551653464.4086003,961,0,0,0
1551653464.424486,961,0,0,0
1551653464.4411602,961,0,0,0
1551653464.456831,961,0,0,0
1551653464.4726298,961,0,0,0
1551653464.4892335,961,0,0,0
1551653464.5050993,961,0,0,0
1551653464.520822,961,0,0,0
1551653464.5367653,961,0,0,0
1551653464.5524833,961,0,0,0
1551653464.568381,961,0,0,0
1551653464.585146,961,0,0,0
1551653464.6007261,961,0,0,0
1551653464.6172538,961,0,0,0
1551653464.6329787,961,0,0,0
1551653464.6486163,961,0,0,0
1551653464.6653397,961,0,0,0
1551653464.681875,961,0,0,0
1551653464.6974778,961,0,0,0
1551653464.714209,961,0,0,0
1551653464.7298143,961,0,0,0
1551653464.7454114,961,0,0,0
1551653464.7623103,961,0,0,0
1551653464.7789435,961,0,0,0
1551653464.7944908,961,0,0,0
1551653464.81114,961,0,0,0
1551653464.826749,961,0,0,0
1551653464.842347,961,0,0,0
1551653464.8588684,961,0,0,0
1551653464.874484,961,0,0,0
1551653464.8910773,961,0,0,0
1551653464.9069138,961,0,0,0
1551653464.922608,961,0,0,0
1551653464.9392443,961,0,0,0
1551653464.9549744,961,0,0,0
1551653464.9705825,961,0,0,0
1551653464.9871955,961,0,0,0
1551653465.0019774,961,0,0,0
1551653465.017713,961,0,0,0
1551653465.0336711,961,0,0,0
1551653465.0494745,961,0,0,0
1551653465.0654569,961,0,0,0
1551653465.0821586,961,0,0,0
1551653465.0980513,961,0,0,0
1551653465.1134212,961,0,0,0
1551653465.1303287,961,0,0,0
1551653465.1463773,961,0,0,0
1551653465.1627212,961,0,0,0
1551653465.1792428,961,0,0,0
1551653465.1950507,961,0,0,0
1551653465.21062,961,0,0,0
1551653465.2269652,961,0,0,0
1551653465.2424262,961,0,0,0
1551653465.2587597,961,0,0,0
1551653465.275216,961,0,0,0
1551653465.2905965,961,0,0,0
1551653465.3073347,961,0,0,0
1551653465.3237298,961,0,0,0
1551653465.340298,961,0,0,0
1551653465.356682,961,0,0,0
1551653465.3729596,961,0,0,0
1551653465.3892763,961,0,0,0
1551653465.405638,961,0,0,0
1551653465.4222271,961,0,0,0
1551653465.4375272,961,0,0,0
1551653465.4540594,961,0,0,0
1551653465.4693773,961,0,0,0
1551653465.485716,961,0,0,0
1551653465.5020907,961,0,0,0
1551653465.5176837,961,0,0,0
1551653465.5340924,961,0,0,0
1551653465.5494266,961,0,0,0
1551653465.565798,961,0,0,0
1551653465.5821662,961,0,0,0
1551653465.5975308,961,0,0,0
1551653465.613888,961,0,0,0
1551653465.6301131,961,0,0,0
1551653465.6453855,961,0,0,0
1551653465.6617658,961,0,0,0
1551653465.6780393,961,0,0,0
1551653465.6935265,961,0,0,0
1551653465.7097957,961,0,0,0
1551653465.7263722,961,1,0,0
1551653465.7265117,961,0,0,1
1551653465.743157,961,0,0,1
1551653465.7589376,961,0,0,1
1551653465.7747784,961,0,0,1
1551653465.7905025,961,0,0,1
1551653465.8072815,961,0,0,1
1551653465.8241606,961,0,0,1
1551653465.8402789,961,0,0,1
1551653465.8570952,961,0,0,1
1551653465.8729653,961,0,0,1
1551653465.8887372,961,0,0,1
1551653465.904603,961,0,0,1
1551653465.9204335,961,0,0,1
1551653465.9371848,961,0,0,1
1551653465.9530492,961,0,0,1
1551653465.968982,961,0,0,1
1551653465.9848342,961,0,0,1
1551653466.000569,961,0,0,1
1551653466.0173414,961,0,0,1
1551653466.034211,961,0,0,1
1551653466.049996,961,0,0,1
1551653466.0658414,961,0,0,1
1551653466.0816786,961,0,0,1
1551653466.0974643,961,0,0,1
1551653466.1133704,961,0,0,1
1551653466.1300952,961,0,0,1
1551653466.1459749,961,0,0,1
1551653466.1618252,961,0,0,1
1551653466.177593,961,0,0,1
1551653466.193428,961,0,0,1
1551653466.2102392,961,0,0,1
1551653466.2261095,961,0,0,1
1551653466.2419071,961,0,0,1
1551653466.2576177,961,0,0,1
1551653466.2738435,961,0,0,1
1551653466.2896202,961,0,0,1
1551653466.3054767,961,0,0,1
1551653466.322292,961,0,0,1
1551653466.339068,961,0,0,1
1551653466.3549626,961,0,0,1
1551653466.3708165,961,0,0,1
1551653466.3866339,961,0,0,1
1551653466.4024029,961,0,0,1
1551653466.4192102,961,0,0,1
1551653466.4351318,961,0,0,1
1551653466.4510832,961,0,0,1
1551653466.4670267,961,0,0,1
1551653466.4831793,961,0,0,1
1551653466.4984574,961,0,0,1
1551653466.514456,961,0,0,1
1551653466.5493953,961,0,0,1
1551653466.5655758,961,0,0,1
1551653466.581756,961,0,0,1
1551653466.5975888,961,0,0,1
1551653466.6136103,961,0,0,1
1551653466.629549,961,0,0,1
1551653466.6455119,961,0,0,1
1551653466.6614208,961,0,0,1
1551653466.6782627,961,0,0,1
1551653466.6941776,961,0,0,1
1551653466.7100291,961,0,0,1
1551653466.7269986,961,0,0,1
1551653466.7429283,961,0,0,1
1551653466.7587514,961,0,0,1
1551653466.7749095,961,0,0,1
1551653466.790696,961,0,0,1
1551653466.8065445,961,0,0,1
1551653466.8224216,961,0,0,1
1551653466.839235,961,0,0,1
1551653466.85517,961,0,0,1
1551653466.8710458,961,0,0,1
1551653466.8868704,961,0,0,1
1551653466.9028604,961,0,0,1
1551653466.9187446,961,0,0,1
1551653466.934689,961,0,0,1
1551653466.9505622,961,0,0,1
1551653466.9664261,961,0,0,1
1551653466.9825695,961,0,0,1
1551653466.998423,961,0,0,1
1551653467.0133631,961,0,0,1
1551653467.0296416,961,0,0,1
1551653467.0455582,961,0,0,1
1551653467.0614157,961,0,0,1
1551653467.0783463,961,0,0,1
1551653467.0952828,961,0,0,1
1551653467.1121542,961,0,0,1
1551653467.128029,961,0,0,1
1551653467.1439168,961,0,0,1
1551653467.159771,961,0,0,1
1551653467.1757092,961,0,0,1
1551653467.1914918,961,0,0,1
1551653467.2083492,961,0,0,1
1551653467.225291,961,0,0,1
1551653467.24206,961,0,0,1
1551653467.2580163,961,0,0,1
1551653467.2739599,961,0,0,1
1551653467.2897642,961,0,0,1
1551653467.305671,961,0,0,1
1551653467.3215356,961,0,0,1
1551653467.3373694,961,0,0,1
1551653467.3543563,961,0,0,1
1551653467.371268,961,0,0,1
1551653467.3871634,961,0,0,1
1551653467.4032133,961,0,0,1
1551653467.41916,961,0,0,1
1551653467.4345713,961,0,0,1
1551653467.4505417,961,0,0,1
1551653467.4665008,961,0,0,1
1551653467.482444,961,0,0,1
1551653467.4983711,961,0,0,1
1551653467.5144324,961,0,0,1
1551653467.5304332,961,0,0,1
1551653467.546366,961,0,0,1
1551653467.563354,961,0,0,1
1551653467.5803196,961,0,0,1
1551653467.5973344,961,0,0,1
1551653467.613385,961,0,0,1
1551653467.6302698,961,0,0,1
1551653467.6471856,961,0,0,1
1551653467.6633527,961,0,0,1
1551653467.6802125,961,0,0,1
1551653467.6961153,961,0,0,1
1551653467.711992,961,0,0,1
1551653467.728845,961,0,0,1
1551653467.744769,961,0,0,1
1551653467.760665,961,0,0,1
1551653467.7765405,961,0,0,1
1551653467.792383,961,0,0,1
1551653467.8092225,961,0,0,1
1551653467.8251448,961,0,0,1
1551653467.8411553,961,0,0,1
1551653467.8569918,961,0,0,1
1551653467.8729644,961,0,0,1
1551653467.88882,961,0,0,1
1551653467.9046965,961,0,0,1
1551653467.9206545,961,0,0,1
1551653467.9365218,961,0,0,1
1551653467.9533617,961,0,0,1
1551653467.969563,961,0,0,1
1551653467.9854712,961,0,0,1
1551653468.0022752,961,0,0,1
1551653468.019196,961,0,0,1
1551653468.0351572,961,0,0,1
1551653468.0510051,961,0,0,1
1551653468.0669193,961,0,0,1
1551653468.0832467,961,0,0,1
1551653468.0992615,961,0,0,1
1551653468.1153038,961,0,0,1
1551653468.1323195,961,0,0,1
1551653468.1492522,961,0,0,1
1551653468.1653302,961,0,0,1
1551653468.1823468,961,0,0,1
1551653468.19923,961,0,0,1
1551653468.2152808,961,0,0,1
1551653468.2322724,961,0,0,1
1551653468.249155,961,0,0,1
1551653468.2652233,961,0,0,1
1551653468.2811012,961,0,0,1
1551653468.2971532,961,0,0,1
1551653468.3133397,961,0,0,1
1551653468.3302817,961,0,0,1
1551653468.3468223,961,0,0,1
1551653468.362945,961,0,0,1
1551653468.378944,961,0,0,1
1551653468.3950195,961,0,0,1
1551653468.4109306,961,0,0,1
1551653468.426938,961,0,0,1
1551653468.4431257,961,0,0,1
1551653468.459018,961,0,0,1
1551653468.4751093,961,0,0,1
1551653468.4911022,961,0,0,1
1551653468.5069766,961,0,0,1
1551653468.523137,961,0,0,1
1551653468.5392423,961,0,0,1
1551653468.5552678,961,0,0,1
1551653468.5713127,961,0,0,1
1551653468.587516,961,0,0,1
1551653468.6036086,961,0,0,1
1551653468.6196022,961,0,0,1
1551653468.6356587,961,0,0,1
1551653468.6518064,961,0,0,1
1551653468.667768,961,0,0,1
1551653468.6839085,961,0,0,1
1551653468.7000816,961,0,0,1
1551653468.7161603,961,0,0,1
1551653468.7321608,0,0,0,0
1551653468.747635,0,0,0,0
1551653468.764308,0,0,0,0
1551653468.7808173,0,0,0,0
1551653468.797233,0,0,0,0
1551653468.81288,0,0,0,0
1551653468.8292983,0,0,0,0
1551653468.8460615,0,0,0,0
1551653468.8614657,0,0,0,0
1551653468.8778253,0,0,0,0
1551653468.893534,0,0,0,0
1551653468.9099333,0,0,0,0
1551653468.9253674,0,0,0,0
1551653468.9417658,0,0,0,0
1551653468.9581838,0,0,0,0
1551653468.9737318,0,0,0,0
1551653468.990146,0,0,0,0
1551653469.0045934,0,0,0,0
1551653469.021125,0,0,0,0
1551653469.0365365,0,0,0,0
1551653469.0529006,0,0,0,0
1551653469.0692947,0,0,0,0
1551653469.0857456,0,0,0,0
1551653469.1020749,0,0,0,0
1551653469.1174564,0,0,0,0
1551653469.1339796,0,0,0,0
1551653469.1493988,0,0,0,0
1551653469.1659088,0,0,0,0
1551653469.18157,0,0,0,0
1551653469.1979468,0,0,0,0
1551653469.2134018,0,0,0,0
1551653469.2297685,0,0,0,0
1551653469.2461874,0,0,0,0
1551653469.261598,0,0,0,0
1551653469.2779946,0,0,0,0
1551653469.293524,0,0,0,0
1551653469.309989,0,0,0,0
1551653469.3254225,0,0,0,0
1551653469.3418324,0,0,0,0
1551653469.358195,0,0,0,0
1551653469.3737538,0,0,0,0
1551653469.3901668,0,0,0,0
1551653469.4055684,0,0,0,0
1551653469.4219759,0,0,0,0
1551653469.4374833,0,0,0,0
1551653469.4542792,0,0,0,0
1551653469.4706595,0,0,0,0
1551653469.4869938,0,0,0,0
1551653469.5027535,0,0,0,0
1551653469.5191312,0,0,0,0
1551653469.5345745,0,0,0,0
1551653469.5509686,0,0,0,0
1551653469.5663602,0,0,0,0
1551653469.582657,0,0,0,0
1551653469.5990455,0,0,0,0
1551653469.6144648,0,0,0,0
1551653469.6308498,0,0,0,0
1551653469.6472108,0,0,0,0
1551653469.6627004,0,0,0,0
1551653469.6790497,0,0,0,0
1551653469.6945302,0,0,0,0
1551653469.710869,0,0,0,0
1551653469.7282794,0,0,0,0
1551653469.7449121,0,0,0,0
1551653469.7603495,0,0,0,0
1551653469.776835,0,0,0,0
1551653469.793321,0,0,0,0
1551653469.8097997,0,0,0,0
1551653469.826324,0,0,0,0
1551653469.8427503,0,0,0,0
1551653469.8585541,0,0,0,0
1551653469.8751333,0,0,0,0
1551653469.8905969,0,0,0,0
1551653469.9070704,0,0,0,0
1551653469.9226065,0,0,0,0
1551653469.9390926,0,0,0,0
1551653469.9546022,0,0,0,0
1551653469.9710832,0,0,0,0
1551653469.9865532,0,0,0,0
1551653470.0030067,0,0,0,0
1551653470.0184603,0,0,0,0
1551653470.0350676,0,0,0,0
1551653470.0505455,0,0,0,0
1551653470.066924,0,0,0,0
1551653470.083312,0,0,0,0
1551653470.0997546,0,0,0,0
1551653470.1161869,0,0,0,0
1551653470.1316748,0,0,0,0
1551653470.1481228,0,0,0,0
1551653470.1639383,0,0,0,0
1551653470.1793652,0,0,0,0
1551653470.1958187,0,0,0,0
1551653470.2122545,0,0,0,0
1551653470.228687,0,0,0,0
1551653470.2452085,0,0,0,0
1551653470.2606425,0,0,0,0
1551653470.2770658,0,0,0,0
1551653470.292599,0,0,0,0
1551653470.3089936,0,0,0,0
1551653470.3244185,0,0,0,0
1551653470.3408537,0,0,0,0
1551653470.3572512,0,0,0,0
1551653470.3727698,0,0,0,0
1551653470.3891783,0,0,0,0
1551653470.4046967,0,0,0,0
1551653470.4210603,0,0,0,0
1551653470.43646,0,0,0,0
1551653470.4528856,0,0,0,0
1551653470.468389,0,0,0,0
1551653470.484959,0,0,0,0
1551653470.5004096,0,0,0,0
1551653470.51682,0,0,0,0
1551653470.53326,0,0,0,0
1551653470.5496938,0,0,0,0
1551653470.5661676,0,0,0,0
1551653470.5815034,0,0,0,0
1551653470.597947,0,0,0,0
1551653470.6134717,0,0,0,0
1551653470.629845,0,0,0,0
1551653470.6462598,0,0,0,0
1551653470.6626308,0,0,0,0
1551653470.6789775,0,0,0,0
1551653470.694519,0,0,0,0
1551653470.7109299,0,0,0,0
1551653470.7282836,0,0,0,0
1551653470.7448187,0,0,0,0
1551653470.7612813,0,0,0,0
1551653470.7777207,0,0,0,0
1551653470.7933795,0,0,0,0
1551653470.8098612,0,0,0,0
1551653470.8263307,0,0,0,0
1551653470.8427749,0,0,0,0
1551653470.8592503,0,0,0,0
1551653470.8747153,0,0,0,0
1551653470.8911808,0,0,0,0
1551653470.9066405,0,0,0,0
1551653470.9231305,0,0,0,0
1551653470.9385726,0,0,0,0
1551653470.9551942,0,0,0,0
1551653470.9706476,0,0,0,0
1551653470.987143,0,0,0,0
1551653471.0017684,0,0,0,0
1551653471.0183284,0,0,0,0
1551653471.03491,0,0,0,0
1551653471.0504162,0,0,0,0
1551653471.0668366,0,0,0,0
1551653471.083252,0,0,0,0
1551653471.0987294,0,0,0,0
1551653471.1153042,0,0,0,0
1551653471.13172,0,0,0,0
1551653471.148161,0,0,0,0
1551653471.1638439,0,0,0,0
1551653471.1802478,0,0,0,0
1551653471.1957233,0,0,0,0
1551653471.2121582,0,0,0,0
1551653471.2277837,0,0,0,0
1551653471.2433457,0,0,0,0
1551653471.2598174,0,0,0,0
1551653471.2763007,0,0,0,0
1551653471.292731,0,0,0,0
1551653471.3083606,0,0,0,0
1551653471.3249726,0,0,0,0
1551653471.3404531,0,0,0,0
1551653471.356866,0,0,0,0
1551653471.3723404,0,0,0,0
1551653471.3887382,0,0,0,0
1551653471.4053044,0,0,0,0
1551653471.4217136,0,0,0,0
1551653471.4380815,0,0,0,0
1551653471.453644,0,0,0,0
1551653471.4700892,0,0,0,0
1551653471.485472,0,0,0,0
1551653471.5019085,0,0,0,0
1551653471.5183156,0,0,0,0
1551653471.5350177,0,0,0,0
1551653471.5504239,0,0,0,0
1551653471.5668366,0,0,0,0
1551653471.5823975,0,0,0,0
1551653471.5987787,0,0,0,0
1551653471.614535,0,0,0,0
1551653471.63095,0,0,0,0
1551653471.6463776,0,0,0,0
1551653471.6627934,0,0,0,0
1551653471.6791673,0,0,0,0
1551653471.694586,0,0,0,0
1551653471.7109716,0,0,0,0
1551653471.727366,0,0,0,0
1551653471.743885,0,0,0,0
1551653471.760298,0,0,0,0
1551653471.776758,0,0,0,0
1551653471.7932115,0,0,0,0
1551653471.80867,0,0,0,0
1551653471.8252246,0,0,0,0
1551653471.8406272,0,0,0,0
1551653471.8570824,0,0,0,0
1551653471.8725998,0,0,0,0
1551653471.8883722,0,0,0,0
1551653471.904875,0,0,0,0
1551653471.9204476,0,0,0,0
1551653471.9368875,0,0,0,0
1551653471.952367,0,0,0,0
1551653471.9687667,0,0,0,0
1551653471.985312,0,0,0,0
1551653472.001785,0,0,0,0
1551653472.0182893,0,0,0,0
1551653472.0348837,0,0,0,0
1551653472.0504487,0,0,0,0
1551653472.0668633,0,0,0,0
1551653472.0826032,0,0,0,0
1551653472.0986662,0,0,0,0
1551653472.1150424,0,0,0,0
1551653472.131275,0,0,0,0
1551653472.1474276,0,0,0,0
1551653472.163806,0,0,0,0
1551653472.1802118,0,0,0,0
1551653472.1955118,0,0,0,0
1551653472.2117095,0,0,0,0
1551653472.22795,0,0,0,0
1551653472.2434933,0,0,0,0
1551653472.2596693,0,0,0,0
1551653472.2757215,0,0,0,0
1551653472.2914808,0,0,0,0
1551653472.3082194,0,0,0,0
1551653472.3240535,0,0,0,0
1551653472.3398015,0,0,0,0
1551653472.355657,0,0,0,0
1551653472.3714948,0,0,0,0
1551653472.3882377,0,0,0,0
1551653472.4041045,0,0,0,0
1551653472.419846,0,0,0,0
1551653472.4356232,0,0,0,0
1551653472.451344,0,0,0,0
1551653472.4680965,0,0,0,0
1551653472.4839747,0,0,0,0
1551653472.4996662,0,0,0,0
1551653472.515453,0,0,0,0
1551653472.5322561,0,0,0,0
1551653472.548375,0,0,0,0
1551653472.5651464,0,0,0,0
1551653472.5811806,0,0,0,0
1551653472.5969713,0,0,0,0
1551653472.6128006,0,0,0,0
1551653472.6285055,0,0,0,0
1551653472.6452804,0,0,0,0
1551653472.6620016,0,0,0,0
1551653472.6777422,0,0,0,0
1551653472.6934564,0,0,0,0
1551653472.7098422,0,0,0,0
1551653472.727274,0,0,0,0
1551653472.743839,0,0,0,0
1551653472.7601824,0,0,0,0
1551653472.7756374,0,0,0,0
1551653472.7920327,0,0,0,0
1551653472.8073835,0,0,0,0
1551653472.8239372,0,0,0,0
1551653472.840321,0,0,0,0
1551653472.8566875,0,0,0,0
1551653472.8728502,0,0,0,0
1551653472.8886476,0,0,0,0
1551653472.9051504,0,0,0,0
1551653472.92097,0,0,0,0
1551653472.9367604,0,0,0,0
1551653472.9526534,0,0,0,0
1551653472.9684246,0,0,0,0
1551653472.985296,0,0,0,0
1551653473.0016067,0,0,0,0
1551653473.017408,0,0,0,0
1551653473.033364,0,0,0,0
1551653473.0501473,0,0,0,0
1551653473.0659578,0,0,0,0
1551653473.082005,0,0,0,0
1551653473.0978196,0,0,0,0
1551653473.11375,0,0,0,0
1551653473.1296902,0,0,0,0
1551653473.1455855,0,0,0,0
1551653473.1613243,0,0,0,0
1551653473.1781344,0,0,0,0
1551653473.1941035,0,0,0,0
1551653473.2103064,0,0,0,0
1551653473.2271414,0,0,0,0
1551653473.242995,0,0,0,0
1551653473.259104,0,0,0,0
1551653473.2749224,0,0,0,0
1551653473.2907023,0,0,0,0
1551653473.3064747,0,0,0,0
1551653473.3232358,0,0,0,0
1551653473.338991,0,0,0,0
1551653473.3547716,0,0,0,0
1551653473.370564,0,0,0,0
1551653473.3863356,0,0,0,0
1551653473.4030783,0,0,0,0
1551653473.418831,0,0,0,0
1551653473.4348795,0,0,0,0
1551653473.4507198,0,0,0,0
1551653473.4664483,0,0,0,0
1551653473.4833112,0,0,0,0
1551653473.500065,0,0,0,0
1551653473.5157697,0,0,0,0
1551653473.5322855,0,0,0,0
1551653473.548725,0,0,0,0
1551653473.5645454,0,0,0,0
1551653473.5809784,0,0,0,0
1551653473.596428,0,0,0,0
1551653473.6128051,0,0,0,0
1551653473.6292198,0,0,0,0
1551653473.6446714,0,0,0,0
1551653473.6610126,0,0,0,0
1551653473.6764529,0,0,0,0
1551653473.6928678,0,0,0,0
1551653473.7092617,0,0,0,0
1551653473.7266686,0,0,0,0
1551653473.7431104,0,0,0,0
1551653473.7585368,0,0,0,0
1551653473.775012,0,0,0,0
1551653473.7904215,0,0,0,0
1551653473.8068314,0,0,0,0
1551653473.823225,0,0,0,0
1551653473.83862,0,0,0,0
1551653473.8550892,0,0,0,0
1551653473.8704324,0,0,0,0
1551653473.8868246,0,0,0,0
1551653473.9032748,0,0,0,0
1551653473.9199312,0,0,0,0
1551653473.9353683,0,0,0,0
1551653473.9517953,0,0,0,0
1551653473.9681911,0,0,0,0
1551653473.9837172,0,0,0,0
1551653474.0001152,0,0,0,0
1551653474.0155818,0,0,0,0
1551653474.0320194,0,0,0,0
1551653474.047607,0,0,0,0
1551653474.0642097,0,0,0,0
1551653474.0796034,0,0,0,0
1551653474.0960827,0,0,0,0
1551653474.1114867,0,0,0,0
1551653474.1279335,0,0,0,0
1551653474.1435084,0,0,0,0
1551653474.159954,0,0,0,0
1551653474.1754012,0,0,0,0
1551653474.1918547,0,0,0,0
1551653474.2083285,0,0,0,0
1551653474.2250032,0,0,0,0
1551653474.2405481,0,0,0,0
1551653474.257077,0,0,0,0
1551653474.273084,0,0,0,0
1551653474.2886229,0,0,0,0
1551653474.3052478,0,0,0,0
1551653474.3206973,0,0,0,0
1551653474.3213675,0,1,0,0
1551653474.3489509,962,0,0,0
1551653474.3492663,962,1,0,0
1551653474.3644595,962,1,0,1
1551653474.3804626,962,1,0,1
1551653474.396455,962,1,0,1
1551653474.4126298,962,1,0,1
1551653474.428613,962,1,0,1
1551653474.4445617,962,1,0,1
1551653474.4605803,962,1,0,1
1551653474.4765728,962,1,0,1
1551653474.4926097,962,1,0,1
1551653474.5086331,962,1,0,1
1551653474.5247197,962,1,0,1
1551653474.540683,962,1,0,1
1551653474.5566747,962,1,0,1
1551653474.5727744,962,1,0,1
1551653474.5889747,962,1,0,1
1551653474.6049662,962,1,0,1
1551653474.6209135,962,1,0,1
1551653474.636834,962,1,0,1
1551653474.652876,962,1,0,1
1551653474.6689124,962,1,0,1
1551653474.6848848,962,1,0,1
1551653474.70075,962,1,0,1
1551653474.7167156,962,1,0,1
1551653474.7327795,962,1,0,1
1551653474.7486634,962,1,0,1
1551653474.7647073,962,1,0,1
1551653474.7806437,962,1,0,1
1551653474.7965534,962,1,0,1
1551653474.8126304,962,1,0,1
1551653474.8285565,962,1,0,1
1551653474.8445277,962,1,0,1
1551653474.8604925,962,1,0,1
1551653474.8764477,962,1,0,1
1551653474.8928678,962,1,0,1
1551653474.9087596,962,1,0,1
1551653474.9247844,962,1,0,1
1551653474.940723,962,1,0,1
1551653474.9565985,962,1,0,1
1551653474.973178,962,1,0,1
1551653474.9891174,962,1,0,1
1551653475.0050776,962,1,0,1
1551653475.021005,962,1,0,1
1551653475.0369406,962,1,0,1
1551653475.053007,962,1,0,1
1551653475.0689363,962,1,0,1
1551653475.0849319,962,1,0,1
1551653475.1007998,962,1,0,1
1551653475.1167266,962,1,0,1
1551653475.1328166,962,1,0,1
1551653475.1487236,962,1,0,1
1551653475.1647563,962,1,0,1
1551653475.180717,962,1,0,1
1551653475.1970038,962,1,0,1
1551653475.2130392,962,1,0,1
1551653475.2289767,962,1,0,1
1551653475.2449942,962,1,0,1
1551653475.260908,962,1,0,1
1551653475.277336,962,1,0,1
1551653475.2933702,962,1,0,1
1551653475.3102493,962,1,0,1
1551653475.3261971,962,1,0,1
1551653475.3423338,962,1,0,1
1551653475.359199,962,1,0,1
1551653475.3751388,962,1,0,1
1551653475.3910253,962,1,0,1
1551653475.406832,962,1,0,1
1551653475.4228263,962,1,0,1
1551653475.4386997,962,1,0,1
1551653475.4546175,962,1,0,1
1551653475.4706473,962,1,0,1
1551653475.486524,962,1,0,1
1551653475.5024486,962,1,0,1
1551653475.5193038,962,1,0,1
1551653475.536238,962,1,0,1
1551653475.5514393,962,1,0,1
1551653475.5682867,962,1,0,1
1551653475.5842812,962,1,0,1
1551653475.6001153,962,1,0,1
1551653475.6159942,962,1,0,1
1551653475.6318624,962,1,0,1
1551653475.6477354,962,1,0,1
1551653475.6636906,962,1,0,1
1551653475.67957,962,1,0,1
1551653475.6955023,962,1,0,1
1551653475.7123225,962,1,0,1
1551653475.7302043,962,1,0,1
1551653475.746222,962,1,0,1
1551653475.762124,962,1,0,1
1551653475.7780359,962,1,0,1
1551653475.7940826,962,1,0,1
1551653475.809929,962,1,0,1
1551653475.825898,962,1,0,1
1551653475.8417912,962,1,0,1
1551653475.8576572,962,1,0,1
1551653475.873696,962,1,0,1
1551653475.8895013,962,1,0,1
1551653475.9054842,962,1,0,1
1551653475.9222884,962,1,0,1
1551653475.9392445,962,1,0,1
1551653475.9552705,962,1,0,1
