All stim.
[957, 958, 959, 960, 961, 962, 963, 964]
Reward stim.
[957, 959, 961, 963]
1551655165.8749495,0,0,0,0
1551655165.8924627,0,0,0,0
1551655165.9095998,0,0,0,0
1551655165.9267013,0,0,0,0
1551655165.9438698,0,0,0,0
1551655165.9610183,0,0,0,0
1551655165.9781275,0,0,0,0
1551655165.9952266,0,0,0,0
1551655166.012366,0,0,0,0
1551655166.0294452,0,0,0,0
1551655166.0465448,0,0,0,0
1551655166.0636253,0,0,0,0
1551655166.080758,0,0,0,0
1551655166.0979156,0,0,0,0
1551655166.114954,0,0,0,0
1551655166.132064,0,0,0,0
1551655166.14914,0,0,0,0
1551655166.1661985,0,0,0,0
1551655166.1832836,0,0,0,0
1551655166.2004273,0,0,0,0
1551655166.2175975,0,0,0,0
1551655166.234787,0,0,0,0
1551655166.2520316,0,0,0,0
1551655166.26909,0,0,0,0
1551655166.286194,0,0,0,0
1551655166.3033125,0,0,0,0
1551655166.3206093,0,0,0,0
1551655166.3378127,0,0,0,0
1551655166.354948,0,0,0,0
1551655166.3720877,0,0,0,0
1551655166.389189,0,0,0,0
1551655166.4064064,0,0,0,0
1551655166.423478,0,0,0,0
1551655166.4406455,0,0,0,0
1551655166.4578922,0,0,0,0
1551655166.4749382,0,0,0,0
1551655166.4921165,0,0,0,0
1551655166.5092304,0,0,0,0
1551655166.5263,0,0,0,0
1551655166.5434299,0,0,0,0
1551655166.5606227,0,0,0,0
1551655166.5777986,0,0,0,0
1551655166.5948932,0,0,0,0
1551655166.6123345,0,0,0,0
1551655166.629415,0,0,0,0
1551655166.6465604,0,0,0,0
1551655166.663651,0,0,0,0
1551655166.681102,0,0,0,0
1551655166.6982076,0,0,0,0
1551655166.7153687,0,0,0,0
1551655166.7325177,0,0,0,0
1551655166.749622,0,0,0,0
1551655166.7667453,0,0,0,0
1551655166.78382,0,0,0,0
1551655166.8010867,0,0,0,0
1551655166.8182461,0,0,0,0
1551655166.8353426,0,0,0,0
1551655166.8525395,0,0,0,0
1551655166.8696353,0,0,0,0
1551655166.8867168,0,0,0,0
1551655166.9038606,0,0,0,0
1551655166.9211972,0,0,0,0
1551655166.938394,0,0,0,0
1551655166.9555497,0,0,0,0
1551655166.9726858,0,0,0,0
1551655166.9897711,0,0,0,0
1551655167.0069644,0,0,0,0
1551655167.0240936,0,0,0,0
1551655167.0412602,0,0,0,0
1551655167.0584357,0,0,0,0
1551655167.0755777,0,0,0,0
1551655167.092674,0,0,0,0
1551655167.1098354,0,0,0,0
1551655167.1270118,0,0,0,0
1551655167.144089,0,0,0,0
1551655167.1612566,0,0,0,0
1551655167.1784046,0,0,0,0
1551655167.1954603,0,0,0,0
1551655167.2126205,0,0,0,0
1551655167.229913,0,0,0,0
1551655167.2470634,0,0,0,0
1551655167.2641618,0,0,0,0
1551655167.2813463,0,0,0,0
1551655167.298407,0,0,0,0
1551655167.3155942,0,0,0,0
1551655167.3327887,0,0,0,0
1551655167.3498733,0,0,0,0
1551655167.367027,0,0,0,0
1551655167.3841715,0,0,0,0
1551655167.4012675,0,0,0,0
1551655167.4183908,0,0,0,0
1551655167.4355485,0,0,0,0
1551655167.4526703,0,0,0,0
1551655167.4697864,0,0,0,0
1551655167.48694,0,0,0,0
1551655167.5040212,0,0,0,0
1551655167.52125,0,0,0,0
1551655167.5385008,0,0,0,0
1551655167.5556161,0,0,0,0
1551655167.572858,0,0,0,0
1551655167.5900006,0,0,0,0
1551655167.6071107,0,0,0,0
1551655167.624214,0,0,0,0
1551655167.6414156,0,0,0,0
1551655167.6584578,0,0,0,0
1551655167.6756198,0,0,0,0
1551655167.69281,0,0,0,0
1551655167.7098732,0,0,0,0
1551655167.7270057,0,0,0,0
1551655167.744099,0,0,0,0
1551655167.7612245,0,0,0,0
1551655167.7783434,0,0,0,0
1551655167.7954752,0,0,0,0
1551655167.8126032,0,0,0,0
1551655167.8296795,0,0,0,0
1551655167.8467436,0,0,0,0
1551655167.8637965,0,0,0,0
1551655167.881156,0,0,0,0
1551655167.898333,0,0,0,0
1551655167.9154506,0,0,0,0
1551655167.9326377,0,0,0,0
1551655167.9497519,0,0,0,0
1551655167.9668856,0,0,0,0
1551655167.9840224,0,0,0,0
1551655168.0012522,0,0,0,0
1551655168.01834,0,0,0,0
1551655168.0355358,0,0,0,0
1551655168.052727,0,0,0,0
1551655168.0698605,0,0,0,0
1551655168.087058,0,0,0,0
1551655168.104163,0,0,0,0
1551655168.121306,0,0,0,0
1551655168.1384087,0,0,0,0
1551655168.155652,0,0,0,0
1551655168.172769,0,0,0,0
1551655168.189929,0,0,0,0
1551655168.2071104,0,0,0,0
1551655168.224179,0,0,0,0
1551655168.2414067,0,0,0,0
1551655168.2584808,0,0,0,0
1551655168.2755811,0,0,0,0
1551655168.2927465,0,0,0,0
1551655168.3098462,0,0,0,0
1551655168.3269308,0,0,0,0
1551655168.3440328,0,0,0,0
1551655168.3612022,0,0,0,0
1551655168.3782291,0,0,0,0
1551655168.3954442,0,0,0,0
1551655168.4126747,0,0,0,0
1551655168.4296842,0,0,0,0
1551655168.4470403,0,0,0,0
1551655168.4641783,0,0,0,0
1551655168.4813473,0,0,0,0
1551655168.498506,0,0,0,0
1551655168.5156243,0,0,0,0
1551655168.5331042,0,0,0,0
1551655168.5502465,0,0,0,0
1551655168.5674038,0,0,0,0
1551655168.5844517,0,0,0,0
1551655168.6018002,0,0,0,0
1551655168.6187959,0,0,0,0
1551655168.6360116,0,0,0,0
1551655168.653083,0,0,0,0
1551655168.6701872,0,0,0,0
1551655168.6873329,0,0,0,0
1551655168.7044384,0,0,0,0
1551655168.7217827,0,0,0,0
1551655168.7387567,0,0,0,0
1551655168.7561204,0,0,0,0
1551655168.773443,0,0,0,0
1551655168.7906277,0,0,0,0
1551655168.8077497,0,0,0,0
1551655168.8248358,0,0,0,0
1551655168.8420224,0,0,0,0
1551655168.8591058,0,0,0,0
1551655168.8763313,0,0,0,0
1551655168.8933697,0,0,0,0
1551655168.9106004,0,0,0,0
1551655168.9277225,0,0,0,0
1551655168.9447148,0,0,0,0
1551655168.962009,0,0,0,0
1551655168.9789736,0,0,0,0
1551655168.9960854,0,0,0,0
1551655169.0131967,0,0,0,0
1551655169.0303206,0,0,0,0
1551655169.0474613,0,0,0,0
1551655169.064709,0,0,0,0
1551655169.082127,0,0,0,0
1551655169.0991178,0,0,0,0
1551655169.1163425,0,0,0,0
1551655169.1334438,0,0,0,0
1551655169.1506248,0,0,0,0
1551655169.1678123,0,0,0,0
1551655169.1849208,0,0,0,0
1551655169.2022095,0,0,0,0
1551655169.219358,0,0,0,0
1551655169.2366261,0,0,0,0
1551655169.2537277,0,0,0,0
1551655169.2710538,0,0,0,0
1551655169.2882996,0,0,0,0
1551655169.3053815,0,0,0,0
1551655169.3226388,0,0,0,0
1551655169.3398852,0,0,0,0
1551655169.3570225,0,0,0,0
1551655169.3741426,0,0,0,0
1551655169.391463,0,0,0,0
1551655169.4086146,0,0,0,0
1551655169.425923,0,0,0,0
1551655169.4430268,0,0,0,0
1551655169.4601662,0,0,0,0
1551655169.4773917,0,0,0,0
1551655169.494515,0,0,0,0
1551655169.5117173,0,0,0,0
1551655169.5289152,0,0,0,0
1551655169.546194,0,0,0,0
1551655169.5632207,0,0,0,0
1551655169.5804143,0,0,0,0
1551655169.597646,0,0,0,0
1551655169.6147413,0,0,0,0
1551655169.632038,0,0,0,0
1551655169.64924,0,0,0,0
1551655169.6664107,0,0,0,0
1551655169.683646,0,0,0,0
1551655169.7009137,0,0,0,0
1551655169.7180896,0,0,0,0
1551655169.7352223,0,0,0,0
1551655169.7512887,0,0,0,0
1551655169.7680762,0,0,0,0
1551655169.7839262,0,0,0,0
1551655169.7997844,0,0,0,0
1551655169.8156257,0,0,0,0
1551655169.8314407,0,0,0,0
1551655169.8480897,0,0,0,0
1551655169.864231,0,0,0,0
1551655169.8661168,0,1,0,0
1551655169.8959255,958,1,0,0
1551655169.9120243,958,1,0,0
1551655169.9278138,958,1,0,0
1551655169.9440994,958,1,0,0
1551655169.9594612,958,1,0,0
1551655169.9762285,958,1,0,0
1551655169.9917915,958,1,0,0
1551655170.006827,958,1,0,0
1551655170.0239995,958,1,0,0
1551655170.0398145,958,1,0,0
1551655170.0554776,958,1,0,0
1551655170.0721648,958,1,0,0
1551655170.0878682,958,1,0,0
1551655170.103588,958,1,0,0
1551655170.1200771,958,1,0,0
1551655170.1354325,958,1,0,0
1551655170.1520312,958,1,0,0
1551655170.1674592,958,1,0,0
1551655170.1839833,958,1,0,0
1551655170.1995173,958,1,0,0
1551655170.2159245,958,1,0,0
1551655170.232295,958,1,0,0
1551655170.247864,958,1,0,0
1551655170.264259,958,1,0,0
1551655170.2795658,958,1,0,0
1551655170.296164,958,1,0,0
1551655170.3118832,958,1,0,0
1551655170.327665,958,1,0,0
1551655170.3436136,958,1,0,0
1551655170.3595726,958,1,0,0
1551655170.376378,958,1,0,0
1551655170.393201,958,1,0,0
1551655170.4088364,958,1,0,0
1551655170.4249434,958,1,0,0
1551655170.4406102,958,1,0,0
1551655170.4573374,958,1,0,0
1551655170.4740324,958,1,0,0
1551655170.4895785,958,1,0,0
1551655170.5063019,958,1,0,0
1551655170.5219874,958,1,0,0
1551655170.5376282,958,1,0,0
1551655170.5542805,958,1,0,0
1551655170.5700378,958,1,0,0
1551655170.5893648,958,1,0,0
1551655170.6060731,958,1,0,0
1551655170.621817,958,1,0,0
1551655170.6374595,958,1,0,0
1551655170.654354,958,1,0,0
1551655170.6710408,958,1,0,0
1551655170.6873248,958,1,0,0
1551655170.703735,958,1,0,0
1551655170.7204459,958,1,0,0
1551655170.7370794,958,1,0,0
1551655170.7526805,958,1,0,0
1551655170.7692773,958,1,0,0
1551655170.7848597,958,1,0,0
1551655170.801378,958,1,0,0
1551655170.817949,958,1,0,0
1551655170.83351,958,1,0,0
1551655170.850093,958,1,0,0
1551655170.8656943,958,1,0,0
1551655170.882177,958,1,0,0
1551655170.8979645,958,1,0,0
1551655170.9135017,958,1,0,0
1551655170.9302316,958,1,0,0
1551655170.945857,958,1,0,0
1551655170.961704,958,1,0,0
1551655170.9782813,958,1,0,0
1551655170.9938002,958,1,0,0
1551655171.008505,958,1,0,0
1551655171.0260186,958,1,0,0
1551655171.041851,958,1,0,0
1551655171.0575697,958,1,0,0
1551655171.0739007,958,1,0,0
1551655171.0896382,958,1,0,0
1551655171.1058996,958,1,0,0
1551655171.1220527,958,1,0,0
1551655171.137687,958,1,0,0
1551655171.1542895,958,1,0,0
1551655171.1696806,958,1,0,0
1551655171.1861992,958,1,0,0
1551655171.2020268,958,1,0,0
1551655171.217566,958,1,0,0
1551655171.2338648,958,1,0,0
1551655171.2502306,958,1,0,0
1551655171.265648,958,1,0,0
1551655171.2822602,958,1,0,0
1551655171.297693,958,1,0,0
1551655171.3142366,958,1,0,0
1551655171.329639,958,1,0,0
1551655171.3458781,958,1,0,0
1551655171.3622324,958,1,0,0
1551655171.377886,958,1,0,0
1551655171.3943074,958,1,0,0
1551655171.410617,958,1,0,0
1551655171.426862,958,1,0,0
1551655171.4431732,958,1,0,0
1551655171.4587708,958,1,0,0
1551655171.4753046,958,1,0,0
1551655171.4906297,958,1,0,0
1551655171.5066714,958,1,0,0
1551655171.5227113,958,1,0,0
1551655171.5394235,958,1,0,0
1551655171.5557885,958,1,0,0
1551655171.5722644,958,1,0,0
1551655171.587754,958,1,0,0
1551655171.6042838,958,1,0,0
1551655171.6197212,958,1,0,0
1551655171.6362972,958,1,0,0
1551655171.6520936,958,1,0,0
1551655171.6679044,958,1,0,0
1551655171.6835775,958,1,0,0
1551655171.70014,958,1,0,0
1551655171.715756,958,1,0,0
1551655171.7321084,958,1,0,0
1551655171.7477353,958,1,0,0
1551655171.7643893,958,1,0,0
1551655171.7808833,958,1,0,0
1551655171.7972286,958,1,0,0
1551655171.8129246,958,1,0,0
1551655171.828767,958,1,0,0
1551655171.8453355,958,1,0,0
1551655171.8618224,958,1,0,0
1551655171.8782473,958,1,0,0
1551655171.8935118,958,1,0,0
1551655171.910061,958,1,0,0
1551655171.9255488,958,1,0,0
1551655171.942315,958,1,0,0
1551655171.9578376,958,1,0,0
1551655171.974347,958,1,0,0
1551655171.99082,958,1,0,0
1551655172.0061672,958,1,0,0
1551655172.0224526,958,1,0,0
1551655172.0393934,958,1,0,0
1551655172.0559201,958,1,0,0
1551655172.072385,958,1,0,0
1551655172.0891204,958,1,0,0
1551655172.104813,958,1,0,0
1551655172.120455,958,1,0,0
1551655172.1367636,958,1,0,0
1551655172.1531024,958,1,0,0
1551655172.168636,958,1,0,0
1551655172.1851466,958,1,0,0
1551655172.2006214,958,1,0,0
1551655172.2172828,958,1,0,0
1551655172.2329009,958,1,0,0
1551655172.2492414,958,1,0,0
1551655172.2646904,958,1,0,0
1551655172.2813194,958,1,0,0
1551655172.2975945,958,1,0,0
1551655172.313886,958,1,0,0
1551655172.3302164,958,1,0,0
1551655172.3456733,958,1,0,0
1551655172.3621504,958,1,0,0
1551655172.377513,958,1,0,0
1551655172.3940582,958,1,0,0
1551655172.410088,958,1,0,0
1551655172.4255962,958,1,0,0
1551655172.4423087,958,1,0,0
1551655172.457738,958,1,0,0
1551655172.4735286,958,1,0,0
1551655172.4900048,958,1,0,0
