time,whichstim,iftouch,ifout
0.008607149124145508,4,0,0
0.01806926727294922,4,0,0
0.03365516662597656,4,0,0
0.049826860427856445,4,0,0
0.06538057327270508,4,0,0
0.08175802230834961,4,0,0
0.09806132316589355,4,0,0
0.11360502243041992,4,0,0
0.12967491149902344,4,0,0
0.1454145908355713,4,0,0
0.1619277000427246,4,0,0
0.1779921054840088,4,0,0
0.19336318969726562,4,0,0
0.20929741859436035,4,0,0
0.2257556915283203,4,0,0
0.24177289009094238,4,0,0
0.2579610347747803,4,0,0
0.2734508514404297,4,0,0
0.2893252372741699,4,0,0
0.3055756092071533,4,0,0
0.3215627670288086,4,0,0
0.3376588821411133,4,0,0
0.35361576080322266,4,0,0
0.374100923538208,4,0,0
0.3894827365875244,4,0,0
0.4090001583099365,4,0,0
0.42696332931518555,4,0,0
0.4430844783782959,4,0,0
0.4586508274078369,4,0,0
0.4744224548339844,4,0,0
0.4906885623931885,4,0,0
0.5067267417907715,4,0,0
0.5223047733306885,4,0,0
0.5388834476470947,4,0,0
0.5549933910369873,4,0,0
0.5710892677307129,4,0,0
0.5871853828430176,4,0,0
0.6040844917297363,4,0,0
0.6196634769439697,4,0,0
0.6356711387634277,4,0,0
0.6517739295959473,4,0,0
0.6677820682525635,4,0,0
0.6836967468261719,4,0,0
0.6993312835693359,4,0,0
0.716468334197998,4,0,0
0.7326164245605469,4,0,0
0.7487101554870605,4,0,0
0.7646303176879883,4,0,0
0.7809250354766846,4,0,0
0.7970395088195801,4,0,0
0.8130841255187988,4,0,0
0.8285257816314697,4,0,0
0.8443746566772461,4,0,0
0.8608694076538086,4,0,0
0.8763406276702881,4,0,0
0.8924028873443604,4,0,0
0.9084761142730713,4,0,0
0.9243009090423584,4,0,0
0.9410765171051025,4,0,0
0.9572122097015381,4,0,0
0.9733445644378662,4,0,0
0.9898879528045654,4,0,0
1.013922929763794,2,0,0
1.0218591690063477,2,0,0
1.0374927520751953,2,0,0
1.0534520149230957,2,0,0
1.0693299770355225,2,0,0
1.0854718685150146,2,0,0
1.1021783351898193,2,0,0
1.1190314292907715,2,0,0
1.134427785873413,2,0,0
1.1503400802612305,2,0,0
1.1663084030151367,2,0,0
1.1827266216278076,2,0,0
1.1985723972320557,2,0,0
1.215158462524414,2,0,0
1.232189655303955,2,0,0
1.2488093376159668,2,0,0
1.2650041580200195,2,0,0
1.2810416221618652,2,0,0
1.2969508171081543,2,0,0
1.3127295970916748,2,0,0
1.3286769390106201,2,0,0
1.3449890613555908,2,0,0
1.3608360290527344,2,0,0
1.37681245803833,2,0,0
1.3926780223846436,2,0,0
1.4087250232696533,2,0,0
1.424973964691162,2,0,0
1.4408516883850098,2,0,0
1.4567992687225342,2,0,0
1.4725768566131592,2,0,0
1.4884462356567383,2,0,0
1.5046067237854004,2,0,0
1.520385980606079,2,0,0
1.5364282131195068,2,0,0
1.5523242950439453,2,0,0
1.5682268142700195,2,0,0
1.5844779014587402,2,0,0
1.6002473831176758,2,0,0
1.616396427154541,2,0,0
1.6323142051696777,2,0,0
1.6482245922088623,2,0,0
1.6660423278808594,2,0,0
1.6819195747375488,2,0,0
1.6979196071624756,2,0,0
1.7137236595153809,2,0,0
1.7296643257141113,2,0,0
1.7459380626678467,2,0,0
1.7617149353027344,2,0,0
1.7775864601135254,2,0,0
1.7934751510620117,2,0,0
1.809380054473877,2,0,0
1.8255927562713623,2,0,0
1.8413641452789307,2,0,0
1.857276201248169,2,0,0
1.8741436004638672,2,0,0
1.890106439590454,2,0,0
1.9065124988555908,2,0,0
1.9225213527679443,2,0,0
1.9388103485107422,2,0,0
1.9547195434570312,2,0,0
1.9707911014556885,2,0,0
1.9862754344940186,2,0,0
2.0050883293151855,2,0,0
2.032649040222168,3,0,0
2.046708345413208,3,0,0
2.0626795291900635,3,0,0
2.078622817993164,3,0,0
2.0951433181762695,3,0,0
2.1121065616607666,3,0,0
2.1280245780944824,3,0,0
2.143937349319458,3,0,0
2.158691167831421,3,0,0
2.175111770629883,3,0,0
2.1920969486236572,3,0,0
2.2080271244049072,3,0,0
2.2241744995117188,3,0,0
2.240978717803955,3,0,0
2.257059335708618,3,0,0
2.2729315757751465,3,0,0
2.2888808250427246,3,0,0
2.3042004108428955,3,0,0
2.3210535049438477,3,0,0
2.3370485305786133,3,0,0
2.352668523788452,3,0,0
2.3685779571533203,3,0,0
2.3849194049835205,3,0,0
2.4007208347320557,3,0,0
2.416658639907837,3,0,0
2.432565927505493,3,0,0
2.448253870010376,3,0,0
2.4650089740753174,3,0,0
2.48101544380188,3,0,0
2.496743679046631,3,0,0
2.512666940689087,3,0,0
2.5287463665008545,3,0,0
2.5446219444274902,3,0,0
2.5604918003082275,3,0,0
2.5762939453125,3,0,0
2.5923068523406982,3,0,0
2.608466625213623,3,0,0
2.625107526779175,3,0,0
2.6410207748413086,3,0,0
2.6570072174072266,3,0,0
2.672795534133911,3,0,0
2.688753366470337,3,0,0
2.704465627670288,3,0,0
2.720543622970581,3,0,0
2.73663592338562,3,0,0
2.7522785663604736,3,0,0
2.7684426307678223,3,0,0
2.7846333980560303,3,0,0
2.803739547729492,3,0,0
2.8194241523742676,3,0,0
2.8353164196014404,3,0,0
2.851865291595459,3,0,0
2.8675286769866943,3,0,0
2.883565902709961,3,0,0
2.9000110626220703,3,0,0
2.915405750274658,3,0,0
2.931361436843872,3,0,0
2.9477880001068115,3,0,0
2.963770627975464,3,0,0
2.979975700378418,3,0,0
2.995497226715088,3,0,0
3.011540651321411,3,0,0
3.0344786643981934,5,0,0
3.04337739944458,5,0,0
3.0593855381011963,5,0,0
3.0758252143859863,5,0,0
3.091801643371582,5,0,0
3.1073131561279297,5,0,0
3.124203681945801,5,0,0
3.140411853790283,5,0,0
3.1557929515838623,5,0,0
3.1716270446777344,5,0,0
3.1879138946533203,5,0,0
3.204188346862793,5,0,0
3.22019100189209,5,0,0
3.2364087104797363,5,0,0
3.252229690551758,5,0,0
3.268176794052124,5,0,0
3.2850406169891357,5,0,0
3.3001818656921387,5,0,0
3.3170812129974365,5,0,0
3.332965850830078,5,0,0
3.348964214324951,5,0,0
3.3648674488067627,5,0,0
3.380784511566162,5,0,0
3.3966479301452637,5,0,0
3.412350654602051,5,0,0
3.428628921508789,5,0,0
3.444441795349121,5,0,0
3.4602997303009033,5,0,0
3.4770898818969727,5,0,0
