
1553893222.7946615,4,1
1553893223.8161902,4,2
1553893224.0716383,4,1
1553893225.0932333,4,2
1553893225.151246,2,1
1553893229.7545598,4,1
1553893230.360201,2,1
1553893338.0424592,4,1
1553893339.0643961,4,2
1553893339.319932,4,1
1553893340.3411727,4,2
1553893340.5964975,4,1
1553893341.0949686,2,1
1553893361.6313894,4,1
1553893361.927334,2,1
1553893370.3800876,4,1
1553893371.401541,4,2
1553893371.6570477,4,1
1553893372.1740377,2,1
1553893378.241443,4,1
1553893379.2570493,2,1
1553893427.533362,4,1
1553893428.5544858,4,2
1553893428.810148,4,1
1553893429.8311899,4,2
1553893429.8681016,2,1
1553893430.1679173,2,1
1553893438.5955453,4,1
1553893438.886647,2,1
1553893442.7673044,4,1
1553893443.0191433,2,1
1553893515.792804,4,1
1553893516.1200016,2,1
1553893516.1201408,2,1
1553893516.1315098,2,1
1553893564.7235627,4,1
1553893565.744975,4,2
1553893566.0003257,4,1
1553893567.0216415,4,2
1553893567.2769663,4,1
1553893568.2981555,4,2
1553893568.5535705,4,1
1553893569.574802,4,2
1553893569.8302965,4,1
1553893570.0777771,2,1
1553893605.8951712,4,1
1553893606.1264267,2,1
1553893608.9772537,4,1
1553893609.2386928,2,1
1553893613.6609848,4,1
1553893614.6826282,4,2
1553893614.762798,2,1
1553893614.77481,2,1
1553893614.775039,2,1
1553893622.1140041,4,1
1553893623.135067,4,2
1553893623.220491,2,1
1553893623.2374434,2,1
1553893629.4827762,4,1
1553893630.505025,4,2
1553893630.760555,4,1
1553893631.782136,4,2
1553893632.037473,4,1
1553893632.8484557,2,1
1553893636.972722,4,1
1553893637.9943757,4,2
1553893638.2497184,4,1
1553893638.9956796,2,1
1553893675.420165,4,1
1553893675.721598,2,1
1553893680.2257345,4,1
1553893681.2477381,4,2
1553893681.503079,4,1
1553893682.3731449,2,1
1553893686.3954184,4,1
1553893687.2490137,2,1
1553893693.6301339,4,1
1553893694.6513908,4,2
1553893694.9066947,4,1
1553893695.927689,4,2
1553893696.1829572,4,1
1553893697.2038767,4,2
1553893697.4593272,4,1
1553893698.480287,4,2
1553893698.542298,2,1
1553893698.8161006,2,1
1553893707.5124607,4,1
1553893708.5337548,4,2
1553893708.6668062,2,1
1553893708.6669867,2,1
1553893729.2654338,4,1
1553893730.2189112,2,1
1553893733.4675353,4,1
1553893734.4891858,4,2
1553893734.4915326,2,1
1553893734.510027,2,1
1553893734.5101893,2,1
1553893802.379852,4,1
1553893803.4021513,4,2
1553893803.5318315,2,1
1553893803.545566,2,1
1553893803.545758,2,1
1553893841.9191644,4,1
1553893842.9402277,4,2
1553893843.1955078,4,1
1553893844.1863198,2,1
1553893853.0439842,4,1
1553893853.2677953,2,1
1553893875.4275975,4,1
1553893876.4492576,4,2
1553893876.7045667,4,1
1553893877.7257998,4,2
1553893877.9811585,4,1
1553893878.7511706,2,1
1553893884.0025613,4,1
1553893884.773517,2,1
1553893888.648597,4,1
1553893889.669928,4,2
1553893889.8524754,2,1
1553893909.0669327,4,1
