All stim.
[957, 958, 959, 960, 961, 962, 963, 964]
Reward stim.
[957, 959, 961, 963]
PiReceivePC sync.
1552324661.382275
PiSendPC sync.
1552324661.382364
time,whichstim,iftouch,ifreward,ifout
1552324661.3824754,0,0,0,0
1552324661.4196603,0,0,0,0
1552324661.4429975,0,0,0,0
1552324661.4604454,0,0,0,0
1552324661.478021,0,0,0,0
1552324661.4953213,0,0,0,0
1552324661.5124657,0,0,0,0
1552324661.5299635,0,0,0,0
1552324661.5492456,0,0,0,0
1552324661.5677311,0,0,0,0
1552324661.5888145,0,0,0,0
1552324661.6066334,0,0,0,0
1552324661.6239989,0,0,0,0
1552324661.6455052,0,0,0,0
1552324661.6626456,0,0,0,0
1552324661.6801064,0,0,0,0
1552324661.6978335,0,0,0,0
1552324661.7150795,0,0,0,0
1552324661.7328954,0,0,0,0
1552324661.7502446,0,0,0,0
1552324661.7708323,0,0,0,0
1552324661.7884254,0,0,0,0
1552324661.805799,0,0,0,0
1552324661.8237758,0,0,0,0
1552324661.8413386,0,0,0,0
1552324661.859338,0,0,0,0
1552324661.87679,0,0,0,0
1552324661.8956246,0,0,0,0
1552324661.9127321,0,0,0,0
1552324661.93019,0,0,0,0
1552324661.947853,0,0,0,0
1552324661.965129,0,0,0,0
1552324661.9829824,0,0,0,0
1552324662.0004263,0,0,0,0
1552324662.0199847,0,0,0,0
1552324662.0382845,0,1,0,0
1552324662.038509,960,0,0,0
1552324662.071975,960,0,0,0
1552324662.0903523,960,0,0,0
1552324662.1066697,960,0,0,0
1552324662.1224866,960,0,0,0
1552324662.1381254,960,0,0,0
1552324662.1547356,960,0,0,0
1552324662.17144,960,0,0,0
1552324662.1875832,960,0,0,0
1552324662.2035832,960,0,0,0
1552324662.2198963,960,0,0,0
1552324662.2358663,960,0,0,0
1552324662.2540107,960,0,0,0
1552324662.270779,960,0,0,0
1552324662.286686,960,0,0,0
1552324662.302219,960,0,0,0
1552324662.3186917,960,0,0,0
