All stim.
[957, 958, 959, 960, 961, 962, 963, 964]
Reward stim.
[957, 959, 961, 963]
1551656378.3087597,961,1,0,0
1551656378.3256104,961,1,0,0
1551656378.3414524,961,1,0,0
1551656378.3573213,961,1,0,0
1551656378.3731852,961,1,0,0
1551656378.3890657,961,1,0,0
1551656378.4048576,961,1,0,0
1551656378.4217868,961,1,0,0
1551656378.4385858,961,1,0,0
1551656378.4544625,961,1,0,0
1551656378.4703205,961,1,0,0
1551656378.486267,961,1,0,0
1551656378.5020669,961,1,0,0
1551656378.517967,961,1,0,0
1551656378.534737,961,1,0,0
1551656378.5516555,961,1,0,0
1551656378.5675147,961,1,0,0
1551656378.5833743,961,1,0,0
1551656378.5991962,961,1,0,0
1551656378.6150868,961,1,0,0
1551656378.6309109,961,1,0,0
1551656378.6468651,961,1,0,0
1551656378.6636744,961,1,0,0
1551656378.6795416,961,1,0,0
1551656378.6953056,961,1,0,0
1551656378.7111433,961,1,0,0
1551656378.7270548,961,1,0,0
1551656378.7428975,961,1,0,0
1551656378.7597103,961,1,0,0
1551656378.7756543,961,1,0,0
1551656378.7914534,961,1,0,0
1551656378.8074691,961,1,0,0
1551656378.8232534,961,1,0,0
1551656378.8391354,961,1,0,0
1551656378.8548946,961,1,0,0
1551656378.871743,961,1,0,0
1551656378.8885987,961,1,0,0
1551656378.904448,961,1,0,0
1551656378.9203186,961,1,0,0
1551656378.936328,961,1,0,0
1551656378.9519684,961,1,0,0
1551656378.9686408,961,1,0,0
1551656378.9842098,961,1,0,0
1551656379.0008693,961,1,0,0
1551656379.0174954,961,1,0,0
1551656379.0332966,961,1,0,0
1551656379.0491548,961,1,0,0
1551656379.0650187,961,1,0,0
1551656379.0808573,961,1,0,0
1551656379.0977755,961,1,0,0
1551656379.114502,961,1,0,0
1551656379.1304684,961,0,0,0
1551656379.130617,961,0,0,1
1551656379.1465085,961,0,0,1
1551656379.1624694,961,0,0,1
1551656379.1785283,961,0,0,1
1551656379.1943886,961,0,0,1
1551656379.2103627,961,0,0,1
1551656379.2263236,961,0,0,1
1551656379.2422526,961,0,0,1
1551656379.2582538,961,0,0,1
1551656379.2741284,961,0,0,1
1551656379.2901928,961,0,0,1
1551656379.3062825,961,0,0,1
1551656379.3222315,961,0,0,1
1551656379.3381703,961,0,0,1
1551656379.3541427,961,0,0,1
1551656379.3700943,961,0,0,1
1551656379.3860729,961,0,0,1
1551656379.4020255,961,0,0,1
1551656379.4179244,961,0,0,1
1551656379.4338727,961,0,0,1
1551656379.4498565,961,0,0,1
1551656379.4658232,961,0,0,1
1551656379.4818203,961,0,0,1
1551656379.4987292,961,0,0,1
1551656379.5146196,961,0,0,1
1551656379.530587,961,0,0,1
1551656379.546575,961,0,0,1
1551656379.5625167,961,0,0,1
1551656379.5784245,961,0,0,1
1551656379.594374,961,0,0,1
1551656379.6103265,961,0,0,1
1551656379.6263185,961,0,0,1
1551656379.6423254,961,0,0,1
1551656379.6582942,961,0,0,1
1551656379.674201,961,0,0,1
1551656379.6901891,961,0,0,1
1551656379.706111,961,0,0,1
1551656379.7220547,961,0,0,1
1551656379.7381172,961,0,0,1
1551656379.7539678,961,0,0,1
1551656379.770016,961,0,0,1
1551656379.785979,961,0,0,1
1551656379.8018875,961,0,0,1
1551656379.8178716,961,0,0,1
1551656379.8347058,961,0,0,1
1551656379.8506749,961,0,0,1
1551656379.8666525,961,0,0,1
1551656379.8826334,961,0,0,1
1551656379.8986363,961,0,0,1
1551656379.9145377,961,0,0,1
1551656379.9304433,961,0,0,1
1551656379.9463384,961,0,0,1
1551656379.9622204,961,0,0,1
1551656379.9781437,961,0,0,1
1551656379.994032,961,0,0,1
1551656380.0099995,961,0,0,1
1551656380.0259066,961,0,0,1
1551656380.0418801,961,0,0,1
1551656380.0587814,961,0,0,1
1551656380.0756536,961,0,0,1
1551656380.091598,961,0,0,1
1551656380.1075182,961,0,0,1
1551656380.123458,961,0,0,1
1551656380.139333,961,0,0,1
1551656380.155192,961,0,0,1
1551656380.171112,961,0,0,1
1551656380.1870298,961,0,0,1
1551656380.2029645,961,0,0,1
1551656380.2188413,961,0,0,1
1551656380.2357206,961,0,0,1
1551656380.2526107,961,0,0,1
1551656380.268483,961,0,0,1
1551656380.2843113,961,0,0,1
1551656380.3002436,961,0,0,1
1551656380.3161578,961,0,0,1
1551656380.3321164,961,0,0,1
1551656380.347976,961,0,0,1
1551656380.3638594,961,0,0,1
1551656380.3807642,961,0,0,1
1551656380.3977065,961,0,0,1
1551656380.4136014,961,0,0,1
1551656380.429481,961,0,0,1
1551656380.4453824,961,0,0,1
1551656380.4613228,961,0,0,1
1551656380.4772723,961,0,0,1
1551656380.4932399,961,0,0,1
1551656380.5091367,961,0,0,1
1551656380.524992,961,0,0,1
1551656380.5409434,961,0,0,1
1551656380.5568786,961,0,0,1
1551656380.5728557,961,0,0,1
1551656380.5897357,961,0,0,1
1551656380.6066897,961,0,0,1
1551656380.6225755,961,0,0,1
1551656380.6384497,961,0,0,1
1551656380.6543608,961,0,0,1
1551656380.6703258,961,0,0,1
1551656380.686248,961,0,0,1
1551656380.7021437,961,0,0,1
1551656380.718011,961,0,0,1
1551656380.7338398,961,0,0,1
1551656380.7498167,961,0,0,1
1551656380.7667615,961,0,0,1
1551656380.7836716,961,0,0,1
1551656380.799572,961,0,0,1
1551656380.8154511,961,0,0,1
1551656380.831383,961,0,0,1
1551656380.8472965,961,0,0,1
1551656380.863195,961,0,0,1
1551656380.8790784,961,0,0,1
1551656380.8949597,961,0,0,1
1551656380.910932,961,0,0,1
1551656380.9268687,961,0,0,1
1551656380.9437504,961,0,0,1
1551656380.9606595,961,0,0,1
1551656380.976633,961,0,0,1
1551656380.9926023,961,0,0,1
1551656381.0085413,961,0,0,1
1551656381.023861,961,0,0,1
1551656381.0398273,961,0,0,1
1551656381.056772,961,0,0,1
1551656381.0737195,961,0,0,1
1551656381.089543,961,0,0,1
1551656381.1054504,961,0,0,1
1551656381.1214128,961,0,0,1
1551656381.1374815,961,0,0,1
1551656381.153419,961,0,0,1
1551656381.169292,961,0,0,1
1551656381.1852367,961,0,0,1
1551656381.201147,961,0,0,1
1551656381.2170506,961,0,0,1
1551656381.2329748,961,0,0,1
1551656381.2488716,961,0,0,1
1551656381.2657647,961,0,0,1
1551656381.2827413,961,0,0,1
1551656381.2996225,961,0,0,1
1551656381.3154926,961,0,0,1
1551656381.3315763,961,0,0,1
1551656381.3475084,961,0,0,1
1551656381.3634393,961,0,0,1
1551656381.3793423,961,0,0,1
1551656381.395234,961,0,0,1
1551656381.4112077,961,0,0,1
1551656381.4271405,961,0,0,1
1551656381.4430823,961,0,0,1
1551656381.459007,961,0,0,1
1551656381.4749017,961,0,0,1
1551656381.4908721,961,0,0,1
1551656381.5068414,961,0,0,1
1551656381.5228045,961,0,0,1
1551656381.539672,961,0,0,1
1551656381.5555644,961,0,0,1
1551656381.571502,961,0,0,1
1551656381.5874083,961,0,0,1
1551656381.6033475,961,0,0,1
1551656381.6192298,961,0,0,1
1551656381.6350927,961,0,0,1
1551656381.6510408,961,0,0,1
1551656381.666967,961,0,0,1
1551656381.6828988,961,0,0,1
1551656381.6998005,961,0,0,1
1551656381.7167187,961,0,0,1
1551656381.7326217,961,0,0,1
1551656381.7485108,961,0,0,1
1551656381.7643993,961,0,0,1
1551656381.7803702,961,0,0,1
1551656381.7963257,961,0,0,1
1551656381.8122847,961,0,0,1
1551656381.8281558,961,0,0,1
1551656381.8440118,961,0,0,1
1551656381.8599784,961,0,0,1
1551656381.8759062,961,0,0,1
1551656381.8918984,961,0,0,1
1551656381.9087882,961,0,0,1
1551656381.9256797,961,0,0,1
1551656381.9416025,961,0,0,1
1551656381.9575284,961,0,0,1
1551656381.973532,961,0,0,1
1551656381.989417,961,0,0,1
1551656382.005275,961,0,0,1
1551656382.0212224,961,0,0,1
1551656382.0371635,961,0,0,1
1551656382.0530992,961,0,0,1
1551656382.0689685,961,0,0,1
1551656382.0848515,961,0,0,1
1551656382.101784,961,0,0,1
1551656382.1186967,961,0,0,1
1551656382.134562,961,0,0,1
1551656382.150494,961,0,0,1
1551656382.1664348,961,0,0,1
1551656382.1823502,961,0,0,1
1551656382.1982324,961,0,0,1
1551656382.2141378,961,0,0,1
1551656382.230104,961,0,0,1
1551656382.2460172,961,0,0,1
1551656382.261936,961,0,0,1
1551656382.2778504,961,0,0,1
1551656382.294749,961,0,0,1
1551656382.3117118,961,0,0,1
1551656382.327633,961,0,0,1
1551656382.3435407,961,0,0,1
1551656382.359453,961,0,0,1
1551656382.3753724,961,0,0,1
1551656382.3913217,961,0,0,1
1551656382.4072578,961,0,0,1
1551656382.4231918,961,0,0,1
1551656382.4390464,961,0,0,1
1551656382.4549167,961,0,0,1
1551656382.4708972,961,0,0,1
1551656382.486833,961,0,0,1
1551656382.503779,961,0,0,1
1551656382.5205858,961,0,0,1
1551656382.5365448,961,0,0,1
1551656382.5524695,961,0,0,1
1551656382.5683558,961,0,0,1
1551656382.5842543,961,0,0,1
1551656382.6002376,961,0,0,1
1551656382.6161628,961,0,0,1
1551656382.6320932,961,0,0,1
1551656382.6479692,961,0,0,1
1551656382.6638148,961,0,0,1
1551656382.6806545,961,0,0,1
1551656382.696587,961,0,0,1
1551656382.7124805,961,0,0,1
1551656382.7283444,961,0,0,1
1551656382.744192,961,0,0,1
1551656382.7601228,961,0,0,1
1551656382.7759993,961,0,0,1
1551656382.7919164,961,0,0,1
1551656382.8087525,961,0,0,1
1551656382.8255847,961,0,0,1
1551656382.841445,961,0,0,1
1551656382.857331,961,0,0,1
1551656382.873216,961,0,0,1
1551656382.8890307,961,0,0,1
1551656382.9048684,961,0,0,1
1551656382.9217885,961,0,0,1
1551656382.938631,961,0,0,1
1551656382.9544597,961,0,0,1
1551656382.97037,961,0,0,1
1551656382.9862478,961,0,0,1
1551656383.003096,961,0,0,1
1551656383.0188484,961,0,0,1
1551656383.0356567,961,0,0,1
1551656383.051544,961,0,0,1
1551656383.0673707,961,0,0,1
1551656383.0832267,961,0,0,1
1551656383.0990057,961,0,0,1
1551656383.115784,961,0,0,1
1551656383.1326957,0,0,0,0
1551656383.1633568,0,0,0,0
1551656383.1791008,0,0,0,0
1551656383.1948366,0,0,0,0
1551656383.2115967,0,0,0,0
1551656383.2272642,0,0,0,0
1551656383.2430058,0,0,0,0
1551656383.2587786,0,0,0,0
1551656383.2755396,0,0,0,0
1551656383.291262,0,0,0,0
1551656383.3069193,0,0,0,0
1551656383.3236907,0,0,0,0
1551656383.3394425,0,0,0,0
1551656383.3551557,0,0,0,0
1551656383.3708987,0,0,0,0
1551656383.3876383,0,0,0,0
1551656383.4032469,0,0,0,0
1551656383.4189794,0,0,0,0
1551656383.4357095,0,0,0,0
1551656383.4524498,0,0,0,0
1551656383.4682102,0,0,0,0
1551656383.4839933,0,0,0,0
1551656383.5006995,0,0,0,0
1551656383.5173895,0,0,0,0
1551656383.5331535,0,0,0,0
1551656383.5489078,0,0,0,0
1551656383.5657022,0,0,0,0
1551656383.5823932,0,0,0,0
1551656383.598127,0,0,0,0
1551656383.6138623,0,0,0,0
1551656383.6305416,0,0,0,0
1551656383.646221,0,0,0,0
1551656383.661903,0,0,0,0
1551656383.678551,0,0,0,0
1551656383.6943111,0,0,0,0
1551656383.709982,0,0,0,0
1551656383.7267196,0,0,0,0
1551656383.7434225,0,0,0,0
1551656383.760029,0,0,0,0
1551656383.7618113,0,1,0,0
1551656383.793818,960,1,0,0
1551656383.8101485,960,1,0,0
1551656383.8264885,960,1,0,0
1551656383.841825,960,1,0,0
1551656383.858236,960,1,0,0
1551656383.8745394,960,1,0,0
1551656383.8899786,960,1,0,0
1551656383.9062436,960,1,0,0
1551656383.922557,960,1,0,0
1551656383.9378736,960,1,0,0
1551656383.954142,960,1,0,0
1551656383.9704745,960,1,0,0
1551656383.9859009,960,1,0,0
1551656384.0032609,960,1,0,0
1551656384.019543,960,1,0,0
1551656384.034817,960,1,0,0
1551656384.0511713,960,1,0,0
1551656384.0675,960,1,0,0
1551656384.0828612,960,1,0,0
1551656384.099144,960,1,0,0
1551656384.1154208,960,1,0,0
1551656384.1308239,960,1,0,0
1551656384.1472082,960,1,0,0
1551656384.1635883,960,1,0,0
1551656384.1788836,960,1,0,0
1551656384.1951814,960,1,0,0
1551656384.2116287,960,1,0,0
1551656384.2269866,960,1,0,0
1551656384.2433498,960,1,0,0
1551656384.2596729,960,1,0,0
1551656384.2749412,960,1,0,0
1551656384.2913492,960,1,0,0
1551656384.3077486,960,1,0,0
1551656384.3240614,960,1,0,0
1551656384.3403497,960,1,0,0
1551656384.3567212,960,1,0,0
1551656384.3730993,960,1,0,0
1551656384.3893762,960,1,0,0
1551656384.4056745,960,1,0,0
1551656384.4210413,960,1,0,0
1551656384.4373937,960,1,0,0
1551656384.4528048,960,1,0,0
1551656384.4691415,960,1,0,0
1551656384.485483,960,1,0,0
1551656384.5008593,960,1,0,0
1551656384.5172126,960,1,0,0
1551656384.533619,960,1,0,0
1551656384.5489051,960,1,0,0
1551656384.5652409,960,1,0,0
1551656384.5816312,960,1,0,0
1551656384.5969913,960,1,0,0
1551656384.6133902,960,1,0,0
1551656384.6296558,960,1,0,0
1551656384.6449912,960,1,0,0
1551656384.6613767,960,1,0,0
1551656384.677758,960,1,0,0
1551656384.6940763,960,1,0,0
1551656384.71035,960,1,0,0
1551656384.7258396,960,1,0,0
1551656384.7422175,960,1,0,0
1551656384.7585745,960,1,0,0
1551656384.773879,960,1,0,0
1551656384.7901592,960,1,0,0
1551656384.8065186,960,1,0,0
1551656384.8218482,960,1,0,0
1551656384.838191,960,1,0,0
1551656384.8544767,960,1,0,0
1551656384.8698149,960,1,0,0
1551656384.8861475,960,1,0,0
1551656384.9025338,960,1,0,0
1551656384.917872,960,1,0,0
1551656384.9341521,960,1,0,0
1551656384.9504533,960,1,0,0
1551656384.9658906,960,1,0,0
1551656384.9822476,960,1,0,0
1551656384.9995885,960,1,0,0
1551656385.0139,960,1,0,0
1551656385.030182,960,1,0,0
1551656385.0465055,960,1,0,0
1551656385.061867,960,1,0,0
1551656385.078223,960,1,0,0
1551656385.0945313,960,1,0,0
1551656385.1099508,960,1,0,0
1551656385.1262896,960,1,0,0
1551656385.142653,960,1,0,0
1551656385.1579866,960,1,0,0
1551656385.1742818,960,1,0,0
1551656385.1905968,960,1,0,0
1551656385.2059937,960,1,0,0
1551656385.2223184,960,1,0,0
1551656385.2386327,960,1,0,0
1551656385.2539208,960,1,0,0
1551656385.2701805,960,1,0,0
1551656385.2865376,960,1,0,0
1551656385.301881,960,1,0,0
1551656385.3182569,960,1,0,0
1551656385.3345952,960,1,0,0
1551656385.3499844,960,1,0,0
1551656385.3663094,960,1,0,0
1551656385.3826363,960,1,0,0
1551656385.398013,960,1,0,0
1551656385.4143,960,1,0,0
1551656385.430596,960,1,0,0
1551656385.4459965,960,1,0,0
1551656385.4623742,960,1,0,0
1551656385.4786904,960,1,0,0
1551656385.4939961,960,1,0,0
1551656385.5102239,960,1,0,0
1551656385.5265627,960,1,0,0
1551656385.541896,960,1,0,0
1551656385.5582561,960,1,0,0
1551656385.5745656,960,1,0,0
1551656385.5899575,960,1,0,0
1551656385.606261,960,1,0,0
1551656385.6225617,960,1,0,0
1551656385.6378653,960,1,0,0
1551656385.6540945,960,1,0,0
1551656385.6698139,960,1,0,0
1551656385.6861124,960,1,0,0
1551656385.7024825,960,1,0,0
1551656385.7178369,960,1,0,0
1551656385.7341273,960,1,0,0
1551656385.7504096,960,1,0,0
1551656387.6762948,960,0,1,0
1551656387.6764112,0,0,0,0
1551656387.7064176,0,0,0,0
1551656387.7221715,0,0,0,0
1551656387.7379491,0,0,0,0
1551656387.7546942,0,0,0,0
1551656387.77039,0,0,0,0
1551656387.7860653,0,0,0,0
1551656387.802762,0,0,0,0
1551656387.8195014,0,0,0,0
1551656387.835229,0,0,0,0
1551656387.8509111,0,0,0,0
1551656387.8676307,0,0,0,0
1551656387.8832252,0,0,0,0
1551656387.8989627,0,0,0,0
1551656387.915718,0,0,0,0
1551656387.932415,0,0,0,0
1551656387.9481823,0,0,0,0
1551656387.9639056,0,0,0,0
1551656387.9806051,0,0,0,0
1551656387.997296,0,0,0,0
1551656388.0129979,0,0,0,0
1551656388.028779,0,0,0,0
1551656388.0455377,0,0,0,0
1551656388.0612247,0,0,0,0
1551656388.07691,0,0,0,0
1551656388.0936096,0,0,0,0
1551656388.1093364,0,0,0,0
1551656388.1250696,0,0,0,0
1551656388.1417727,0,0,0,0
1551656388.1584282,0,0,0,0
1551656388.1741753,0,0,0,0
1551656388.1898394,0,0,0,0
1551656388.206561,0,0,0,0
1551656388.22227,0,0,0,0
1551656388.2380118,0,0,0,0
1551656388.2547567,0,0,0,0
1551656388.2714832,0,0,0,0
1551656388.287132,0,0,0,0
1551656388.3028145,0,0,0,0
1551656388.3195715,0,0,0,0
1551656388.3352826,0,0,0,0
1551656388.350988,0,0,0,0
1551656388.367695,0,0,0,0
1551656388.383347,0,0,0,0
1551656388.3990273,0,0,0,0
1551656388.4157314,0,0,0,0
1551656388.4323955,0,0,0,0
1551656388.4481173,0,0,0,0
1551656388.463839,0,0,0,0
1551656388.4805002,0,0,0,0
1551656388.4961479,0,0,0,0
1551656388.5118308,0,0,0,0
1551656388.528478,0,0,0,0
1551656388.544197,0,0,0,0
1551656388.5598464,0,0,0,0
1551656388.5764918,0,0,0,0
1551656388.5922263,0,0,0,0
1551656388.607974,0,0,0,0
1551656388.6247232,0,0,0,0
1551656388.6414118,0,0,0,0
1551656388.6570566,0,0,0,0
1551656388.673752,0,0,0,0
1551656388.6904538,0,0,0,0
1551656388.706147,0,0,0,0
1551656388.721887,0,0,0,0
1551656388.7385762,0,0,0,0
1551656388.7543147,0,0,0,0
1551656388.770018,0,0,0,0
1551656388.7866318,0,0,0,0
1551656388.802337,0,0,0,0
1551656388.8181136,0,0,0,0
1551656388.833859,0,0,0,0
1551656388.8505323,0,0,0,0
1551656388.8661783,0,0,0,0
1551656388.881876,0,0,0,0
1551656388.898555,0,0,0,0
1551656388.9143221,0,0,0,0
1551656388.9300246,0,0,0,0
1551656388.9466965,0,0,0,0
1551656388.9624152,0,0,0,0
1551656388.9781826,0,0,0,0
1551656388.9949746,0,0,0,0
1551656389.0106936,0,0,0,0
1551656389.0263922,0,0,0,0
1551656389.042126,0,0,0,0
1551656389.0578997,0,0,0,0
1551656389.0746562,0,0,0,0
1551656389.0903416,0,0,0,0
1551656389.1060324,0,0,0,0
1551656389.1227314,0,0,0,0
1551656389.1394854,0,0,0,0
1551656389.1552088,0,0,0,0
1551656389.1708868,0,0,0,0
1551656389.1876345,0,0,0,0
1551656389.2032573,0,0,0,0
1551656389.2190118,0,0,0,0
1551656389.2347908,0,0,0,0
1551656389.2515059,0,0,0,0
1551656389.2671876,0,0,0,0
1551656389.2828913,0,0,0,0
1551656389.2996135,0,0,0,0
1551656389.3152769,0,0,0,0
1551656389.3309379,0,0,0,0
1551656389.3476408,0,0,0,0
1551656389.3632743,0,0,0,0
1551656389.3790197,0,0,0,0
1551656389.3947785,0,0,0,0
1551656389.4114742,0,0,0,0
1551656389.4271286,0,0,0,0
1551656389.442817,0,0,0,0
1551656389.4595733,0,0,0,0
1551656389.4752786,0,0,0,0
1551656389.490973,0,0,0,0
1551656389.5076408,0,0,0,0
1551656389.5232742,0,0,0,0
1551656389.5390131,0,0,0,0
1551656389.5557716,0,0,0,0
1551656389.5724623,0,0,0,0
1551656389.5882225,0,0,0,0
1551656389.6039724,0,0,0,0
1551656389.6207042,0,0,0,0
1551656389.6373844,0,0,0,0
1551656389.653132,0,0,0,0
1551656389.6689055,0,0,0,0
1551656389.6856692,0,0,0,0
1551656389.7013633,0,0,0,0
1551656389.7170293,0,0,0,0
1551656389.733746,0,0,0,0
1551656389.7505164,0,0,0,0
1551656389.766182,0,0,0,0
1551656389.7818744,0,0,0,0
1551656389.798531,0,0,0,0
1551656389.81426,0,0,0,0
1551656389.8299713,0,0,0,0
1551656389.846689,0,0,0,0
1551656389.8623939,0,0,0,0
1551656389.878153,0,0,0,0
1551656389.8938954,0,0,0,0
1551656389.9106042,0,0,0,0
1551656389.9262495,0,0,0,0
1551656389.9419682,0,0,0,0
1551656389.9586434,0,0,0,0
1551656389.9744034,0,0,0,0
1551656389.9911497,0,0,0,0
1551656390.0070457,0,0,0,0
1551656390.023752,0,0,0,0
1551656390.0404787,0,0,0,0
1551656390.0561368,0,0,0,0
1551656390.071865,0,0,0,0
1551656390.0885136,0,0,0,0
1551656390.1042442,0,0,0,0
1551656390.1199226,0,0,0,0
1551656390.1365933,0,0,0,0
1551656390.152286,0,0,0,0
1551656390.1680481,0,0,0,0
1551656390.183781,0,0,0,0
1551656390.200501,0,0,0,0
1551656390.2161698,0,0,0,0
1551656390.2318435,0,0,0,0
1551656390.2484536,0,0,0,0
1551656390.264137,0,0,0,0
1551656390.2798207,0,0,0,0
1551656390.296461,0,0,0,0
1551656390.312191,0,0,0,0
1551656390.327971,0,0,0,0
1551656390.3447165,0,0,0,0
1551656390.361397,0,0,0,0
1551656390.3770764,0,0,0,0
1551656390.3937745,0,0,0,0
1551656390.4104772,0,0,0,0
1551656390.426167,0,0,0,0
1551656390.441902,0,0,0,0
1551656390.4585907,0,0,0,0
1551656390.4743476,0,0,0,0
1551656390.4900644,0,0,0,0
1551656390.5067458,0,0,0,0
1551656390.5234694,0,0,0,0
1551656390.5392098,0,0,0,0
1551656390.554947,0,0,0,0
1551656390.5716445,0,0,0,0
1551656390.587297,0,0,0,0
1551656390.6030009,0,0,0,0
1551656390.6197731,0,0,0,0
1551656390.636459,0,0,0,0
1551656390.6521666,0,0,0,0
1551656390.667938,0,0,0,0
1551656390.6846745,0,0,0,0
1551656390.7004106,0,0,0,0
1551656390.716074,0,0,0,0
1551656390.7317865,0,0,0,0
1551656390.74846,0,0,0,0
1551656390.7641776,0,0,0,0
1551656390.7798579,0,0,0,0
1551656390.79654,0,0,0,0
1551656390.8122344,0,0,0,0
1551656390.828011,0,0,0,0
1551656390.8437839,0,0,0,0
1551656390.8605163,0,0,0,0
1551656390.8761802,0,0,0,0
1551656390.8918943,0,0,0,0
1551656390.9085639,0,0,0,0
1551656390.9242873,0,0,0,0
1551656390.9399965,0,0,0,0
1551656390.9566717,0,0,0,0
1551656390.9723773,0,0,0,0
1551656390.988147,0,0,0,0
1551656391.0038874,0,0,0,0
1551656391.0206058,0,0,0,0
1551656391.0362659,0,0,0,0
1551656391.0519588,0,0,0,0
1551656391.0686398,0,0,0,0
1551656391.084418,0,0,0,0
1551656391.100124,0,0,0,0
1551656391.115799,0,0,0,0
1551656391.1324916,0,0,0,0
1551656391.1483896,0,0,0,0
1551656391.1641316,0,0,0,0
1551656391.179815,0,0,0,0
1551656391.1964958,0,0,0,0
1551656391.2121997,0,0,0,0
1551656391.227977,0,0,0,0
1551656391.2447119,0,0,0,0
1551656391.2614024,0,0,0,0
1551656391.2770684,0,0,0,0
1551656391.2937534,0,0,0,0
1551656391.3104813,0,0,0,0
1551656391.3261092,0,0,0,0
1551656391.34185,0,0,0,0
1551656391.358479,0,0,0,0
1551656391.3742015,0,0,0,0
1551656391.3898833,0,0,0,0
1551656391.4065764,0,0,0,0
1551656391.422274,0,0,0,0
1551656391.438021,0,0,0,0
1551656391.4547622,0,0,0,0
1551656391.471437,0,0,0,0
1551656391.4870846,0,0,0,0
1551656391.5027936,0,0,0,0
1551656391.5193439,0,0,0,0
1551656391.521086,0,1,0,0
1551656391.5500224,960,1,0,0
1551656391.566272,960,1,0,0
1551656391.5825353,960,1,0,0
1551656391.5978916,960,1,0,0
1551656391.613816,960,1,0,0
1551656391.6303425,960,1,0,0
1551656391.645816,960,1,0,0
1551656391.662346,960,1,0,0
1551656391.6779058,960,1,0,0
