All stim.
[957, 958, 959, 960, 961, 962, 963, 964]
Reward stim.
[957, 959, 961, 963]
1551653303.5042155,958,0,0,0
1551653303.5196743,958,0,0,0
1551653303.5362089,958,0,0,0
1551653303.5516586,958,0,0,0
1551653303.5680857,958,0,0,0
1551653303.5837123,958,0,0,0
1551653303.6001885,958,0,0,0
1551653303.6156886,958,0,0,0
1551653303.6321554,958,0,0,0
1551653303.6476214,958,0,0,0
1551653303.6642253,958,0,0,0
1551653303.6796665,958,0,0,0
1551653303.696193,958,0,0,0
1551653303.7116454,958,0,0,0
1551653303.7281532,958,0,0,0
1551653303.7437782,958,0,0,0
1551653303.7601836,958,0,0,0
1551653303.7756999,958,0,0,0
1551653303.7927394,958,0,0,0
1551653303.8090923,958,0,0,0
1551653303.8246171,958,0,0,0
1551653303.8411722,958,0,0,0
1551653303.8566213,958,0,0,0
1551653303.873283,958,0,0,0
1551653303.8886325,958,0,0,0
1551653303.905337,958,0,0,0
1551653303.9207327,958,0,0,0
1551653303.937173,958,0,0,0
1551653303.9526129,958,0,0,0
1551653303.9693778,958,0,0,0
1551653303.9850252,958,0,0,0
1551653304.0007412,958,0,0,0
1551653304.0170932,958,0,0,0
1551653304.0325668,958,0,0,0
1551653304.0492299,958,0,0,0
1551653304.064741,958,0,0,0
1551653304.0812287,958,0,0,0
1551653304.097021,958,0,0,0
1551653304.1127408,958,0,0,0
1551653304.1292243,958,0,0,0
1551653304.144701,958,0,0,0
1551653304.1612248,958,0,0,0
1551653304.1767948,958,0,0,0
1551653304.1933591,958,0,0,0
1551653304.2087579,958,0,0,0
1551653304.2254915,958,0,0,0
1551653304.2417727,958,0,0,0
1551653304.2581084,958,0,0,0
1551653304.2739723,958,0,0,0
1551653304.2905378,958,0,0,0
1551653304.307041,958,0,0,0
1551653304.3227632,958,0,0,0
1551653304.339322,958,0,0,0
1551653304.354746,958,0,0,0
1551653304.3711913,958,0,0,0
1551653304.3874066,958,0,0,0
1551653304.4034762,958,0,0,0
1551653304.4205031,958,0,0,0
1551653304.4374702,958,0,0,0
1551653304.4544904,958,0,0,0
1551653304.4711778,958,0,0,0
1551653304.4868097,958,0,0,0
1551653304.503467,958,0,0,0
1551653304.5201516,958,0,0,0
1551653304.5359063,958,0,0,0
1551653304.5515764,958,0,0,0
1551653304.5682678,958,0,0,0
1551653304.5841596,958,0,0,0
1551653304.5998409,958,0,0,0
1551653304.6156144,958,0,0,0
1551653304.6322887,958,0,0,0
1551653304.647978,958,0,0,0
1551653304.663937,958,0,0,0
1551653304.6797118,958,0,0,0
1551653304.6964734,958,0,0,0
1551653304.7131577,958,0,0,0
1551653304.7288303,958,0,0,0
1551653304.7447054,958,0,0,0
1551653304.7613394,958,0,0,0
1551653304.7770996,958,0,0,0
1551653304.792971,958,0,0,0
1551653304.808596,958,0,0,0
1551653304.8255079,958,0,0,0
1551653304.84223,958,0,0,0
1551653304.857948,958,0,0,0
1551653304.8738532,958,0,0,0
1551653304.889563,958,0,0,0
1551653304.906394,958,0,0,0
1551653304.9221444,958,0,0,0
1551653304.937862,958,0,0,0
1551653304.9537785,958,0,0,0
1551653304.969752,958,0,0,0
1551653304.9859304,958,0,0,0
1551653305.001673,958,0,0,0
1551653305.018423,958,0,0,0
1551653305.034349,958,0,0,0
1551653305.0500824,958,0,0,0
1551653305.0659106,958,0,0,0
1551653305.0816824,958,0,0,0
1551653305.0984373,958,0,0,0
1551653305.1143916,958,0,0,0
1551653310.494677,958,1,1,0
1551653310.4947953,0,0,0,0
1551653310.526489,0,0,0,0
1551653310.543529,0,0,0,0
1551653310.5606196,0,0,0,0
1551653310.5775297,0,0,0,0
1551653310.5945137,0,0,0,0
1551653310.611467,0,0,0,0
1551653310.6285858,0,0,0,0
1551653310.645603,0,0,0,0
1551653310.6626709,0,0,0,0
1551653310.6796167,0,0,0,0
1551653310.6966107,0,0,0,0
1551653310.7135599,0,0,0,0
1551653310.730641,0,0,0,0
1551653310.7477949,0,0,0,0
1551653310.7648208,0,0,0,0
1551653310.781858,0,0,0,0
1551653310.798945,0,0,0,0
1551653310.8175206,0,0,0,0
1551653310.8345077,0,0,0,0
1551653310.8515353,0,0,0,0
1551653310.8697839,0,0,0,0
1551653310.886902,0,0,0,0
1551653310.9039237,0,0,0,0
1551653310.9221466,0,0,0,0
1551653310.939152,0,0,0,0
1551653310.9581852,0,0,0,0
1551653310.974283,0,0,0,0
1551653310.991373,0,0,0,0
1551653311.009578,0,0,0,0
1551653311.0260346,0,0,0,0
1551653311.0430162,0,0,0,0
1551653311.062518,0,0,0,0
1551653311.0795066,0,0,0,0
1551653311.0966563,0,0,0,0
1551653311.1139572,0,0,0,0
1551653311.1311579,0,0,0,0
1551653311.1482499,0,0,0,0
1551653311.1655018,0,0,0,0
1551653311.1827214,0,0,0,0
1551653311.199681,0,0,0,0
1551653311.2169714,0,0,0,0
1551653311.2340758,0,0,0,0
1551653311.2512445,0,0,0,0
1551653311.2685144,0,0,0,0
1551653311.2855864,0,0,0,0
1551653311.302725,0,0,0,0
1551653311.319487,0,0,0,0
1551653311.33679,0,0,0,0
1551653311.3538508,0,0,0,0
1551653311.3713648,0,0,0,0
1551653311.3884132,0,0,0,0
1551653311.40548,0,0,0,0
1551653311.4227657,0,0,0,0
1551653311.4397526,0,0,0,0
1551653311.456944,0,0,0,0
1551653311.4742064,0,0,0,0
1551653311.491372,0,0,0,0
1551653311.5083873,0,0,0,0
1551653311.5256248,0,0,0,0
1551653311.5427215,0,0,0,0
1551653311.559742,0,0,0,0
1551653311.5769987,0,0,0,0
1551653311.5940082,0,0,0,0
1551653311.6111765,0,0,0,0
1551653311.6283681,0,0,0,0
1551653311.645434,0,0,0,0
1551653311.6627076,0,0,0,0
1551653311.6799715,0,0,0,0
1551653311.697146,0,0,0,0
1551653311.7142239,0,0,0,0
1551653311.731596,0,0,0,0
1551653311.7486384,0,0,0,0
1551653311.765722,0,0,0,0
1551653311.7830632,0,0,0,0
1551653311.8000796,0,0,0,0
1551653311.8172374,0,0,0,0
1551653311.834486,0,0,0,0
1551653311.8516605,0,0,0,0
1551653311.868681,0,0,0,0
1551653311.8860018,0,0,0,0
1551653311.9031084,0,0,0,0
1551653311.9201233,0,0,0,0
1551653311.9374895,0,0,0,0
1551653311.9545484,0,0,0,0
1551653311.9720128,0,0,0,0
1551653311.9893029,0,0,0,0
1551653312.0065258,0,0,0,0
1551653312.023551,0,0,0,0
1551653312.040946,0,0,0,0
1551653312.0579596,0,0,0,0
1551653312.0749872,0,0,0,0
1551653312.0923657,0,0,0,0
1551653312.1093316,0,0,0,0
1551653312.126508,0,0,0,0
1551653312.1437523,0,0,0,0
1551653312.1608317,0,0,0,0
1551653312.1778972,0,0,0,0
1551653312.19518,0,0,0,0
1551653312.212384,0,0,0,0
1551653312.2293751,0,0,0,0
1551653312.246715,0,0,0,0
1551653312.2637615,0,0,0,0
1551653312.281091,0,0,0,0
1551653312.2984262,0,0,0,0
1551653312.315475,0,0,0,0
1551653312.3325927,0,0,0,0
1551653312.3498197,0,0,0,0
1551653312.3670259,0,0,0,0
1551653312.384078,0,0,0,0
1551653312.4014046,0,0,0,0
1551653312.4184997,0,0,0,0
1551653312.435539,0,0,0,0
1551653312.4528904,0,0,0,0
1551653312.4699106,0,0,0,0
1551653312.4870965,0,0,0,0
1551653312.5044403,0,0,0,0
1551653312.5215952,0,0,0,0
1551653312.5385737,0,0,0,0
1551653312.5558205,0,0,0,0
1551653312.5729394,0,0,0,0
1551653312.5901146,0,0,0,0
1551653312.6076057,0,0,0,0
1551653312.6247041,0,0,0,0
1551653312.6417959,0,0,0,0
1551653312.6589441,0,0,0,0
1551653312.6759672,0,0,0,0
1551653312.6930473,0,0,0,0
1551653312.7102394,0,0,0,0
1551653312.7273738,0,0,0,0
1551653312.7444308,0,0,0,0
1551653312.7616951,0,0,0,0
1551653312.7787108,0,0,0,0
1551653312.795786,0,0,0,0
1551653312.8138213,0,0,0,0
1551653312.8315437,0,0,0,0
1551653312.8506763,0,0,0,0
1551653312.8680453,0,0,0,0
1551653312.886004,0,0,0,0
1551653312.904239,0,0,0,0
1551653312.922311,0,0,0,0
1551653312.9402153,0,0,0,0
1551653312.9582438,0,0,0,0
1551653312.9763803,0,0,0,0
1551653312.9943147,0,0,0,0
1551653313.0135808,0,0,0,0
1551653313.031674,0,0,0,0
1551653313.0499394,0,0,0,0
1551653313.0678444,0,0,0,0
1551653313.085814,0,0,0,0
1551653313.1038191,0,0,0,0
1551653313.121914,0,0,0,0
1551653313.1396875,0,0,0,0
1551653313.1576579,0,0,0,0
1551653313.1757724,0,0,0,0
1551653313.1936746,0,0,0,0
1551653313.2115867,0,0,0,0
1551653313.229397,0,0,0,0
1551653313.247367,0,0,0,0
1551653313.2654648,0,0,0,0
1551653313.2829669,0,0,0,0
1551653313.3009007,0,0,0,0
1551653313.3201263,0,0,0,0
1551653313.338187,0,0,0,0
1551653313.356207,0,0,0,0
1551653313.3741195,0,0,0,0
1551653313.3922293,0,0,0,0
1551653313.4099681,0,0,0,0
1551653313.4279,0,0,0,0
1551653313.4458978,0,0,0,0
1551653313.4638233,0,0,0,0
1551653313.4819694,0,0,0,0
1551653313.499818,0,0,0,0
1551653313.517997,0,0,0,0
1551653313.5360885,0,0,0,0
1551653313.554097,0,0,0,0
1551653313.5738416,0,0,0,0
1551653313.5915778,0,0,0,0
1551653313.6094081,0,0,0,0
1551653313.628821,0,0,0,0
1551653313.646915,0,0,0,0
1551653313.6649387,0,0,0,0
1551653313.6836262,0,0,0,0
1551653313.7009861,0,0,0,0
1551653313.7183611,0,0,0,0
1551653313.735833,0,0,0,0
1551653313.7533536,0,0,0,0
1551653313.7707093,0,0,0,0
1551653313.788006,0,0,0,0
1551653313.8053687,0,0,0,0
1551653313.8229868,0,0,0,0
1551653313.8404915,0,0,0,0
1551653313.8577104,0,0,0,0
1551653313.8747046,0,0,0,0
1551653313.8917558,0,0,0,0
1551653313.9086566,0,0,0,0
1551653313.925674,0,0,0,0
1551653313.9427083,0,0,0,0
1551653313.959635,0,0,0,0
1551653313.9767027,0,0,0,0
1551653313.993707,0,0,0,0
1551653314.0107489,0,0,0,0
1551653314.0275955,0,0,0,0
1551653314.044581,0,0,0,0
1551653314.0615304,0,0,0,0
1551653314.078447,0,0,0,0
1551653314.0953982,0,0,0,0
1551653314.1124077,0,0,0,0
1551653314.129239,0,0,0,0
1551653314.1462572,0,0,0,0
1551653314.1631944,0,0,0,0
1551653314.1800501,0,0,0,0
1551653314.1969903,0,0,0,0
1551653314.2138376,0,0,0,0
1551653314.2308502,0,0,0,0
1551653314.2477932,0,0,0,0
1551653314.2650282,0,0,0,0
1551653314.2821584,0,0,0,0
1551653314.2990189,0,0,0,0
1551653314.3168056,0,0,0,0
1551653314.3338158,0,0,0,0
1551653314.3509908,0,0,0,0
1551653314.3680246,0,0,0,0
1551653314.3850527,0,0,0,0
1551653314.4021633,0,0,0,0
1551653314.419138,0,0,0,0
1551653314.4362633,0,0,0,0
1551653314.4533002,0,0,0,0
1551653314.470286,0,0,0,0
1551653314.487413,0,0,0,0
1551653314.5044458,0,0,0,0
1551653314.5215378,0,0,0,0
1551653314.538542,0,0,0,0
1551653314.5555854,0,0,0,0
1551653314.5725822,0,0,0,0
1551653314.5895066,0,0,0,0
1551653314.6065276,0,0,0,0
1551653314.623557,0,0,0,0
1551653314.6406205,0,0,0,0
1551653314.657616,0,0,0,0
1551653314.674563,0,0,0,0
1551653314.6915963,0,0,0,0
1551653314.7085595,0,0,0,0
1551653314.725524,0,0,0,0
1551653314.7426593,0,0,0,0
1551653314.7596393,0,0,0,0
1551653314.7767062,0,0,0,0
1551653314.7937162,0,0,0,0
1551653314.8108366,0,0,0,0
1551653314.8279884,0,0,0,0
1551653314.8449886,0,0,0,0
1551653314.8621566,0,0,0,0
1551653314.8792007,0,0,0,0
1551653314.896301,0,0,0,0
1551653314.9133935,0,0,0,0
1551653314.9303477,0,0,0,0
1551653314.9474008,0,0,0,0
1551653314.964461,0,0,0,0
1551653314.9815178,0,0,0,0
1551653314.9986117,0,0,0,0
1551653315.0156906,0,0,0,0
1551653315.0327601,0,0,0,0
1551653315.0498526,0,0,0,0
1551653315.066925,0,0,0,0
1551653315.0839272,0,0,0,0
1551653315.100982,0,0,0,0
1551653315.11802,0,0,0,0
1551653315.1354327,0,0,0,0
1551653315.1373203,0,1,0,0
1551653315.165849,963,0,0,0
1551653322.3409061,963,1,1,0
1551653322.3726482,0,1,1,0
1551653322.3896422,0,1,1,0
1551653322.4067817,0,1,1,0
1551653322.4226856,0,1,1,0
1551653322.4386687,0,1,1,0
1551653322.4554224,0,1,1,0
1551653322.471875,0,1,1,0
1551653322.48888,0,1,1,0
1551653322.5059412,0,1,1,0
1551653322.523189,0,1,1,0
1551653322.5401566,0,1,1,0
1551653322.557244,0,1,1,0
1551653322.5744603,0,1,1,0
1551653322.5916274,0,1,1,0
1551653322.6086254,0,1,1,0
1551653322.6258934,0,1,1,0
1551653322.6428866,0,1,1,0
1551653322.660075,0,1,1,0
1551653322.6773598,0,1,1,0
1551653322.694398,0,1,1,0
1551653322.7115781,0,1,1,0
1551653322.7288065,0,1,1,0
1551653322.7458682,0,1,1,0
1551653322.76294,0,1,1,0
1551653322.780137,0,1,1,0
1551653322.797227,0,1,1,0
1551653322.8142588,0,1,1,0
1551653322.8316758,0,1,1,0
1551653322.848673,0,1,1,0
1551653322.8657238,0,1,1,0
1551653322.8829355,0,1,1,0
1551653322.8998609,0,1,1,0
1551653322.9169078,0,1,1,0
1551653322.9341435,0,1,1,0
1551653322.9513035,0,1,1,0
1551653322.9684718,0,1,1,0
1551653322.9857426,0,1,1,0
1551653323.0027363,0,1,1,0
1551653323.0196624,0,1,1,0
1551653323.0369341,0,1,1,0
1551653323.0539665,0,1,1,0
1551653323.0711403,0,1,1,0
1551653323.0883725,0,1,1,0
1551653323.1054444,0,1,1,0
1551653323.1225295,0,1,1,0
1551653323.1397133,0,1,1,0
1551653323.1567786,0,1,1,0
1551653323.1738465,0,1,1,0
1551653323.1912706,0,1,1,0
1551653323.2082727,0,1,1,0
1551653323.2253587,0,1,1,0
1551653323.2426503,0,1,1,0
1551653323.2596178,0,1,1,0
1551653323.2769492,0,1,1,0
1551653323.2942102,0,1,1,0
1551653323.311379,0,1,1,0
1551653323.3287196,0,1,1,0
1551653323.34584,0,1,1,0
1551653323.362899,0,1,1,0
1551653323.3798544,0,1,1,0
1551653323.3969731,0,1,1,0
1551653323.4140258,0,1,1,0
1551653323.4312143,0,1,1,0
1551653323.4482787,0,1,1,0
1551653323.4653625,0,1,1,0
1551653323.4824877,0,1,1,0
1551653323.4994688,0,1,1,0
1551653323.5164702,0,1,1,0
1551653323.5351508,0,1,1,0
1551653323.5523741,0,1,1,0
1551653323.5695176,0,1,1,0
1551653323.5866148,0,1,1,0
1551653323.603687,0,1,1,0
1551653323.619847,0,1,1,0
1551653323.6369374,0,1,1,0
1551653323.6539178,0,1,1,0
1551653323.6710875,0,1,1,0
1551653323.6881688,0,1,1,0
1551653323.7052338,0,1,1,0
1551653323.7224,0,1,1,0
1551653323.7394056,0,1,1,0
1551653323.756476,0,1,1,0
1551653323.7735028,0,1,1,0
1551653323.7905326,0,1,1,0
1551653323.8077009,0,1,1,0
1551653323.826793,0,1,1,0
1551653323.8437998,0,1,1,0
1551653323.8611243,0,1,1,0
1551653323.8782454,0,1,1,0
1551653323.8954566,0,1,1,0
1551653323.9126287,0,1,1,0
1551653323.9296126,0,1,1,0
1551653323.9466798,0,1,1,0
1551653323.9637403,0,1,1,0
1551653323.9809058,0,1,1,0
1551653323.997924,0,1,1,0
1551653324.0150304,0,1,1,0
1551653324.032206,0,1,1,0
1551653324.049209,0,1,1,0
1551653324.0662932,0,1,1,0
1551653324.0833633,0,1,1,0
1551653324.1002872,0,1,1,0
1551653324.1173837,0,1,1,0
1551653324.1344638,0,1,1,0
1551653324.1516418,0,1,1,0
1551653324.1686676,0,1,1,0
1551653324.185909,0,1,1,0
1551653324.2030396,0,1,1,0
1551653324.2200658,0,1,1,0
1551653324.2371383,0,1,1,0
1551653324.2541718,0,1,1,0
1551653324.2714398,0,1,1,0
1551653324.288473,0,1,1,0
1551653324.3055558,0,1,1,0
1551653324.3226485,0,1,1,0
1551653324.3395357,0,1,1,0
1551653324.3565967,0,1,1,0
1551653324.373648,0,1,1,0
1551653324.3909366,0,1,1,0
1551653324.4079666,0,1,1,0
1551653324.4250746,0,1,1,0
1551653324.442187,0,1,1,0
1551653324.4591637,0,1,1,0
1551653324.4762464,0,1,1,0
1551653324.4934585,0,1,1,0
1551653324.5106077,0,1,1,0
1551653324.5277946,0,1,1,0
1551653324.5448985,0,1,1,0
1551653324.56204,0,1,1,0
1551653324.579084,0,1,1,0
1551653324.596102,0,1,1,0
1551653324.6131313,0,1,1,0
1551653324.630183,0,1,1,0
1551653324.6473444,0,1,1,0
1551653324.664373,0,1,1,0
1551653324.6815786,0,1,1,0
1551653324.6985736,0,1,1,0
1551653324.715576,0,1,1,0
1551653324.732665,0,1,1,0
1551653324.7496393,0,1,1,0
1551653324.7667177,0,1,1,0
1551653324.7837646,0,1,1,0
1551653324.8011894,0,1,1,0
1551653324.818276,0,1,1,0
1551653324.8353088,0,1,1,0
1551653324.8524103,0,1,1,0
1551653324.8693886,0,1,1,0
1551653324.886509,0,1,1,0
1551653324.9035654,0,1,1,0
1551653324.920601,0,1,1,0
1551653324.9376783,0,1,1,0
1551653324.9547215,0,1,1,0
1551653324.97193,0,1,1,0
1551653324.9889762,0,1,1,0
1551653325.0060368,0,1,1,0
1551653325.023151,0,1,1,0
1551653325.0401654,0,1,1,0
1551653325.0572562,0,1,1,0
1551653325.0742867,0,1,1,0
1551653325.0914447,0,1,1,0
1551653325.110008,0,1,1,0
1551653325.1273403,0,1,1,0
1551653325.1457589,0,1,1,0
1551653325.1637669,0,1,1,0
1551653325.181871,0,1,1,0
1551653325.199908,0,1,1,0
1551653325.2176783,0,1,1,0
1551653325.235342,0,1,1,0
1551653325.2529705,0,1,1,0
1551653325.2706163,0,1,1,0
1551653325.2883532,0,1,1,0
1551653325.3061056,0,1,1,0
1551653325.323832,0,1,1,0
1551653325.341709,0,1,1,0
1551653325.359243,0,1,1,0
1551653325.3766787,0,1,1,0
1551653325.3937554,0,1,1,0
1551653325.4108489,0,1,1,0
1551653325.4277847,0,1,1,0
1551653325.4447846,0,1,1,0
1551653325.4619365,0,1,1,0
1551653325.4790087,0,1,1,0
1551653325.4961345,0,1,1,0
1551653325.513249,0,1,1,0
1551653325.5306795,0,1,1,0
1551653325.5476372,0,1,1,0
1551653325.564627,0,1,1,0
1551653325.5817575,0,1,1,0
1551653325.598784,0,1,1,0
1551653325.615855,0,1,1,0
1551653325.632954,0,1,1,0
1551653325.6499863,0,1,1,0
1551653325.6670294,0,1,1,0
1551653325.6839733,0,1,1,0
1551653325.7010999,0,1,1,0
1551653325.7181275,0,1,1,0
1551653325.7353072,0,1,1,0
1551653325.7525582,0,1,1,0
1551653325.769614,0,1,1,0
1551653325.785656,0,1,1,0
1551653325.8015127,0,1,1,0
1551653325.8183296,0,1,1,0
1551653325.834185,0,1,1,0
1551653325.849997,0,1,1,0
1551653325.865856,0,1,1,0
1551653325.881715,0,1,1,0
1551653325.8978102,0,1,1,0
1551653325.9147801,0,1,1,0
1551653325.9318743,0,1,1,0
1551653325.9487698,0,1,1,0
1551653325.9658175,0,1,1,0
1551653325.9829142,0,1,1,0
1551653325.9998846,0,1,1,0
1551653326.0169847,0,1,1,0
1551653326.0339472,0,1,1,0
1551653326.0510094,0,1,1,0
1551653326.0680182,0,1,1,0
1551653326.08503,0,1,1,0
1551653326.102142,0,1,1,0
1551653326.1192367,0,1,1,0
1551653326.1363535,0,1,1,0
1551653326.1534636,0,1,1,0
1551653326.1705298,0,1,1,0
1551653326.1875455,0,1,1,0
1551653326.204571,0,1,1,0
1551653326.2217329,0,1,1,0
1551653326.2387784,0,1,1,0
1551653326.255866,0,1,1,0
1551653326.272995,0,1,1,0
1551653326.2899919,0,1,1,0
1551653326.3070543,0,1,1,0
1551653326.324078,0,1,1,0
1551653326.3411207,0,1,1,0
1551653326.3581514,0,1,1,0
1551653326.3753238,0,1,1,0
1551653326.3924804,0,1,1,0
1551653326.4095032,0,1,1,0
1551653326.426588,0,1,1,0
1551653326.443598,0,1,1,0
1551653326.4606435,0,1,1,0
1551653326.4777243,0,1,1,0
1551653326.4948976,0,1,1,0
1551653326.512163,0,1,1,0
1551653326.5293334,0,1,1,0
1551653326.5464458,0,1,1,0
1551653326.5635786,0,1,1,0
1551653326.5806344,0,1,1,0
1551653326.5976734,0,1,1,0
1551653326.6147394,0,1,1,0
1551653326.6318738,0,1,1,0
1551653326.6488953,0,1,1,0
1551653326.6659722,0,1,1,0
1551653326.682939,0,1,1,0
1551653326.6998515,0,1,1,0
1551653326.7170036,0,1,1,0
1551653326.7340002,0,1,1,0
1551653326.7511818,0,1,1,0
1551653326.7682219,0,1,1,0
1551653326.7852964,0,1,1,0
1551653326.8024185,0,1,1,0
1551653326.8194234,0,1,1,0
1551653326.83647,0,1,1,0
1551653326.853454,0,1,1,0
1551653326.8705103,0,1,1,0
1551653326.8876195,0,1,1,0
1551653326.904663,0,1,1,0
1551653326.9218223,0,1,1,0
1551653326.9388435,0,1,1,0
1551653326.9559472,0,1,1,0
1551653326.9730465,0,1,1,0
1551653326.9900317,0,1,1,0
1551653327.007193,0,1,1,0
1551653327.02428,0,1,1,0
1551653327.0414233,0,1,1,0
1551653327.0584202,0,1,1,0
1551653327.0754795,0,1,1,0
1551653327.092537,0,1,1,0
1551653327.1095448,0,1,1,0
1551653327.1267104,0,1,1,0
1551653327.1437562,0,1,1,0
1551653327.160903,0,1,1,0
1551653327.1779592,0,1,1,0
1551653327.1949573,0,1,1,0
1551653327.2120779,0,1,1,0
1551653327.2291033,0,1,1,0
1551653327.2463274,0,1,1,0
1551653327.2634294,0,1,1,0
1551653327.2804575,0,1,1,0
1551653327.2975302,0,1,1,0
1551653327.3145292,0,1,1,0
1551653327.3316567,0,1,1,0
1551653327.3478026,0,1,1,0
1551653327.3647923,0,1,1,0
1551653327.3819408,0,1,1,0
1551653327.3991544,0,1,1,0
1551653327.416833,0,1,1,0
