All stim.
[842, 843, 844, 845, 742, 743, 744, 745, 746, 747, 748, 749, 750, 751, 752, 753, 754, 755, 756, 757]
Reward stim.
[842, 844, 742, 744, 746, 748, 750, 752, 754, 756]
PiReceivePC sync.
1557177556.4672263
PiSendPC sync.
1557177556.470234
time,whichstim,iftouch,ifreward,ifout
1557177556.4917324,0,0,0,0
1557177556.528226,0,0,0,0
1557177556.5451725,0,0,0,0
1557177556.5622563,0,0,0,0
1557177556.5792937,0,0,0,0
1557177556.596153,0,0,0,0
1557177556.6130767,0,0,0,0
1557177556.6300087,0,0,0,0
1557177556.646966,0,0,0,0
1557177556.6638267,0,0,0,0
1557177556.6808147,0,0,0,0
1557177556.6978984,0,0,0,0
1557177556.7148101,0,0,0,0
1557177556.7317195,0,0,0,0
1557177556.7486691,0,0,0,0
1557177556.7655032,0,0,0,0
1557177556.7824023,0,0,0,0
1557177556.799287,0,0,0,0
1557177556.8161445,0,0,0,0
1557177556.833168,0,0,0,0
1557177556.8501995,0,0,0,0
1557177556.8672726,0,0,0,0
1557177556.8841684,0,0,0,0
1557177556.9011717,0,0,0,0
1557177556.9182932,0,0,0,0
1557177556.935293,0,0,0,0
1557177556.952297,0,0,0,0
1557177556.9693274,0,0,0,0
1557177556.986331,0,0,0,0
1557177557.003315,0,0,0,0
1557177557.0202522,0,0,0,0
1557177557.0373068,0,0,0,0
1557177557.0541677,0,0,0,0
1557177557.0711365,0,0,0,0
1557177557.0881617,0,0,0,0
1557177557.1050622,0,0,0,0
1557177557.1220632,0,0,0,0
1557177557.1390443,0,0,0,0
1557177557.155947,0,0,0,0
1557177557.1728902,0,0,0,0
1557177557.1897893,0,0,0,0
1557177557.2068257,0,0,0,0
1557177557.223695,0,0,0,0
1557177557.2406871,0,0,0,0
1557177557.2577803,0,0,0,0
1557177557.2747872,0,0,0,0
1557177557.291766,0,0,0,0
1557177557.3086913,0,0,0,0
1557177557.325582,0,0,0,0
1557177557.3425596,0,0,0,0
1557177557.3594968,0,0,0,0
1557177557.376511,0,0,0,0
1557177557.3935084,0,0,0,0
1557177557.4105933,0,0,0,0
1557177557.4275393,0,0,0,0
1557177557.444419,0,0,0,0
1557177557.4613826,0,0,0,0
1557177557.4783766,0,0,0,0
1557177557.4952278,0,0,0,0
1557177557.512168,0,0,0,0
1557177557.5291839,0,0,0,0
1557177557.546051,0,0,0,0
1557177557.563061,0,0,0,0
1557177557.579952,0,0,0,0
1557177557.596866,0,0,0,0
1557177557.6137419,0,0,0,0
1557177557.6306643,0,0,0,0
1557177557.6494937,0,0,0,0
1557177557.6666138,0,0,0,0
1557177557.6834977,0,0,0,0
1557177557.7084813,0,0,0,0
1557177557.726318,0,0,0,0
1557177557.7452867,0,0,0,0
1557177557.7627282,0,0,0,0
1557177557.7802074,0,0,0,0
1557177557.7984705,0,0,0,0
1557177557.8153124,0,0,0,0
1557177557.832724,0,0,0,0
1557177557.8500676,0,0,0,0
1557177557.8675878,0,0,0,0
1557177557.8847876,0,0,0,0
1557177557.9107394,0,0,0,0
1557177557.9290397,0,0,0,0
1557177557.9470904,0,0,0,0
1557177557.964473,0,0,0,0
1557177557.9819853,0,0,0,0
1557177557.999503,0,0,0,0
1557177558.016989,0,0,0,0
1557177558.0344636,0,0,0,0
1557177558.05192,0,0,0,0
1557177558.0693657,0,0,0,0
1557177558.0868957,0,0,0,0
1557177558.1042,0,0,0,0
1557177558.1217232,0,0,0,0
1557177558.1392736,0,0,0,0
1557177558.156842,0,0,0,0
1557177558.1740403,0,0,0,0
1557177558.1909225,0,0,0,0
1557177558.2078815,0,0,0,0
1557177558.2246952,0,0,0,0
1557177558.2415206,0,0,0,0
1557177558.2584617,0,0,0,0
1557177558.2753153,0,0,0,0
1557177558.2921245,0,0,0,0
1557177558.309005,0,0,0,0
1557177558.3257828,0,0,0,0
1557177558.3426208,0,0,0,0
1557177558.35947,0,0,0,0
1557177558.3762665,0,0,0,0
1557177558.3932176,0,0,0,0
1557177558.4103827,0,0,0,0
1557177558.4278507,0,0,0,0
1557177558.4451852,0,0,0,0
1557177558.4625964,0,0,0,0
1557177558.479968,0,0,0,0
1557177558.497419,0,0,0,0
1557177558.5149732,0,0,0,0
1557177558.5324035,0,0,0,0
1557177558.5495183,0,0,0,0
1557177558.566641,0,0,0,0
1557177558.5835528,0,0,0,0
1557177558.6006026,0,0,0,0
1557177558.617741,0,0,0,0
1557177558.635286,0,0,0,0
1557177558.6526139,0,0,0,0
1557177558.6705456,0,0,0,0
1557177558.688489,0,0,0,0
1557177558.7060618,0,0,0,0
1557177558.7239256,0,0,0,0
1557177558.7417502,0,0,0,0
1557177558.7595866,0,0,0,0
1557177558.7773745,0,0,0,0
1557177558.7951815,0,0,0,0
1557177558.8128922,0,0,0,0
1557177558.830533,0,0,0,0
1557177558.8482525,0,0,0,0
1557177558.8659458,0,0,0,0
1557177558.883906,0,0,0,0
1557177558.9016066,0,0,0,0
1557177558.9193225,0,0,0,0
1557177558.9370468,0,0,0,0
1557177558.9548428,0,0,0,0
1557177558.9726782,0,0,0,0
1557177558.9904342,0,0,0,0
1557177559.0082648,0,0,0,0
1557177559.0257514,0,0,0,0
1557177559.0435839,0,0,0,0
1557177559.0604846,0,0,0,0
1557177559.0773742,0,0,0,0
1557177559.0941277,0,0,0,0
1557177559.110943,0,0,0,0
1557177559.1278467,0,0,0,0
1557177559.1449008,0,1,0,0
1557177559.1450882,0,0,0,0
1557177559.2451618,0,0,0,0
1557177559.2453165,844,0,0,0
1557177559.2890322,844,0,0,0
1557177559.3045108,844,0,0,0
1557177559.3211896,844,0,0,0
1557177559.33664,844,0,0,0
1557177559.353065,844,0,0,0
1557177559.3684766,844,0,0,0
1557177559.3848808,844,0,0,0
1557177559.4004653,844,0,0,0
1557177559.4168713,844,0,0,0
1557177559.433244,844,0,0,0
1557177559.4486418,844,0,0,0
1557177559.4650407,844,0,0,0
1557177559.4805682,844,0,0,0
1557177559.4969969,844,0,0,0
1557177559.5124338,844,0,0,0
1557177559.5288527,844,0,0,0
1557177559.5452454,844,0,0,0
1557177559.560771,844,0,0,0
1557177559.5772073,844,0,0,0
1557177559.5926204,844,0,0,0
1557177559.609032,844,0,0,0
1557177559.624436,844,0,0,0
1557177559.6409867,844,0,0,0
1557177559.6564944,844,0,0,0
1557177559.6728995,844,0,0,0
1557177559.6893308,844,0,0,0
1557177559.705744,844,0,0,0
1557177559.7222214,844,0,0,0
1557177559.737658,844,0,0,0
1557177559.7540903,844,0,0,0
1557177559.769633,844,0,0,0
1557177559.7860515,844,0,0,0
1557177559.8015168,844,0,0,0
1557177559.8179362,844,0,0,0
1557177559.8343515,844,0,0,0
1557177559.8509614,844,0,0,0
1557177559.867382,844,0,0,0
1557177559.883815,844,0,0,0
1557177559.9003534,844,0,0,0
1557177559.9167726,844,0,0,0
1557177559.9331753,844,0,0,0
1557177559.9485774,844,0,0,0
1557177559.9649897,844,0,0,0
1557177559.9805167,844,0,0,0
1557177559.9969494,844,0,0,0
1557177560.0123959,844,0,0,0
1557177560.0288188,844,0,0,0
1557177560.0452473,844,0,0,0
1557177560.0607839,844,0,0,0
1557177560.0772078,844,0,0,0
1557177560.0926437,844,0,0,0
1557177560.1090617,844,0,0,0
1557177560.1244764,844,0,0,0
1557177560.1410503,844,0,0,0
1557177560.1565444,844,0,0,0
1557177560.1729429,844,0,0,0
1557177560.1893632,844,0,0,0
1557177560.2057922,844,0,0,0
1557177560.2223458,844,0,0,0
1557177560.2388167,844,0,0,0
1557177560.2552552,844,0,0,0
1557177560.2707012,844,0,0,0
1557177560.2871459,844,0,0,0
1557177560.3025756,844,0,0,0
1557177560.3190324,844,0,0,0
1557177560.33447,844,0,0,0
1557177560.3511653,844,0,0,0
1557177560.3669777,844,0,0,0
1557177560.3824182,844,0,0,0
1557177560.3988385,844,0,0,0
1557177560.4152398,844,0,0,0
1557177560.4306715,844,0,0,0
1557177560.4471273,844,0,0,0
1557177560.462533,844,0,0,0
1557177560.4789836,844,0,0,0
1557177560.4944317,844,0,0,0
1557177560.5109844,844,0,0,0
1557177560.5265002,844,0,0,0
1557177560.5428748,844,0,0,0
1557177560.559333,844,0,0,0
1557177560.5757387,844,0,0,0
1557177560.592217,844,0,0,0
1557177560.6076243,844,0,0,0
1557177560.6240506,844,0,0,0
1557177560.6395879,844,0,0,0
1557177560.6560163,844,0,0,0
1557177560.6714625,844,0,0,0
1557177560.6878676,844,0,0,0
1557177560.7042701,844,0,0,0
1557177560.7198327,844,0,0,0
1557177560.736228,844,0,0,0
1557177560.7516744,844,0,0,0
1557177560.7680967,844,0,0,0
1557177560.783522,844,0,0,0
1557177560.80003,844,0,0,0
1557177560.8154316,844,0,0,0
1557177560.8328793,844,0,0,0
1557177560.8492868,844,0,0,0
1557177560.8646808,844,0,0,0
1557177560.8812141,844,0,0,0
1557177560.8966246,844,0,0,0
1557177560.9130213,844,0,0,0
1557177560.9284432,844,0,0,0
1557177560.9448657,844,0,0,0
1557177560.96055,844,0,0,0
1557177560.9769392,844,0,0,0
1557177560.9933689,844,0,0,0
1557177561.0088513,844,0,0,0
1557177561.0252602,844,0,0,0
1557177561.0407152,844,0,0,0
1557177561.057166,844,0,0,0
1557177561.0725865,844,0,0,0
1557177561.089021,844,0,0,0
1557177561.1044433,844,0,0,0
1557177561.1209786,844,0,0,0
1557177561.1373734,844,0,0,0
1557177561.153803,844,0,0,0
1557177561.1703327,844,0,0,0
