time,whichstim,iftouch,ifout
2.169557571411133,5,0,0
2.191175937652588,5,0,0
2.2129690647125244,5,0,0
2.2350645065307617,5,0,0
2.2618675231933594,5,0,0
2.2870771884918213,5,0,0
2.3134868144989014,5,0,0
2.340210437774658,5,0,0
2.3665053844451904,5,0,0
2.3929691314697266,5,0,0
2.420001745223999,5,0,0
2.446582555770874,5,0,0
2.473829507827759,5,0,0
2.5007541179656982,5,0,0
2.522472858428955,5,0,0
2.544551134109497,5,0,0
2.567074775695801,5,0,0
2.5887227058410645,5,0,0
2.611513137817383,5,0,0
2.6345205307006836,5,0,0
2.6611154079437256,5,0,0
2.6823089122772217,5,0,0
2.703594446182251,5,0,0
2.724644899368286,5,0,0
2.745931625366211,5,0,0
2.7688252925872803,5,0,0
2.7956035137176514,5,0,0
2.8223509788513184,5,0,0
2.84887957572937,5,0,0
2.8754217624664307,5,0,0
2.901806116104126,5,0,0
2.9286227226257324,5,0,0
2.955087661743164,5,0,0
2.9816226959228516,5,0,0
3.0084123611450195,5,0,0
3.0536746978759766,5,0,0
3.0751590728759766,5,0,0
3.097339391708374,5,0,0
3.119307518005371,5,0,0
3.141676664352417,5,0,0
3.1672415733337402,5,0,0
3.193767786026001,5,0,0
3.2205970287323,5,0,0
3.2469418048858643,5,0,0
3.27341890335083,5,0,0
3.3000922203063965,5,0,0
3.32661771774292,5,0,0
3.3530704975128174,5,0,0
3.3799171447753906,5,0,0
3.405728340148926,5,0,0
3.4322924613952637,5,0,0
3.4586567878723145,5,0,0
3.4852302074432373,5,0,0
3.511674165725708,5,0,0
3.5385663509368896,5,0,0
3.5650229454040527,5,0,0
3.5918986797332764,5,0,0
3.618894577026367,5,0,0
3.6452367305755615,5,0,0
3.6719417572021484,5,0,0
3.6983675956726074,5,0,0
3.722540855407715,5,0,0
3.743565559387207,5,0,0
3.7654800415039062,5,0,0
3.787682294845581,5,0,0
3.8096463680267334,5,0,0
3.8352513313293457,5,0,0
3.8614614009857178,5,0,0
3.88256573677063,5,0,0
3.904284715652466,5,0,0
3.926212787628174,5,0,0
3.948120355606079,5,0,0
3.9747908115386963,5,0,0
4.001426696777344,5,0,0
4.028058290481567,5,0,0
4.073772430419922,2,0,0
4.094820022583008,2,0,0
4.117105007171631,2,0,0
4.138955354690552,2,0,0
4.16153359413147,2,0,0
4.183696031570435,2,0,0
4.208008766174316,2,0,0
4.234552383422852,2,0,0
4.261019468307495,2,0,0
4.287574529647827,2,0,0
4.313641548156738,2,0,0
4.340307712554932,2,0,0
4.366729259490967,2,0,0
4.393465518951416,2,0,0
4.420188665390015,2,0,0
4.44662880897522,2,0,0
4.473259449005127,2,0,0
4.495179176330566,2,0,0
4.516859292984009,2,0,0
4.538390636444092,2,0,0
4.559998512268066,2,0,0
4.581873655319214,2,0,0
4.607630729675293,2,0,0
4.629448890686035,2,0,0
4.650894403457642,2,0,0
4.672410249710083,2,0,0
4.693941593170166,2,0,0
4.715959310531616,2,0,0
4.740831136703491,2,0,0
4.762334585189819,2,0,0
4.783676385879517,2,0,0
4.805375814437866,2,0,0
4.8270134925842285,2,0,0
4.849015474319458,2,0,0
4.870563507080078,2,0,0
4.892011404037476,2,0,0
4.913892984390259,2,0,0
4.935621023178101,2,0,0
4.957707166671753,2,0,0
4.984263181686401,2,0,0
5.005970239639282,2,0,0
5.0270915031433105,2,0,0
5.0481157302856445,2,0,0
5.087669610977173,2,0,0
5.108260869979858,2,0,0
5.129303693771362,2,0,0
5.150940179824829,2,0,0
5.172919750213623,2,0,0
5.1941211223602295,2,0,0
5.2151079177856445,2,0,0
5.236420392990112,2,0,0
5.257756948471069,2,0,0
5.279614686965942,2,0,0
5.300985813140869,2,0,0
5.32205057144165,2,0,0
5.343023061752319,2,0,0
5.3647074699401855,2,0,0
5.388207197189331,2,0,0
5.4135589599609375,2,0,0
5.434765577316284,2,0,0
5.455709934234619,2,0,0
5.476794481277466,2,0,0
5.49816632270813,2,0,0
5.520362377166748,2,0,0
5.541576385498047,2,0,0
5.562639236450195,2,0,0
5.584023952484131,2,0,0
5.605114698410034,2,0,0
5.62677788734436,2,0,0
5.651695013046265,2,0,0
5.672938823699951,2,0,0
5.693981409072876,2,0,0
5.715062856674194,2,0,0
5.7364890575408936,2,0,0
5.758430480957031,2,0,0
5.779784202575684,2,0,0
5.800831317901611,2,0,0
5.821924686431885,2,0,0
5.843776226043701,2,0,0
5.865639686584473,2,0,0
5.8869359493255615,2,0,0
5.908175468444824,2,0,0
5.92931342124939,2,0,0
5.950608015060425,2,0,0
5.9722068309783936,2,0,0
5.993436098098755,2,0,0
6.014652490615845,2,0,0
6.035726070404053,2,0,0
6.057097911834717,2,0,0
6.0974109172821045,4,0,0
6.117916822433472,4,0,0
6.139199495315552,4,0,0
6.160580396652222,4,0,0
6.183383464813232,4,0,0
6.2053632736206055,4,0,0
6.2263946533203125,4,0,0
6.247518539428711,4,0,0
6.268926382064819,4,0,0
6.290440797805786,4,0,0
6.316080331802368,4,0,0
6.33740234375,4,0,0
6.358358383178711,4,0,0
6.3793699741363525,4,0,0
6.4007790088653564,4,0,0
6.4238245487213135,4,0,0
6.445175886154175,4,0,0
6.466303110122681,4,0,0
6.4874536991119385,4,0,0
6.5088019371032715,4,0,0
6.53043794631958,4,0,0
6.551573038101196,4,0,0
6.572584629058838,4,0,0
6.593555927276611,4,0,0
6.614786863327026,4,0,0
6.636406898498535,4,0,0
6.658121824264526,4,0,0
6.679316997528076,4,0,0
6.700475215911865,4,0,0
6.721899509429932,4,0,0
6.743645191192627,4,0,0
6.7650182247161865,4,0,0
6.7861058712005615,4,0,0
6.807168960571289,4,0,0
6.82876443862915,4,0,0
6.850320816040039,4,0,0
6.871504306793213,4,0,0
6.892493724822998,4,0,0
6.9134299755096436,4,0,0
6.934814453125,4,0,0
6.9574973583221436,4,0,0
6.978780746459961,4,0,0
6.999904155731201,4,0,0
7.0209269523620605,4,0,0
7.042381525039673,4,0,0
7.065356969833374,4,0,0
7.107874393463135,3,0,0
7.128175735473633,3,0,0
7.1493589878082275,3,0,0
7.170490026473999,3,0,0
7.191748380661011,3,0,0
7.213148593902588,3,0,0
7.238138437271118,3,0,0
7.259367942810059,3,0,0
7.280308485031128,3,0,0
7.301309585571289,3,0,0
7.322643756866455,3,0,0
7.344263315200806,3,0,0
7.365577220916748,3,0,0
7.386672258377075,3,0,0
7.407765865325928,3,0,0
7.429240465164185,3,0,0
7.450878381729126,3,0,0
7.4726433753967285,3,0,0
7.493751049041748,3,0,0
7.514811038970947,3,0,0
7.536104917526245,3,0,0
7.5577309131622314,3,0,0
7.578914403915405,3,0,0
7.599915266036987,3,0,0
7.621230602264404,3,0,0
7.642469644546509,3,0,0
7.664031028747559,3,0,0
7.685400485992432,3,0,0
7.706556558609009,3,0,0
