
1552342048.690552,4,1
1552342049.201813,4,2
1552342049.4575152,4,1
1552342049.829844,2,1
1552342055.3388138,4,1
1552342055.849623,4,2
1552342056.1051428,4,1
1552342056.6157568,4,2
1552342056.8711417,4,1
1552342057.3818355,4,2
1552342057.39623,2,1
1552342059.6661696,4,1
1552342060.1769798,4,2
1552342060.2541072,2,1
1552342062.2687483,4,1
1552342062.7796147,4,2
1552342063.0350752,4,1
1552342063.5458655,4,2
1552342063.8013914,4,1
1552342064.0681865,2,1
1552342067.6062586,4,1
1552342068.0894725,2,1
1552342072.0020268,4,1
1552342072.513112,4,2
1552342072.768741,4,1
1552342073.2801251,4,2
1552342073.535868,4,1
1552342074.0471401,4,2
1552342074.1105983,2,1
1552342076.0057316,4,1
1552342076.5177636,4,2
1552342076.7735054,4,1
1552342077.11829,2,1
1552342080.8133078,4,1
1552342081.3247437,4,2
1552342081.3949046,2,1
1552342085.3304412,4,1
1552342085.621093,2,1
1552342087.390132,4,1
1552342087.9015822,4,2
1552342087.9799945,2,1
1552342088.2318542,2,1
1552342089.3994262,4,1
1552342089.9105923,4,2
1552342090.1661334,4,1
1552342090.6773665,4,2
1552342090.932942,4,1
1552342091.4440336,4,2
1552342091.699468,4,1
1552342092.210613,4,2
1552342092.4662743,4,1
1552342092.7541564,2,1
1552342094.0481865,4,1
1552342094.5593297,4,2
1552342094.8148448,4,1
1552342095.0472522,2,1
1552342097.1173406,4,1
1552342097.3783057,2,1
1552342107.18718,4,1
1552342107.6983926,4,2
1552342107.9539819,4,1
1552342108.4651275,4,2
1552342108.7207818,4,1
1552342108.743287,2,1
1552342109.9185424,4,1
1552342110.429753,4,2
1552342110.685303,4,1
1552342111.1961272,4,2
1552342111.451671,4,1
1552342111.6260498,2,1
1552342112.7615042,4,1
1552342113.2726865,4,2
1552342113.5282557,4,1
1552342114.0385964,2,1
1552342115.3595195,4,1
1552342115.710986,2,1
1552342117.3061068,4,1
1552342117.8171911,4,2
1552342118.0726752,4,1
1552342118.583383,4,2
1552342118.670412,2,1
1552342120.6185517,4,1
1552342121.129493,4,2
1552342121.3850892,4,1
1552342121.8958776,4,2
1552342122.0781257,2,1
1552342125.785823,4,1
1552342126.296575,4,2
1552342126.5520036,4,1
1552342126.7467551,2,1
1552342127.9075387,4,1
1552342128.1575887,2,1
1552342133.2793217,4,1
1552342133.790444,4,2
1552342134.0463095,4,1
1552342134.5574327,4,2
1552342134.8127646,4,1
1552342135.323719,4,2
1552342135.5792694,4,1
1552342136.0836346,2,1
1552342137.459479,4,1
1552342137.9704165,4,2
1552342138.0111754,2,1
1552342138.2830927,2,1
1552342141.9948335,4,1
1552342142.2799666,2,1
1552342144.1342492,4,1
1552342144.6343508,2,1
1552342155.9438956,4,1
1552342156.455014,4,2
1552342156.5029044,2,1
1552342156.5167243,2,1
1552342160.38928,4,1
1552342160.9004169,4,2
1552342160.9555135,2,1
1552342164.627459,4,1
1552342165.1385384,4,2
1552342165.393953,4,1
1552342165.9051347,4,2
1552342166.160699,4,1
1552342166.6716251,4,2
1552342166.9270723,4,1
1552342167.4381394,4,2
1552342167.4949822,2,1
1552342167.5099983,2,1
1552342171.1515157,4,1
1552342171.6639166,4,2
1552342171.9193084,4,1
1552342172.1799595,2,1
1552342173.311402,4,1
1552342173.8225217,4,2
1552342174.0780814,4,1
1552342174.5888374,4,2
1552342174.6630845,2,1
1552342176.5061896,4,1
1552342176.7650635,2,1
1552342181.1302269,4,1
1552342181.6411633,4,2
1552342181.8965616,4,1
1552342182.407626,4,2
1552342182.5391915,2,1
1552342182.5510588,2,1
1552342184.10843,4,1
1552342184.6202514,4,2
1552342184.876258,4,1
1552342185.3879566,4,2
1552342185.643648,4,1
1552342186.1549566,4,2
1552342186.3214667,2,1
1552342187.5986714,4,1
1552342188.1097832,4,2
1552342188.3655064,4,1
1552342188.8764548,4,2
1552342189.1320758,4,1
1552342189.5954075,2,1
1552342193.2325428,4,1
1552342193.7301633,2,1
1552342197.4957325,4,1
1552342197.773175,2,1
1552342201.8658834,4,1
1552342202.342889,2,1
1552342203.9882932,4,1
1552342204.4993358,4,2
1552342204.755089,4,1
1552342205.028905,2,1
1552342206.6175706,4,1
1552342206.8594952,2,1
1552342208.5517933,4,1
1552342209.0628483,4,2
1552342209.1520088,2,1
1552342210.418635,4,1
1552342210.929766,4,2
1552342211.0076845,2,1
1552342212.267047,4,1
1552342212.778061,4,2
1552342213.0334668,4,1
1552342213.5443738,4,2
1552342213.800132,4,1
1552342214.3109596,4,2
1552342214.5663831,4,1
1552342215.0772107,4,2
1552342215.3328366,4,1
1552342215.8437376,4,2
1552342216.099127,4,1
1552342216.6100514,4,2
1552342216.865701,4,1
1552342217.376567,4,2
1552342217.6321409,4,1
1552342218.1431675,4,2
1552342218.1445658,2,1
1552342219.5605755,4,1
1552342220.0715408,4,2
1552342220.2015302,2,1
1552342223.8136215,4,1
1552342224.3246822,4,2
1552342224.5800056,4,1
1552342225.0909002,4,2
1552342225.346524,4,1
1552342225.8574026,4,2
1552342225.896957,2,1
1552342226.18952,2,1
1552342228.8289006,4,1
1552342229.3400314,4,2
1552342229.5954814,4,1
1552342230.1061573,4,2
1552342230.233439,2,1
1552342235.0811675,4,1
1552342235.5920992,4,2
1552342235.8476367,4,1
1552342236.3589056,4,2
1552342236.6142764,4,1
1552342237.1250975,4,2
1552342237.3806903,4,1
1552342237.8569205,2,1
1552342240.1759176,4,1
1552342240.6871822,4,2
1552342240.9427025,4,1
1552342241.4539366,4,2
1552342241.5486877,2,1
1552342243.5857768,4,1
1552342244.097001,4,2
1552342244.3525283,4,1
1552342244.863437,4,2
1552342245.1188924,4,1
1552342245.6298594,4,2
1552342245.8854272,4,1
1552342246.3963172,4,2
1552342246.6518207,4,1
1552342247.1626978,4,2
1552342247.4182622,4,1
1552342247.6441865,2,1
1552342251.3139791,4,1
1552342251.8250284,4,2
1552342252.0804124,4,1
1552342252.591223,4,2
1552342252.846942,4,1
1552342253.3578546,4,2
1552342253.6132574,4,1
1552342254.1240804,4,2
1552342254.3797238,4,1
1552342254.890636,4,2
1552342254.9513273,2,1
1552342258.077262,4,1
1552342258.5884502,4,2
1552342258.8442514,4,1
1552342259.3553655,4,2
1552342259.6107929,4,1
1552342260.1216986,4,2
1552342260.3774128,4,1
1552342260.8883126,4,2
1552342261.1439838,4,1
1552342261.6552365,4,2
1552342261.910777,4,1
1552342262.42162,4,2
1552342262.6771045,4,1
1552342263.1881602,4,2
1552342263.4436853,4,1
1552342263.9541543,2,1
1552342265.8392808,4,1
1552342266.3504767,4,2
1552342266.605967,4,1
1552342267.1168165,4,2
1552342267.3723803,4,1
1552342267.883489,4,2
1552342268.1388934,4,1
1552342268.649911,4,2
1552342268.9056575,4,1
1552342269.2118273,2,1
1552342271.1071942,4,1
1552342271.6183002,4,2
1552342271.8738973,4,1
1552342272.3851123,4,2
1552342272.6405149,4,1
1552342273.1514618,4,2
1552342273.4070373,4,1
1552342273.918127,4,2
1552342274.1735601,4,1
1552342274.6844633,4,2
1552342274.9400332,4,1
1552342275.4510725,4,2
1552342275.5200794,2,1
1552342280.0100412,4,1
1552342280.521198,4,2
1552342280.776818,4,1
1552342281.2879927,4,2
1552342281.543419,4,1
1552342282.054464,4,2
1552342282.3101757,4,1
1552342282.8213642,4,2
1552342283.0768313,4,1
1552342283.570615,2,1
1552342287.6412027,4,1
1552342288.152233,4,2
1552342288.4078224,4,1
1552342288.765269,2,1
1552342290.6771936,4,1
1552342291.1882172,4,2
1552342291.4437172,4,1
1552342291.9547162,4,2
1552342292.2100866,4,1
