All stim.
[979, 980, 981, 982, 983, 984, 985, 986]
Reward stim.
[979, 981, 983, 985]
1551213697.2853262,983,0,0,0
1551213697.3018084,983,0,0,0
1551213697.3182213,983,0,0,0
1551213697.3340588,983,0,0,0
1551213697.349572,983,0,0,0
1551213697.3661327,983,0,0,0
1551213697.3817468,983,0,0,0
1551213697.3981535,983,0,0,0
1551213697.4135392,983,0,0,0
1551213697.4298718,983,0,0,0
1551213697.4463365,983,0,0,0
1551213697.4627504,983,0,0,0
1551213697.4790661,983,0,0,0
1551213697.4945018,983,0,0,0
1551213697.5109627,983,0,0,0
1551213697.5267015,983,0,0,0
1551213697.5430992,983,0,0,0
1551213697.5586703,983,0,0,0
1551213697.5749996,983,0,0,0
1551213697.5904262,983,0,0,0
1551213697.6069286,983,0,0,0
1551213697.6233125,983,0,0,0
1551213697.639666,983,0,0,0
1551213697.6561487,983,0,0,0
1551213697.671559,983,0,0,0
1551213697.687933,983,0,0,0
1551213697.704288,983,0,0,0
1551213697.7207222,983,0,0,0
1551213697.7364073,983,0,0,0
1551213697.75289,983,0,0,0
1551213697.7683766,983,0,0,0
1551213697.784755,983,0,0,0
1551213697.801365,983,0,0,0
1551213697.8179002,983,0,0,0
1551213697.834364,983,0,0,0
1551213697.8508544,983,0,0,0
1551213697.866669,983,0,0,0
1551213697.8824058,983,0,0,0
1551213697.8989387,983,0,0,0
1551213697.9144125,983,0,0,0
1551213697.9309788,983,0,0,0
1551213697.9464786,983,0,0,0
1551213697.9629555,983,0,0,0
1551213697.9783838,983,0,0,0
1551213697.994902,983,0,0,0
1551213698.0097303,983,0,0,0
1551213698.025606,983,0,0,0
1551213698.0414457,983,0,0,0
1551213698.0580533,983,0,0,0
1551213698.0735817,983,0,0,0
1551213698.0900187,983,0,0,0
1551213698.1055613,983,0,0,0
1551213698.1222312,983,0,0,0
1551213698.137845,983,0,0,0
1551213698.1543977,983,0,0,0
1551213698.1711018,983,0,0,0
1551213698.186751,983,0,0,0
1551213698.2032533,983,0,0,0
1551213698.2187095,983,0,0,0
1551213698.2351682,983,0,0,0
1551213698.2507641,983,0,0,0
1551213698.2673051,983,0,0,0
1551213698.283796,983,0,0,0
1551213698.3003316,983,0,0,0
1551213698.3168614,983,0,0,0
1551213698.3333313,983,0,0,0
1551213698.3497124,983,0,0,0
1551213698.366207,983,0,0,0
1551213698.3816304,983,0,0,0
1551213698.3982742,983,0,0,0
1551213698.413666,983,0,0,0
1551213698.4301069,983,0,0,0
1551213698.445558,983,0,0,0
1551213698.461988,983,0,0,0
1551213698.477599,983,0,0,0
1551213698.4943027,983,0,0,0
1551213698.5109568,983,0,0,0
1551213698.5264616,983,0,0,0
1551213698.5428302,983,0,0,0
1551213698.5592623,983,0,0,0
1551213698.574726,983,0,0,0
1551213698.5912411,983,0,0,0
1551213698.6067147,983,0,0,0
1551213698.6230993,983,0,0,0
1551213698.6385732,983,0,0,0
1551213698.654902,983,0,0,0
1551213698.6704652,983,0,0,0
1551213698.6872249,983,0,0,0
1551213698.702782,983,0,0,0
1551213698.71921,983,0,0,0
1551213698.7500465,980,0,0,0
1551213698.7636425,980,0,0,0
1551213698.7802029,980,0,0,0
1551213698.795722,980,0,0,0
1551213698.8121772,980,0,0,0
1551213698.827694,980,0,0,0
1551213698.84414,980,0,0,0
1551213698.8595922,980,0,0,0
1551213698.8761954,980,0,0,0
1551213698.8916707,980,0,0,0
1551213698.907432,980,0,0,0
1551213698.9238636,980,0,0,0
1551213698.9393854,980,0,0,0
1551213698.9557278,980,0,0,0
1551213698.972211,980,0,0,0
1551213698.987696,980,0,0,0
1551213699.0031116,980,0,0,0
1551213699.0184786,980,0,0,0
1551213699.034879,980,0,0,0
1551213699.051313,980,0,0,0
1551213699.0677106,980,0,0,0
1551213699.0841277,980,0,0,0
1551213699.0995545,980,0,0,0
1551213699.116069,980,0,0,0
1551213699.1315486,980,0,0,0
1551213699.147996,980,0,0,0
1551213699.1643953,980,0,0,0
1551213699.18087,980,0,0,0
1551213699.1963842,980,0,0,0
1551213699.2130508,980,0,0,0
1551213699.2285292,980,0,0,0
1551213699.245008,980,0,0,0
1551213699.2604349,980,0,0,0
1551213699.276975,980,0,0,0
1551213699.2924843,980,0,0,0
1551213699.3090308,980,0,0,0
1551213699.3245015,980,0,0,0
1551213699.3410294,980,0,0,0
1551213699.3566163,980,0,0,0
1551213699.3730772,980,0,0,0
1551213699.3884907,980,0,0,0
1551213699.404917,980,0,0,0
1551213699.4204016,980,0,0,0
1551213699.4369059,980,0,0,0
1551213699.453355,980,0,0,0
1551213699.469668,980,0,0,0
1551213699.4861274,980,0,0,0
1551213699.5014865,980,0,0,0
1551213699.5180988,980,0,0,0
1551213699.533517,980,0,0,0
1551213699.5499306,980,0,0,0
1551213699.5663047,980,0,0,0
1551213699.5827022,980,0,0,0
1551213699.5990927,980,0,0,0
1551213699.6144369,980,0,0,0
1551213699.6309595,980,0,0,0
1551213699.6464453,980,0,0,0
1551213699.6628354,980,0,0,0
1551213699.6791887,980,0,0,0
1551213699.6946335,980,0,0,0
1551213699.7110813,980,0,0,0
1551213699.7265818,980,0,0,0
1551213699.742957,980,0,0,0
1551213699.759344,980,0,0,0
1551213699.775704,980,0,0,0
1551213699.7921968,980,0,0,0
1551213699.8076308,980,0,0,0
1551213699.8241074,980,0,0,0
1551213699.839543,980,0,0,0
1551213699.8562663,980,0,0,0
1551213699.8717632,980,0,0,0
1551213699.8881743,980,0,0,0
1551213699.9035597,980,0,0,0
1551213699.9199455,980,0,0,0
1551213699.935443,980,0,0,0
1551213699.9518936,980,0,0,0
1551213699.968363,980,0,0,0
1551213699.984771,980,0,0,0
1551213700.0012841,980,0,0,0
1551213700.0177255,980,0,0,0
1551213700.0341244,980,0,0,0
1551213700.0496054,980,0,0,0
1551213700.0660958,980,0,0,0
1551213700.0815105,980,0,0,0
1551213700.0979764,980,0,0,0
1551213700.113388,980,0,0,0
1551213700.1297653,980,0,0,0
1551213700.1462955,980,0,0,0
1551213700.1637383,980,0,0,0
1551213700.1796002,980,0,0,0
1551213700.1954262,980,0,0,0
1551213700.211905,980,0,0,0
1551213700.2274876,980,0,0,0
1551213700.2599213,985,0,0,0
1551213700.2744853,985,0,0,0
1551213700.2911892,985,0,0,0
1551213700.307008,985,0,0,0
1551213700.3226166,985,0,0,0
1551213700.3389187,985,0,0,0
1551213700.3550308,985,0,0,0
1551213700.3711107,985,0,0,0
1551213700.3868535,985,0,0,0
1551213700.402835,985,0,0,0
1551213700.4192655,985,0,0,0
1551213700.4345963,985,0,0,0
1551213700.4508812,985,0,0,0
1551213700.4669154,985,0,0,0
1551213700.4830887,985,0,0,0
1551213700.4988997,985,0,0,0
1551213700.5146544,985,0,0,0
1551213700.530485,985,0,0,0
1551213700.5473146,985,0,0,0
1551213700.5640242,985,0,0,0
1551213700.5798993,985,0,0,0
1551213700.5958166,985,0,0,0
1551213700.6118717,985,0,0,0
1551213700.6277108,985,0,0,0
1551213700.6434739,985,0,0,0
1551213700.6602857,985,0,0,0
1551213700.677118,985,0,0,0
1551213700.692832,985,0,0,0
1551213700.7084816,985,0,0,0
1551213700.7252991,985,0,0,0
1551213700.7411232,985,0,0,0
1551213700.7569778,985,0,0,0
1551213700.7727838,985,0,0,0
1551213700.788742,985,0,0,0
1551213700.8045077,985,0,0,0
1551213700.8204348,985,0,0,0
1551213700.837322,985,0,0,0
1551213700.8541653,985,0,0,0
1551213700.8696454,985,0,0,0
1551213700.8857262,985,0,0,0
1551213700.901456,985,0,0,0
1551213700.9175072,985,0,0,0
1551213700.9342897,985,0,0,0
1551213700.9511523,985,0,0,0
1551213700.9668653,985,0,0,0
1551213700.9826753,985,0,0,0
1551213700.998438,985,0,0,0
1551213701.0141916,985,0,0,0
1551213701.0300472,985,0,0,0
1551213701.0457819,985,0,0,0
1551213701.0614727,985,0,0,0
1551213701.0782914,985,0,0,0
1551213701.0949466,985,0,0,0
1551213701.1107254,985,0,0,0
1551213701.1265101,985,0,0,0
1551213701.1427448,985,0,0,0
1551213701.1595337,985,0,0,0
1551213701.1764333,985,0,0,0
1551213702.0654101,985,1,1,0
1551213702.0655162,985,1,1,0
1551213702.0655825,985,1,1,0
1551213702.065645,985,1,1,0
1551213702.0657065,985,1,1,0
1551213702.065768,985,1,1,0
1551213702.065828,985,1,1,0
1551213702.0658882,985,1,1,0
1551213702.0659494,985,1,1,0
1551213702.0660102,985,1,1,0
1551213702.0660708,985,1,1,0
1551213702.0661378,985,1,1,0
1551213702.0662124,985,1,1,0
1551213702.0662742,985,1,1,0
1551213702.0663352,985,1,1,0
1551213702.066396,985,1,1,0
1551213702.0664556,985,1,1,0
1551213702.0665157,985,1,1,0
1551213702.066576,985,1,1,0
1551213702.0666358,985,1,1,0
1551213702.0666962,985,1,1,0
1551213702.0667562,985,1,1,0
1551213702.0668163,985,1,1,0
1551213702.066877,985,1,1,0
1551213702.0669365,985,1,1,0
1551213702.0669973,985,1,1,0
1551213702.0671067,985,1,1,0
1551213702.0671747,985,1,1,0
1551213702.0672367,985,1,1,0
1551213702.0672972,985,1,1,0
1551213702.0673578,985,1,1,0
1551213702.0674183,985,1,1,0
1551213702.0674782,985,1,1,0
1551213702.0675383,985,1,1,0
1551213702.0675986,985,1,1,0
1551213702.0676587,985,1,1,0
1551213702.0677197,985,1,1,0
1551213702.06778,985,1,1,0
1551213702.06784,985,1,1,0
1551213702.067899,985,1,1,0
1551213702.0679584,985,1,1,0
1551213702.0680192,985,1,1,0
1551213702.0680797,985,1,1,0
1551213702.0681407,985,1,1,0
1551213702.0682013,985,1,1,0
1551213702.0682714,985,1,1,0
1551213702.0683334,985,1,1,0
1551213702.068394,985,1,1,0
1551213702.0684533,985,1,1,0
1551213702.068513,985,1,1,0
1551213702.0685713,985,1,1,0
1551213702.0686312,985,1,1,0
1551213702.0686908,985,1,1,0
1551213702.0687501,985,1,1,0
1551213702.06881,985,1,1,0
1551213702.0688686,985,1,1,0
1551213702.0689287,985,1,1,0
1551213702.0689886,985,1,1,0
1551213702.069048,985,1,1,0
1551213702.0691228,985,1,1,0
1551213702.0691962,985,1,1,0
1551213702.0692587,985,1,1,0
1551213702.0693195,985,1,1,0
1551213702.0693798,985,1,1,0
1551213702.0694396,985,1,1,0
1551213702.0695002,985,1,1,0
1551213702.0695598,985,1,1,0
1551213702.06962,985,1,1,0
1551213702.0696785,985,1,1,0
1551213702.0697386,985,1,1,0
1551213702.0697985,985,1,1,0
1551213702.069858,985,1,1,0
1551213702.0699172,985,1,1,0
1551213702.069977,985,1,1,0
1551213702.0700357,985,1,1,0
1551213702.0700953,985,1,1,0
1551213702.070155,985,1,1,0
1551213702.0702133,985,1,1,0
1551213702.0702736,985,1,1,0
1551213702.0703332,985,1,1,0
1551213702.070393,985,1,1,0
1551213702.070452,985,1,1,0
1551213702.0705109,985,1,1,0
1551213702.0705712,985,1,1,0
1551213702.070631,985,1,1,0
1551213702.0706904,985,1,1,0
1551213702.0707502,985,1,1,0
1551213702.070811,985,1,1,0
1551213702.0708702,985,1,1,0
1551213702.07093,985,1,1,0
1551213702.0709891,985,1,1,0
1551213702.0710495,985,1,1,0
1551213702.0711088,985,1,1,0
1551213702.0711687,985,1,1,0
1551213702.0712285,985,1,1,0
1551213702.0712883,985,1,1,0
1551213702.0713482,985,1,1,0
1551213702.071408,985,1,1,0
1551213702.071467,985,1,1,0
1551213702.071526,985,1,1,0
1551213702.0715847,985,1,1,0
1551213702.0716445,985,1,1,0
1551213702.0717049,985,1,1,0
1551213702.071765,985,1,1,0
1551213702.0718236,985,1,1,0
1551213702.0718834,985,1,1,0
1551213702.0719433,985,1,1,0
1551213702.0720031,985,1,1,0
1551213702.0720797,985,1,1,0
1551213702.0721424,985,1,1,0
1551213702.0722027,985,1,1,0
1551213702.0722635,985,1,1,0
1551213702.0723393,985,1,1,0
1551213702.0724018,985,1,1,0
1551213702.0725129,985,1,1,0
1551213702.0725753,985,1,1,0
1551213702.072636,985,1,1,0
1551213702.0726953,985,1,1,0
1551213702.0727553,985,1,1,0
1551213702.0728157,985,1,1,0
1551213702.0728755,985,1,1,0
1551213702.0729353,985,1,1,0
1551213702.0729964,985,1,1,0
1551213702.073057,985,1,1,0
1551213702.0731153,985,1,1,0
1551213702.0731757,985,1,1,0
1551213702.0732358,985,1,1,0
1551213702.0732958,985,1,1,0
1551213702.0733557,985,1,1,0
1551213702.0734155,985,1,1,0
1551213702.0734754,985,1,1,0
1551213702.073536,985,1,1,0
1551213702.0735953,985,1,1,0
1551213702.0736556,985,1,1,0
1551213702.073715,985,1,1,0
1551213702.0737743,985,1,1,0
1551213702.0738344,985,1,1,0
1551213702.0738947,985,1,1,0
1551213702.073955,985,1,1,0
1551213702.0740142,985,1,1,0
1551213702.0740752,985,1,1,0
1551213702.0741358,985,1,1,0
1551213702.074196,985,1,1,0
1551213702.0742557,985,1,1,0
1551213702.0743155,985,1,1,0
1551213702.0743754,985,1,1,0
1551213702.074435,985,1,1,0
1551213702.0744941,985,1,1,0
1551213702.0745537,985,1,1,0
1551213702.0746138,985,1,1,0
1551213702.0746737,985,1,1,0
1551213702.074734,985,1,1,0
1551213702.0747926,985,1,1,0
1551213702.0748522,985,1,1,0
1551213702.0749123,985,1,1,0
1551213702.0749724,985,1,1,0
1551213702.075032,985,1,1,0
1551213702.0750904,985,1,1,0
1551213702.0751507,985,1,1,0
1551213702.0752113,985,1,1,0
1551213702.075271,985,1,1,0
1551213702.0753288,985,1,1,0
1551213702.075389,985,1,1,0
1551213702.075447,985,1,1,0
1551213702.0755053,985,1,1,0
1551213702.0755641,985,1,1,0
1551213702.075624,985,1,1,0
1551213702.075683,985,1,1,0
1551213702.075742,985,1,1,0
1551213702.0758004,985,1,1,0
1551213702.07586,985,1,1,0
1551213702.0759187,985,1,1,0
1551213702.0759833,985,1,1,0
1551213702.0760446,985,1,1,0
1551213702.0761049,985,1,1,0
1551213702.0761645,985,1,1,0
1551213702.076236,985,1,1,0
1551213702.076295,985,1,1,0
1551213702.0763543,985,1,1,0
1551213702.076414,985,1,1,0
1551213702.0764728,985,1,1,0
1551213702.0765333,985,1,1,0
1551213702.0765934,985,1,1,0
1551213702.0766528,985,1,1,0
1551213702.0767124,985,1,1,0
1551213702.0767722,985,1,1,0
1551213702.0768318,985,1,1,0
1551213702.0768917,985,1,1,0
1551213702.076951,985,1,1,0
1551213702.0770097,985,1,1,0
1551213702.0770836,985,1,1,0
1551213702.0771458,985,1,1,0
1551213702.0772204,985,1,1,0
1551213702.0772815,985,1,1,0
1551213702.0773413,985,1,1,0
1551213702.0774014,985,1,1,0
1551213702.0774612,985,1,1,0
1551213702.0775208,985,1,1,0
