All stim.
[842, 843, 844, 845, 686, 687, 688, 689, 690, 691, 692, 693]
Reward stim.
[842, 844, 686, 688, 690, 692]
PiReceivePC sync.
1558039408.2569656
PiSendPC sync.
1558039408.2600996
time,whichstim,iftouch,ifreward,ifout
1558039408.2787697,0,0,0,0
1558039408.3133285,0,0,0,0
1558039408.33025,0,0,0,0
1558039408.3470275,0,0,0,0
1558039408.3638027,0,0,0,0
1558039408.3806472,0,0,0,0
1558039408.39745,0,0,0,0
1558039408.4142544,0,0,0,0
1558039408.431085,0,0,0,0
1558039408.4478807,0,0,0,0
1558039408.4646976,0,0,0,0
1558039408.4815102,0,0,0,0
1558039408.4983168,0,0,0,0
1558039408.515448,0,0,0,0
1558039408.532241,0,0,0,0
1558039408.5490859,0,0,0,0
1558039408.5658422,0,0,0,0
1558039408.582774,0,0,0,0
1558039408.5996401,0,0,0,0
1558039408.6164422,0,0,0,0
1558039408.6332855,0,0,0,0
1558039408.6501892,0,0,0,0
1558039408.6669505,0,0,0,0
1558039408.683757,0,0,0,0
1558039408.7006347,0,0,0,0
1558039408.7174218,0,0,0,0
1558039408.7342598,0,0,0,0
1558039408.751112,0,0,0,0
1558039408.7679517,0,0,0,0
1558039408.784811,0,0,0,0
1558039408.8016367,0,0,0,0
1558039408.8184667,0,0,0,0
1558039408.8352923,0,0,0,0
1558039408.852143,0,0,0,0
1558039408.8689368,0,0,0,0
1558039408.885735,0,0,0,0
1558039408.9025526,0,0,0,0
1558039408.919425,0,0,0,0
1558039408.9362288,0,0,0,0
1558039408.9530892,0,0,0,0
1558039408.9699898,0,0,0,0
1558039408.9868126,0,0,0,0
1558039409.003674,0,0,0,0
1558039409.0205886,0,0,0,0
1558039409.037367,0,0,0,0
1558039409.0542989,0,0,0,0
1558039409.071189,0,0,0,0
1558039409.0879922,0,0,0,0
1558039409.1048536,0,0,0,0
1558039409.1216948,0,0,0,0
1558039409.1385193,0,0,0,0
1558039409.1553497,0,0,0,0
1558039409.172168,0,0,0,0
1558039409.188983,0,0,0,0
1558039409.2057629,0,0,0,0
1558039409.2226148,0,0,0,0
1558039409.2394898,0,0,0,0
1558039409.2563045,0,0,0,0
1558039409.2731938,0,0,0,0
1558039409.2901242,0,0,0,0
1558039409.3069236,0,0,0,0
1558039409.323821,0,0,0,0
1558039409.3406746,0,0,0,0
1558039409.3574836,0,0,0,0
1558039409.3743198,0,0,0,0
1558039409.3911576,0,0,0,0
1558039409.4080086,0,0,0,0
1558039409.4248805,0,0,0,0
1558039409.4416962,0,0,0,0
1558039409.4585476,0,0,0,0
1558039409.4753864,0,0,0,0
1558039409.4922864,0,0,0,0
1558039409.509142,0,0,0,0
1558039409.5259092,0,0,0,0
1558039409.5427327,0,0,0,0
1558039409.5596218,0,0,0,0
1558039409.576432,0,0,0,0
1558039409.593307,0,0,0,0
1558039409.610209,0,0,0,0
1558039409.62712,0,0,0,0
1558039409.6440208,0,0,0,0
1558039409.660878,0,0,0,0
1558039409.677687,0,0,0,0
1558039409.6945267,0,0,0,0
1558039409.7115822,0,0,0,0
1558039409.728407,0,0,0,0
1558039409.7452426,0,0,0,0
1558039409.762049,0,0,0,0
1558039409.7788746,0,0,0,0
1558039409.7955983,0,0,0,0
1558039409.8124168,0,0,0,0
1558039409.829292,0,0,0,0
1558039409.846069,0,0,0,0
1558039409.862901,0,0,0,0
1558039409.879804,0,0,0,0
1558039409.8965888,0,0,0,0
1558039409.9134045,0,0,0,0
1558039409.9302888,0,0,0,0
1558039409.9470735,0,0,0,0
1558039409.9638894,0,0,0,0
1558039409.9807184,0,0,0,0
1558039409.9974976,0,0,0,0
1558039410.014323,0,0,0,0
1558039410.0311677,0,0,0,0
1558039410.047991,0,0,0,0
1558039410.0648105,0,0,0,0
1558039410.0816123,0,0,0,0
1558039410.0984185,0,0,0,0
1558039410.1152368,0,0,0,0
1558039410.1320348,0,0,0,0
1558039410.1488874,0,0,0,0
1558039410.1656559,0,0,0,0
1558039410.1824882,0,0,0,0
1558039410.1993651,0,0,0,0
1558039410.2161582,0,0,0,0
1558039410.2330742,0,0,0,0
1558039410.2500002,0,0,0,0
1558039410.2667973,0,0,0,0
1558039410.283617,0,0,0,0
1558039410.3005002,0,0,0,0
1558039410.3173177,0,0,0,0
1558039410.334156,0,0,0,0
1558039410.3509848,0,0,0,0
1558039410.367831,0,0,0,0
1558039410.3846874,0,0,0,0
1558039410.4015086,0,0,0,0
1558039410.419434,0,0,0,0
1558039410.4354093,0,0,0,0
1558039410.4522176,0,0,0,0
1558039410.4690802,0,0,0,0
1558039410.4858558,0,0,0,0
1558039410.5026839,0,0,0,0
1558039410.519576,0,0,0,0
1558039410.5363917,0,0,0,0
1558039410.5532393,0,0,0,0
1558039410.5701396,0,0,0,0
1558039410.586948,0,0,0,0
1558039410.6037767,0,0,0,0
1558039410.6206453,0,0,0,0
1558039410.6374698,0,0,0,0
1558039410.6543314,0,0,0,0
1558039410.6713154,0,0,0,0
1558039410.6881404,0,0,0,0
1558039410.7050166,0,0,0,0
1558039410.72184,0,0,0,0
1558039410.7386415,0,0,0,0
1558039410.7554739,0,0,0,0
1558039410.7722795,0,0,0,0
1558039410.7891545,0,0,0,0
1558039410.8059576,0,0,0,0
1558039410.822763,0,0,0,0
1558039410.8396263,0,0,0,0
1558039410.8564289,0,0,0,0
1558039410.873262,0,0,0,0
1558039410.890145,0,0,0,0
1558039410.9069982,0,0,0,0
1558039410.9238482,0,0,0,0
1558039410.9407067,0,0,0,0
1558039410.957519,0,0,0,0
1558039410.9744284,0,0,0,0
1558039410.9912398,0,0,0,0
1558039411.0080862,0,0,0,0
1558039411.0249512,0,0,0,0
1558039411.0417762,0,0,0,0
1558039411.0586185,0,0,0,0
1558039411.0754554,0,0,0,0
1558039411.0922775,0,0,0,0
1558039411.109108,0,0,0,0
1558039411.125912,0,0,0,0
1558039411.1427395,0,0,0,0
1558039411.1596074,0,0,0,0
1558039411.1764224,0,0,0,0
1558039411.1932685,0,0,0,0
1558039411.2101173,0,0,0,0
1558039411.226932,0,0,0,0
1558039411.243737,0,0,0,0
1558039411.2605534,0,0,0,0
1558039411.277344,0,0,0,0
1558039411.2942123,0,0,0,0
1558039411.3110247,0,0,0,0
1558039411.327844,0,0,0,0
1558039411.3446708,0,0,0,0
1558039411.3614662,0,0,0,0
