All stim.
[957, 958, 959, 960, 961, 962, 963, 964]
Reward stim.
[957, 959, 961, 963]
PiReceivePC sync.
1552324819.0168471
PiSendPC sync.
1552324819.0169365
time,whichstim,iftouch,ifreward,ifout
1552324819.017047,0,0,0,0
1552324819.051959,0,0,0,0
1552324819.0750687,0,0,0,0
1552324819.092796,0,0,0,0
1552324819.110662,0,0,0,0
1552324819.1278298,0,0,0,0
1552324819.14509,0,0,0,0
1552324819.1621926,0,0,0,0
1552324819.1804054,0,0,0,0
1552324819.1979306,0,0,0,0
1552324819.2167652,0,0,0,0
1552324819.2345035,0,0,0,0
1552324819.2522388,0,0,0,0
1552324819.269896,0,0,0,0
1552324819.2870057,0,0,0,0
1552324819.3050835,0,0,0,0
1552324819.3227348,0,0,0,0
1552324819.3407688,0,0,0,0
1552324819.3584666,0,0,0,0
1552324819.3775096,0,0,0,0
1552324819.395068,0,0,0,0
1552324819.4184062,0,0,0,0
1552324819.4359918,0,0,0,0
1552324819.4532192,0,0,0,0
1552324819.474587,0,0,0,0
1552324819.4923165,0,0,0,0
1552324819.5146742,0,0,0,0
1552324819.5315173,0,0,0,0
1552324819.5488284,0,0,0,0
1552324819.5658119,0,0,0,0
1552324819.5857766,0,0,0,0
1552324819.6027725,0,0,0,0
1552324819.6197941,0,0,0,0
1552324819.6370866,0,0,0,0
1552324819.65402,0,0,0,0
1552324819.6714363,0,0,0,0
1552324819.688538,0,0,0,0
1552324819.7106528,0,0,0,0
1552324819.728018,0,1,0,0
1552324819.7282531,962,0,0,0
1552324819.7593343,962,0,0,0
1552324819.7748325,962,0,0,0
1552324819.7952511,962,0,0,0
1552324819.810797,962,0,0,0
1552324819.8266752,962,0,0,0
1552324819.8431814,962,0,0,0
1552324819.8592439,962,0,0,0
1552324819.8746023,962,0,0,0
1552324819.8905885,962,0,0,0
1552324819.9070914,962,0,0,0
1552324819.922835,962,0,0,0
1552324819.9392812,962,0,0,0
1552324819.9555018,962,0,0,0
1552324819.9720006,962,0,0,0
1552324819.9898624,962,0,0,0
1552324820.0129716,962,0,0,0
1552324820.031428,962,0,0,0
1552324820.0544198,962,0,0,0
1552324820.0732064,962,0,0,0
1552324820.0884767,962,0,0,0
1552324820.1051576,962,0,0,0
1552324820.1213546,962,0,0,0
1552324820.1373448,962,0,0,0
1552324820.1562726,962,0,0,0
1552324820.1715448,962,0,0,0
1552324820.1879745,962,0,0,0
1552324820.2041292,962,0,0,0
1552324820.219616,962,0,0,0
1552324820.2396948,962,0,0,0
1552324820.2558732,962,0,0,0
1552324820.2722213,962,0,0,0
1552324820.2879522,962,0,0,0
1552324820.3038049,962,0,0,0
1552324820.3233654,962,0,0,0
1552324820.340351,962,0,0,0
1552324820.3573358,962,0,0,0
1552324820.3740325,962,0,0,0
1552324820.3901508,962,0,0,0
1552324820.4073093,962,0,0,0
1552324820.4224985,962,0,0,0
1552324820.4385684,962,0,0,0
1552324820.4546518,962,0,0,0
1552324820.4710388,962,0,0,0
1552324820.4905581,962,0,0,0
1552324820.5066757,962,0,0,0
1552324820.5228524,962,0,0,0
1552324820.5385356,962,0,0,0
1552324820.5552661,962,0,0,0
1552324820.5739105,962,0,0,0
1552324820.5900652,962,0,0,0
1552324820.6058614,962,0,0,0
1552324820.6220932,962,0,0,0
1552324820.6376278,962,0,0,0
1552324820.6560426,962,0,0,0
1552324820.6716087,962,0,0,0
1552324820.6882935,962,0,0,0
1552324820.7045498,962,0,0,0
1552324820.7220976,962,0,0,0
1552324820.7396245,962,0,0,0
1552324820.755495,962,0,0,0
1552324820.7714367,962,0,0,0
1552324820.7877467,962,0,0,0
1552324820.8036582,962,0,0,0
1552324820.8233469,962,0,0,0
1552324820.8391428,962,0,0,0
1552324820.8551402,962,0,0,0
1552324820.87065,962,0,0,0
1552324820.8868883,962,0,0,0
1552324820.9067922,962,0,0,0
1552324820.922656,962,0,0,0
1552324820.9386306,962,0,0,0
1552324820.9550443,962,0,0,0
1552324820.970802,962,0,0,0
1552324820.990216,962,0,0,0
1552324821.0051165,962,0,0,0
1552324821.0211275,962,0,0,0
1552324821.036673,962,0,0,0
1552324821.0530434,962,0,0,0
1552324821.0688736,962,0,0,0
1552324821.0845847,962,0,0,0
1552324821.100786,962,0,0,0
1552324821.1165857,962,0,0,0
1552324821.1326356,962,0,0,0
1552324821.1483762,962,0,0,0
1552324821.164932,962,0,0,0
1552324821.1808066,962,0,0,0
1552324821.1989355,962,0,0,0
1552324821.215349,962,0,0,0
1552324821.2318442,962,0,0,0
1552324821.2479813,962,0,0,0
1552324821.2636108,962,0,0,0
1552324821.2824554,962,0,0,0
1552324821.2988389,962,0,0,0
1552324821.3143897,962,0,0,0
1552324821.3304563,962,0,0,0
1552324821.3470821,962,0,0,0
1552324821.365446,962,0,0,0
1552324821.3817837,962,0,0,0
1552324821.3983324,962,0,0,0
1552324821.414547,962,0,0,0
1552324821.4312043,962,0,0,0
1552324821.4492466,962,0,0,0
1552324821.4649444,962,0,0,0
1552324821.4808493,962,0,0,0
1552324821.4969108,962,0,0,0
1552324821.512475,962,0,0,0
1552324821.5290089,962,0,0,0
1552324821.545256,962,0,0,0
