All stim.
[957, 958, 959, 960, 961, 962, 963, 964]
Reward stim.
[957, 959, 961, 963]
1551652381.562054,964,0,0,0
1551652381.57866,964,0,0,0
1551652381.5947845,964,0,0,0
1551652381.6110356,964,0,0,0
1551652381.627566,964,0,0,0
1551652381.645871,964,0,0,0
1551652381.6615403,964,0,0,0
1551652381.6780503,964,0,0,0
1551652381.6947832,964,0,0,0
1551652381.710324,964,0,0,0
1551652381.7268708,964,0,0,0
1551652381.7423592,964,0,0,0
1551652381.7590072,964,0,0,0
1551652381.7754686,964,0,0,0
1551652381.7912526,964,0,0,0
1551652381.8071182,964,0,0,0
1551652381.8232274,964,0,0,0
1551652381.8392286,964,0,0,0
1551652381.855185,964,0,0,0
1551652381.889175,964,0,0,0
1551652381.9058995,964,0,0,0
1551652381.9215865,964,0,0,0
1551652381.9372387,964,0,0,0
1551652381.9531815,964,0,0,0
1551652381.9699376,964,0,0,0
1551652381.9856718,964,0,0,0
1551652382.0013862,964,0,0,0
1551652382.0170884,964,0,0,0
1551652382.0338788,964,0,0,0
1551652382.0495458,964,0,0,0
1551652382.0652812,964,0,0,0
1551652382.0819314,964,0,0,0
1551652382.0976086,964,0,0,0
1551652382.113406,964,0,0,0
1551652382.1291368,964,0,0,0
1551652382.14575,964,0,0,0
1551652382.1615753,964,0,0,0
1551652382.1774693,964,0,0,0
1551652382.193368,964,0,0,0
1551652382.2091775,964,0,0,0
1551652382.225963,964,0,0,0
1551652382.241502,964,0,0,0
1551652382.2572758,964,0,0,0
1551652382.2731578,964,0,0,0
1551652382.2897706,964,0,0,0
1551652382.305305,964,0,0,0
1551652382.3217342,964,0,0,0
1551652382.3375554,964,0,0,0
1551652382.3534093,964,0,0,0
1551652382.3692436,964,0,0,0
1551652382.3860588,964,0,0,0
1551652382.4028704,964,0,0,0
1551652382.41879,964,0,0,0
1551652382.4346712,964,0,0,0
1551652382.4505155,964,0,0,0
1551652382.4666204,964,0,0,0
1551652382.4828181,964,0,0,0
1551652382.4983752,964,0,0,0
1551652382.5142386,964,0,0,0
1551652382.5310965,964,0,0,0
1551652382.54784,964,0,0,0
1551652382.5633156,964,0,0,0
1551652382.580049,964,0,0,0
1551652382.5978162,964,0,0,0
1551652382.6137164,964,0,0,0
1551652382.6297827,964,0,0,0
1551652382.645634,964,0,0,0
1551652382.661411,964,0,0,0
1551652382.6772957,964,0,0,0
1551652382.693323,964,0,0,0
1551652382.7091281,964,0,0,0
1551652382.7259574,964,0,0,0
1551652382.7417169,964,0,0,0
1551652382.7575016,964,0,0,0
1551652382.773427,964,0,0,0
1551652382.789519,964,0,0,0
1551652382.8053293,964,0,0,0
1551652382.8210921,964,0,0,0
1551652382.8375366,964,0,0,0
1551652382.853423,964,0,0,0
1551652382.8692987,964,0,0,0
1551652382.8851259,964,0,0,0
1551652382.901881,964,0,0,0
1551652382.9176657,964,0,0,0
1551652382.93358,964,0,0,0
1551652382.9493587,964,0,0,0
1551652382.9652324,964,0,0,0
1551652382.9819345,964,0,0,0
1551652382.9977622,964,0,0,0
1551652383.0126684,964,0,0,0
1551652383.028437,964,0,0,0
1551652383.044996,964,0,0,0
1551652383.0617394,964,0,0,0
1551652383.0775237,964,0,0,0
1551652383.093742,964,0,0,0
1551652383.1095567,964,0,0,0
1551652383.1254666,964,0,0,0
1551652383.1412256,964,0,0,0
1551652383.157954,964,0,0,0
1551652383.173561,964,0,0,0
1551652383.1899145,964,0,0,0
1551652383.205463,964,0,0,0
1551652383.2218661,964,0,0,0
1551652383.2373118,964,0,0,0
1551652383.2538807,964,0,0,0
1551652383.269356,964,0,0,0
1551652383.285856,964,0,0,0
1551652383.301311,964,0,0,0
1551652383.317735,964,0,0,0
1551652383.33332,964,0,0,0
1551652383.3499708,964,0,0,0
1551652383.3655152,964,0,0,0
1551652383.3819475,964,0,0,0
1551652383.3974814,964,0,0,0
1551652383.4140248,964,0,0,0
1551652383.4305453,964,0,0,0
1551652383.4470294,964,0,0,0
1551652383.4635446,964,0,0,0
1551652383.480014,964,0,0,0
1551652383.4965606,964,0,0,0
1551652383.5120964,964,0,0,0
1551652383.5286722,964,0,0,0
1551652383.5442643,964,0,0,0
1551652383.5607967,964,0,0,0
1551652383.5762863,964,0,0,0
1551652383.5927632,964,0,0,0
1551652383.6093154,964,0,0,0
1551652383.6258583,964,0,0,0
1551652383.6413124,964,0,0,0
1551652383.6578195,964,0,0,0
1551652383.7006319,964,0,0,0
1551652383.71626,964,0,0,0
1551652383.7327287,964,0,0,0
1551652383.7482126,964,0,0,0
1551652383.7650578,964,0,0,0
1551652383.781379,964,0,0,0
1551652383.79779,964,0,0,0
1551652383.8135355,964,0,0,0
1551652383.8299592,964,0,0,0
1551652383.8454905,964,0,0,0
1551652383.8619742,964,0,0,0
1551652383.8951452,964,0,0,0
1551652383.9115763,964,0,0,0
1551652383.9270952,964,0,0,0
1551652383.9436007,964,0,0,0
1551652383.9600549,964,0,0,0
1551652383.9766018,964,0,0,0
1551652383.9930618,964,0,0,0
1551652384.008612,964,0,0,0
1551652384.0241296,964,0,0,0
1551652384.040586,964,0,0,0
1551652384.057045,964,0,0,0
1551652384.073446,964,0,0,0
1551652384.0899584,964,0,0,0
1551652384.105463,964,0,0,0
1551652384.1212032,964,0,0,0
1551652384.1377068,964,0,0,0
1551652384.1532562,964,0,0,0
1551652384.1698122,964,0,0,0
1551652384.185518,964,0,0,0
1551652384.2020192,964,0,0,0
1551652384.218505,964,0,0,0
1551652384.2350824,964,0,0,0
1551652384.25164,964,0,0,0
1551652384.2676349,964,0,0,0
1551652384.2831419,964,0,0,0
1551652384.2992218,964,0,0,0
1551652384.315115,964,0,0,0
1551652384.3319478,964,0,0,0
1551652384.3476474,964,0,0,0
1551652384.363186,964,0,0,0
1551652384.3800006,964,0,0,0
1551652384.3964324,964,0,0,0
1551652384.4129353,964,0,0,0
1551652384.428351,964,0,0,0
1551652384.4448323,964,0,0,0
1551652384.4602451,964,0,0,0
1551652384.4770858,964,0,0,0
1551652384.4935923,964,0,0,0
1551652384.5100343,964,0,0,0
1551652384.5267215,964,0,0,0
1551652384.542122,964,0,0,0
1551652384.5585465,964,0,0,0
1551652384.574304,964,0,0,0
1551652384.5909908,964,0,0,0
1551652384.6077838,964,0,0,0
1551652384.6236477,964,0,0,0
1551652384.6394804,964,0,0,0
1551652384.655342,964,0,0,0
1551652384.6712008,964,0,0,0
1551652384.6877744,964,0,0,0
1551652384.703622,964,0,0,0
1551652384.719471,964,0,0,0
1551652384.7352695,964,0,0,0
1551652384.751857,964,0,0,0
1551652384.7674134,964,0,0,0
1551652384.7835517,964,0,0,0
1551652384.799963,964,0,0,0
1551652384.8152752,964,0,0,0
1551652384.831775,964,0,0,0
1551652384.8480296,964,0,0,0
1551652384.864427,964,0,0,0
1551652384.880739,964,0,0,0
1551652384.897019,964,0,0,0
1551652384.9133477,964,0,0,0
1551652384.9295979,964,0,0,0
1551652384.945902,964,0,0,0
1551652384.9611518,964,0,0,0
1551652384.977436,964,0,0,0
1551652384.9940379,964,0,0,0
1551652385.009379,964,0,0,0
1551652385.025702,964,0,0,0
1551652385.0415642,964,0,0,0
1551652385.0571835,964,0,0,0
1551652385.073774,964,0,0,0
1551652385.0895274,964,0,0,0
1551652385.1050959,964,0,0,0
1551652385.1216543,964,0,0,0
1551652385.137498,964,0,0,0
1551652385.1540458,964,0,0,0
1551652385.1705859,964,0,0,0
1551652385.1861794,964,0,0,0
1551652385.2027497,964,0,0,0
1551652385.218363,964,0,0,0
1551652385.235543,964,0,0,0
1551652385.2520187,964,0,0,0
1551652385.2685063,964,0,0,0
1551652385.284083,964,0,0,0
1551652385.305333,964,0,0,0
1551652385.3219326,964,0,0,0
1551652385.3374605,964,0,0,0
1551652385.354014,964,0,0,0
1551652385.3706605,964,0,0,0
1551652385.387297,964,0,0,0
1551652385.4028602,964,0,0,0
1551652385.418445,964,0,0,0
1551652385.435035,964,0,0,0
1551652385.4517257,964,0,0,0
1551652385.4672437,964,0,0,0
1551652385.4837565,964,0,0,0
1551652385.4995232,964,0,0,0
1551652385.5151155,964,0,0,0
1551652385.5315595,964,0,0,0
1551652385.5474,964,0,0,0
1551652385.564015,964,0,0,0
1551652385.580606,964,0,0,0
1551652385.5972896,964,0,0,0
1551652385.6138024,964,0,0,0
1551652385.6293123,964,0,0,0
1551652385.645219,964,0,0,0
1551652385.6616268,964,0,0,0
1551652385.6780286,964,0,0,0
1551652385.694773,964,0,0,0
1551652385.7101898,964,0,0,0
1551652385.7268298,964,0,0,0
1551652385.7422264,964,0,0,0
1551652385.758703,964,0,0,0
1551652385.7742012,964,0,0,0
1551652385.790658,964,0,0,0
1551652385.806087,964,0,0,0
1551652385.8227646,964,0,0,0
1551652385.8380728,964,0,0,0
1551652385.8545434,964,0,0,0
1551652385.871044,963,0,0,0
1551652385.8991044,963,0,0,0
1551652385.9154897,963,0,0,0
1551652385.931878,963,0,0,0
1551652385.9475281,963,0,0,0
1551652385.9639661,963,0,0,0
1551652385.979373,963,0,0,0
1551652385.9958305,963,0,0,0
1551652386.0102036,963,0,0,0
1551652386.026689,963,0,0,0
1551652386.042125,963,0,0,0
1551652386.0585763,963,0,0,0
1551652386.0740762,963,0,0,0
1551652386.090542,963,0,0,0
1551652386.1069455,963,0,0,0
1551652386.1223474,963,0,0,0
1551652386.1387985,963,0,0,0
1551652386.1542342,963,0,0,0
1551652386.17073,963,0,0,0
1551652386.186196,963,0,0,0
1551652386.2030404,963,0,0,0
1551652386.219567,963,0,0,0
1551652386.2359958,963,0,0,0
1551652386.25237,963,0,0,0
1551652386.2687304,963,0,0,0
1551652386.2841492,963,0,0,0
1551652386.3005548,963,0,0,0
1551652386.316962,963,0,0,0
1551652386.3323169,963,0,0,0
1551652386.34882,963,0,0,0
1551652386.3642788,963,0,0,0
1551652386.3807135,963,0,0,0
1551652386.3961127,963,0,0,0
1551652386.412442,963,0,0,0
1551652386.428905,963,0,0,0
1551652386.4443686,963,0,0,0
1551652386.4607315,963,0,0,0
1551652386.4762127,963,0,0,0
1551652386.4925861,963,0,0,0
1551652386.5083573,963,0,0,0
1551652386.5247269,963,0,0,0
1551652386.5401433,963,0,0,0
1551652386.5566165,963,0,0,0
1551652386.5729594,963,0,0,0
1551652386.5884058,963,0,0,0
1551652386.6059546,963,0,0,0
1551652386.621339,963,0,0,0
1551652386.6376724,963,0,0,0
1551652386.6531007,963,0,0,0
1551652386.6695716,963,0,0,0
1551652386.685972,963,0,0,0
1551652386.7014174,963,0,0,0
1551652386.7177389,963,0,0,0
1551652386.7331939,963,0,0,0
1551652386.7496297,963,0,0,0
1551652386.7659597,963,0,0,0
1551652386.7813888,963,0,0,0
1551652386.7977412,963,0,0,0
1551652386.813548,963,0,0,0
1551652386.8299088,963,0,0,0
1551652386.845313,963,0,0,0
1551652386.8616672,963,0,0,0
1551652386.8779967,963,0,0,0
1551652386.8944645,963,0,0,0
1551652386.9109104,963,0,0,0
1551652386.9263465,963,0,0,0
1551652386.9427295,963,0,0,0
1551652386.9581869,963,0,0,0
1551652386.974674,963,0,0,0
1551652386.9900928,963,0,0,0
1551652387.0055218,963,0,0,0
1551652387.0217857,963,0,0,0
1551652387.0371873,963,0,0,0
1551652387.053578,963,0,0,0
1551652387.0699441,963,0,0,0
1551652387.08538,963,0,0,0
1551652387.1017318,963,0,0,0
1551652387.1173224,963,0,0,0
1551652387.1337337,963,0,0,0
1551652387.149211,963,0,0,0
1551652387.1656506,963,0,0,0
1551652387.1820607,963,0,0,0
1551652387.1984782,963,0,0,0
1551652387.214918,963,0,0,0
1551652387.2303572,963,0,0,0
1551652387.2467864,963,0,0,0
1551652387.2621741,963,0,0,0
1551652387.2785873,963,0,0,0
1551652387.2950642,963,0,0,0
1551652387.3114507,963,0,0,0
1551652387.3277912,963,0,0,0
1551652387.3432925,963,0,0,0
1551652387.35974,963,0,0,0
1551652387.3750916,963,0,0,0
1551652387.3914826,963,0,0,0
1551652387.4078476,963,0,0,0
1551652387.4236817,963,0,0,0
1551652387.4400651,963,0,0,0
1551652387.4565237,963,0,0,0
1551652387.4729412,963,0,0,0
1551652387.488383,963,0,0,0
1551652387.504845,963,0,0,0
1551652387.5202525,963,0,0,0
1551652387.5367308,963,0,0,0
1551652387.5521739,963,0,0,0
1551652387.5686429,963,0,0,0
1551652387.5841463,963,0,0,0
1551652387.6016119,963,0,0,0
1551652387.6180327,963,0,0,0
1551652387.6345348,963,0,0,0
1551652387.6510367,963,0,0,0
1551652387.6674397,963,0,0,0
1551652387.6838782,963,0,0,0
1551652387.6992137,963,0,0,0
1551652387.715668,963,0,0,0
1551652387.731972,963,0,0,0
1551652387.7474053,963,0,0,0
1551652387.7638426,963,0,0,0
1551652387.7795985,963,0,0,0
1551652387.7960074,963,0,0,0
1551652387.8125756,963,0,0,0
1551652387.8280644,963,0,0,0
1551652387.844515,963,0,0,0
1551652387.8609295,963,0,0,0
1551652387.87643,960,0,0,0
1551652387.905517,960,0,0,0
1551652387.9219425,960,0,0,0
1551652387.9373558,960,0,0,0
1551652387.953828,960,0,0,0
1551652387.96925,960,0,0,0
1551652387.985656,960,0,0,0
1551652388.001085,960,0,0,0
1551652388.0175033,960,0,0,0
1551652388.0332804,960,0,0,0
1551652388.0496807,960,0,0,0
1551652388.065166,960,0,0,0
1551652388.0815947,960,0,0,0
1551652388.0980225,960,0,0,0
1551652388.1145487,960,0,0,0
1551652388.1310291,960,0,0,0
1551652388.1474748,960,0,0,0
1551652388.1639593,960,0,0,0
1551652388.1793563,960,0,0,0
1551652388.1959357,960,0,0,0
1551652388.2111332,960,0,0,0
1551652388.2273526,960,0,0,0
1551652388.2436142,960,0,0,0
1551652388.2598739,960,0,0,0
1551652388.275951,960,0,0,0
1551652388.2918043,960,0,0,0
1551652388.307715,960,0,0,0
1551652388.3237047,960,0,0,0
1551652388.33973,960,0,0,0
1551652388.3557956,960,0,0,0
1551652388.371667,960,0,0,0
1551652388.3875804,960,0,0,0
1551652388.4035013,960,0,0,0
1551652388.4195497,960,0,0,0
1551652388.435427,960,0,0,0
1551652388.4514885,960,0,0,0
1551652388.4673927,960,0,0,0
1551652388.4833417,960,0,0,0
1551652388.4993355,960,0,0,0
1551652388.515304,960,0,0,0
1551652388.5312827,960,0,0,0
1551652388.547184,960,0,0,0
1551652388.5631602,960,0,0,0
1551652388.5791187,960,0,0,0
1551652388.5960705,960,0,0,0
1551652388.6129396,960,0,0,0
1551652388.628308,960,0,0,0
1551652388.6440701,960,0,0,0
1551652388.6602075,960,0,0,0
1551652388.676163,960,0,0,0
1551652388.6931245,960,0,0,0
1551652388.723419,960,0,0,0
1551652388.7374148,960,0,0,0
1551652388.753236,960,0,0,0
1551652388.7698412,960,0,0,0
1551652388.785426,960,0,0,0
1551652388.8019202,960,0,0,0
1551652388.8173895,960,0,0,0
1551652388.847345,960,0,0,0
1551652388.8638933,960,0,0,0
1551652388.8831992,960,0,0,0
1551652388.8997447,960,0,0,0
1551652388.9154494,960,0,0,0
1551652388.931468,960,0,0,0
1551652388.947952,960,0,0,0
1551652388.9639173,960,0,0,0
1551652388.980308,960,0,0,0
1551652389.0004997,960,0,0,0
1551652389.016206,960,0,0,0
1551652389.0329533,960,0,0,0
1551652389.0486255,960,0,0,0
1551652389.064396,960,0,0,0
1551652389.0809858,960,0,0,0
1551652389.096574,960,0,0,0
1551652389.1121194,960,0,0,0
1551652389.1287804,960,0,0,0
